Professor,Semester,Rating,Text
고상근,23년 2학기 수강자,100%,"수업 한학기에 다섯번 이내로 간듯
시험공부는 전날에 함. A0. GOAT."
고상근,23년 2학기 수강자,100%,"자세한건 밑에 분들이 써 놓으셔서 딱히 할 얘기가 많지 않지만, 우선 캐드 부분은 수업을 잘 들어놓는게 중요하고, 시험이 타임어택이다 보니 빠르게 하는 연습을 하는 것도 필요합니다. 그 이후 시험들은 통계량이 높다고는 하지만, 말도 안되게 높은 건 아니기 때문에 시험 1~2일전에 확실하게 시간을 투자하면 충분히 이득을 볼 수 있습니다. 전반적으로 로드 적고, 캐드도 배워갈 수 있는 공학개론 중에서는 가장 좋은 선택지인거 같습니다."
고상근,23년 2학기 수강자,60%,"꿀강 / 캐드 수업까지는 들을 만한 수업이고 유익하기도 해서 좋았다! 근데 솔직히 중간2부터 시작되는 이론 수업부터는 강의력이… ㅠㅠ (얻어가는 게 없는 것과 별개로 수업이 듣기가 좀 힘들다) 그래서 5점을 주기는 너무하다 싶어 좀 깠다 학점은 잘 주신다 (예상보다 하나 정도씩 올려서 잘 주시는 듯)

아래 리뷰들 다 맞으니까 참고하고 결정하면 좋겠다
이게 공학개론이라서 나는 오히려 추천하는 편이기는 함. 아니었으면 너무하다 싶은 수업일 뿐…"
고상근,23년 2학기 수강자,100%,"졸업만을 위해 들었습니다.

출석= 어차피 3분의1만 안빠지면 f 아니고, 전자출결이라서 출튀 엄청많이 하는게 보입니다.

과제=cad 배울때만 과제가 나가는데, 쉬운건 쉬운데 귀찮은건 엄청 귀찮습니다. 그런데 차피 과제점수가 다 똑같아서 귀찮은건 그냥 안냈고, 어차피 과제점수 비중 엄청 작습니다.

시험=수업 하나도안듣고 공부 하나도 안했습니다.
F=ma랑 로gh만 알아도 F 안뜰정도는 나오고,
정역학이랑 유체역학 배운경험 있다면 B는 뜰것같습니다.

결과적으로 노력 하나도안하고 C맞고 치워서 만족합니다.

11시마다 301동 가야한다는게 유일한 단점같네요"
고상근,23년 2학기 수강자,100%,"로드는 없는데 학점은 드포로 줌.
본인은 cad 망첬는데 나머지 시험에서 만회함.
하루만 공부해도 성적 잘 나옴
꿀강"
고상근,23년 2학기 수강자,100%,본인이 고등학교나 대학교에서 물리를 배운 적이 있는데 공대 공통 과목을 치워야 한다면 이거 들으시면 됩니다. 과장 살짝 보태서 1학년 교양 물리학보다 쉽습니다. (= 배우는 건 없습니다.) 과제도 없고 수업도 쉽고 성적도 잘 주십니다. 다만 당연하게도 남들에게도 다 쉽기 때문에 시험 공부는 잘 해야 합니다. 저는 방심했다가 a0 받았네요. 개인적으로는 초반에 하는 3d cad도 꽤 재미있었어서 이 과목이 최고의 선택이었던 것 같습니다.
고상근,23년 2학기 수강자,100%,"공학개론을 단순히 졸업을 위해 치워야 한다면 정말 최고의 선택이 아닐 수 없습니다.
만약 정말 기계공학 자체에 관심이 있고, 이 수업을 통해 기계공학에 대해 배우고 싶다면 다른 강의를 선택하세요.

출석:
전자출결입니다. 까먹기 쉽다보니 불안하신 분들은 수업 시작 5분 전 등으로 알람을 맞춰놓으시면 좋을 것 같네요.

수업:
수업의 전반부 1/3은 CAD에 대해 배우고, 2/3은 역학에 대해 배웁니다.
솔직히 교수님도 CAD가 전공은 아니시므로, 교수님도 유튜브 보면서 배운 것을 가르쳐주시는 것 같고, 그래서 교수님도 수업 중에 막히실 때가 종종 있습니다. 수업 듣다가 모르는 게 생기면 조교님께 여쭙거나 유튜브에 검색하시면 됩니다. 하다보면 재밌기는 한데, 나중에 쓸 일이 있을 지는 모르겠습니다.
역학은 정말 물리를 처음 해보는 사람도 이해할 수 있을 정도의 난이도입니다. 과장을 좀 하면 고등학생 데려다가 가르쳐도 다 이해할 것 같네요. 1학년 때 물리학을 들으셨다면 이 수업에서 새롭게 얻어갈 수 있는 건 거의 없을 것 같습니다.

시험:
CAD 시험은 타임어택이 좀 있다고 생각합니다. 연습을 좀 하시면 좋을 것 같네요.
이론 시험은 교재 문재랑 비슷하게 출제가 됩니다. 어렵지 않다 보니 통계값도 다 높습니다. 공부를 적게 해도 점수가 잘 나오지만, 그 뜻은 곧 모두가 시험을 잘 본다는 것이기도 하니, 공부를 아예 안 하면은 등수가 확 떨어질 것 같네요.

과제:
모델링 과제가 있기는 한데, 수업 때 거의 다 끝낼 수 있고, 30분도 안 걸립니다.

성적:
드포에 비율도 좋게 주시는 것 같습니다.

결론:
졸업을 위해 필수로 들어야 하는 공학개론인데,
로드는 0에 수렴하고, 학점도 잘 주시는데 선택하지 않을 이유가 없을 것 같네요.
얻어 가는 게 없는 건 맞는데 저는 애초에 무언가를 얻어가기 위해 선택한 강의도 아니고, 단지 졸업을 위해 들은 과목이라서 매우 만족스러웠습니다."
고상근,23년 2학기 수강자,100%,"어차피 공학개론 배워가는거 없는건 똑같은데
편하고 학점 잘주면 그걸로 된 것 같네요
개인적으로 유명한 문과 꿀교양들 이상으로 편하게 들은 강의였던 것 같습니다.

CAD 시험만 조금 신경써서 보고 나머지는 교재 예제 연습문제만 다 풀면 됩니다
저는 7(3)/120으로 A+ 받았습니다"
고상근,22년 2학기 수강자,20%,개론중에선 그나마 나은데... 공대공통 언제 없어지나요
고상근,22년 2학기 수강자,40%,"수업 초반 캐드 수업은 재미있었습니다. 다만 시험은 배운 것에 비해 타임어택이 심한데, 단축키들을 알고가면 좋습니다. 수업 중간에 놓쳐도 유튜브에 있는 내용이라 시험 전에 그거 보고 연습하면 됩니다.
이론부분은 그냥 혼자 책 보고 하는게 낫습니다.
중간1 100/100
중간2 58/100
기말 116/120
로 A0 받았습니다. (당시 q2 가 각각 63,93,94)
통계량은 mean, q2 만 알려주셔서 정확한 분포는 모르겠네요.
과제 없다시피하고 내용도 쉬워서 개론 치우기에 좋았습니다."
고상근,22년 2학기 수강자,20%,"공대 공학 개론 수업들은 폐강이 시급합니다

그래도 fusion 360은 유용한 경험이었지만 이론 수업은 너무 대충이었네요"
고상근,22년 2학기 수강자,100%,"너무 좋아요.
대학에서 수업 들으면서 이렇게 웃었던 기억이 없습니다. 교수님 진짜 유쾌하시고, 친절하시고 그럽니다.
나이 지긋이 드신 분이라 수업 템포가 매우 느긋하긴 하지만, 반대로 생각하면 누구나 따라갈 수 있을만큼 쉽습니다.
캐드는 시키는 거 잘 하면서 유튜브 동영상 몇 개 가지고 속도 올리는 연습하시면 됩니다.
이론수업은 고딩 물리 배우듯이 찬찬히 배우고 시험도 나올만한 거나 교과서 문제에서 나오기 때문에 열심히 공부하시면 됩니다.
진짜 강추!!!!!"
고상근,22년 2학기 수강자,100%,이거보다 로드 적은 공학개론 찾기 쉽지 않을 것 같습니다. 학점은 평균적으로 Q2+5쯤 했는데 A- 주시네요. 중간값이 매번 높아서 공부 아예 안해도 성적 잘나오는 수준의 꿀강은 아닙니다. 캐드 시험을 본인 노트북으로 치니까 노트북 성능 별로시면 수강 안하시는걸 추천합니다.
고상근,22년 2학기 수강자,100%,"꿀강 찾는 사람들에게는 강추. 초반 1/3은 cad (fusion360), 나머지 2/3은 이론 수업을 나가는데 이렇게 꿀일수가 없음. 이론 수업은 기초 물리보다 쉬운 수준이고 cad는 교수님과 함께 배워나가는 듯하여 부담이 없을 듯함. 본인은 fusion360을 이미 숙지하고 있던지라 매우 편하게 들을 수 있었음. 다만 시험을 준비한다면 속도를 높일 필요가 있는 것 같다고 생각함. 단축키나 오류 수정법을 잘 숙지해놔야 캐드 시험을 편하게 칠 수 있다고 생각함. 뭔가 배우고 싶은 사람들은 초반부 캐드 수업은 그나마 재밌게 들을 수 있을 거 같다.
시험은 쉬운지라 많은 사람들이 만점 가까이 받았을 듯한데, 교수니께서 학점도 잘 주셔서 이런점은 문제되지 않을 것.
아 그리고 교수님이 제작하신 마우스가 아주 신박함. 온라인에서도 판매중이랍니다"
고상근,22년 2학기 수강자,40%,"그냥 개론 수업 하나 치우려고 들었지만, 이 정도로 아무것도 안 할 줄은 몰랐음. 차라리 CAD 수업만 계속 했으면 더 재밌지 않았을까..?"
고상근,22년 2학기 수강자,80%,로드 부담없고 이정도로 개론 처리할수 있으면 꿀 ㅋㅋ
고상근,22년 2학기 수강자,100%,"일단 로드가 없어서 쾌적했습니다! 그렇지만 좋은 성적 받으려면 수업은 어느 정도 집중해야 될 거예요 특히 수업 초반 3D 모델링 공부할 때요... CAD 툴도 프로그램이 좀 무거운지 그램 기준 종종 버벅거렸습니다

그리고 혹시 마우스 뭐 살지 고민하시는 분들은 https://www.amazon.com/dp/B0BC7B74BY?ref_=cm_sw_r_cp_ud_dp_74JS75GBZ2KC4RA04ZKY"
고상근,22년 2학기 수강자,20%,노트북 좋은 거 안쓰면 강의 듣지말라고 조교가 대놓고 얘기하는 강의
고상근,21년 1학기 수강자,80%,떼잉..~ 아~ 모르겠다... 아 나도 몰라요 이거 나도 처음써보는거라니까 이거??
고상근,21년 1학기 수강자,100%,"로드 없고 배우는것도 없고 그치만 학점은 A+
그리고 이번 학기는 시험 클레임 있었어요"
고상근,21년 1학기 수강자,100%,로드 초반에 하나 있고 그 후론 없었는듯? 시험은 폰 모델링 2시간 중간 기말시험 각각 2시간씩 공부해서 A+ 나옴. 채점 기준과 클레임이 없지만 그만큼 학점을 높게 줌. 학점 화성 갈끄니까~
고상근,21년 1학기 수강자,80%,적당히 공학개론 치우기 좋다. 수업 들어가만 놓고 하나도 안 들었는데 A+받음. 중간1까지는 CAD로 3D modeling하는걸 배우는데 이건 꽤 재밌었음. 대신 휴대폰 모델링은 좀 열심히 해야 점수를 잘 받을 수 있음. 중간2랑 기말은 전 날 교재 연습문제만 1회독하고 가면 다 풀 수 있어서 부담 거의 없음.
고상근,21년 1학기 수강자,40%,하나..둘. ..셋..click! 어 왜 안되지..
고상근,21년 1학기 수강자,100%,"(+) 3D 모델링은 그래도 유익했다. 책 내용 쉬워서 부담이 없다. 교수님 나름 귀여우심. 과제 3D 모델링할 때만 세번인가 있고 과제 없음, 로드가 0에 수렴
(-) 채점기준 비공개 및 클레임 안 받음"
고상근,21년 1학기 수강자,80%,이 강의를 들으면 여러분도 화성에 가실 수 있습니다
고상근,20년 2학기 수강자,60%,"좋은 강의의 기준이란 무엇인가?
1) 얻어가는게 많은 강의(=명강)
2) 학점 잘주는 강의
3) 로드가 적은 강의(=꿀강)
이 셋 중에 두 개 정도 만족하면 꽤 괜찮은 강의라고 생각한다. 졸업요건 채워야 해서 별 생각 없이 들은 나로서는 2와 3을 만족시켜줘서 나름 좋았다. 대신 1을 원하는 사람은 수강하지 말것"
고상근,20년 2학기 수강자,20%,"이 강좌는 모든 과제, 시험에 대해 클레임을 받지 않음. 채점 기준도, 심지어 답도 공개하지 않음.
교수는 수업 준비를 전혀 안 해 옴.
입학하고 들었던 모든 강좌 중 가장 질 낮은 강의.
학점은 잘 줌."
고상근,24년 2학기 수강자,100%,"학점 천사 ㅋㅋㅋㅋㅋㅋㅋ
뭐가 이리되든 저리되든
로드 0에 수렴하고 학점 퍼주는 전공과목
이거밖에 없다 ㅋㅋ"
고상근,24년 2학기 수강자,80%,시험 전체적으로 쉬우며 1차 CAD와 3차 유체가 상대적으로 변별력 가짐. CAD에서 파일 억까 당할 수 있어서 과제 때 다운받은 파일 지우지 않는 걸 추천함. 강의 안듣고 개론 치우는 느낌이면 추천
고상근,24년 2학기 수강자,60%,"제 노트북으로 레고블록조립 영상제작을 돌리니까 컴이 다운되네요

4 ""Not Responding"" can't win

드랍해서 나머지 운영은 잘 모르니 일단 3점 드립니다."
고상근,24년 2학기 수강자,60%,"사실 캐드 수업 거의 안들었음. 다 출튀함.
근데 수업 시간에 배부한 자료 정도는 다운하는게 정상아님?
본인도 기간 만료 됐길래 카페에서 레고 파일 다운받아감.
본인이 제대로 준비도 안해둬놓고 찡찡대는게 좀 역겨움.

다만 캐드 수업은 정말 도움이 안돼서 3점 남김."
고상근,24년 2학기 수강자,20%,"시험 칠때는 왜 징징거리지 싶었는데
아래 리뷰들 보니깐 교수가 잘못한게 맞네
그나마 드랍 기간이라서 다행이고 강의평가 1점 드림"
고상근,24년 2학기 수강자,20%,"1점도 주기 싫다. 0점 수업.
캐드 시험 정말 불공평함.
수업 시간 도중 다운받았던 자료 꺼내서 찾아보렴? 없으면은요? 망해야죠. 교수님도 캐드 알려주다가 이게 어떻게 하는거지?하면서 기본 10분씩 헤매고…(어떨 때는 다음 수업시간에 알려드릴게요 엔딩)
전기과 교수님들 수업 너무 만족스럽고 항상 존경합니다."
고상근,24년 2학기 수강자,20%,교수가 수업하는 것도 아무것도 없고 시험 볼 때 새로 파일 안 올리고 예전에 올려준 거 쓰라고 했는데 파일 이미 지우거나 변경한 사람은 어떡하라는 거임. 올려준 과제 끝났는데 파일 변경된 게 잘못임? 조교님한테 물어보니까 뭔가 우물쭈물 어쩌다보니 30분 지나있고 그래서 시험 원래 시간 끝나자마자 남아서 재시험 안 되냐고 물어보니까 절대 안된다고 하네. 수업부터 시험 방식까지 3년 동안 들은 최악의 강의다.
고상근,23년 2학기 수강자,100%,"과제 거의 없고 시험도 그리 어렵진 않음
공학개론 치우기에 굿"
고상근,23년 2학기 수강자,60%,"CAD 나만 개어려움? ㅋㅋㅋ 수업 열심히 따라갔는데도 시험문제 오리만들고 다음꺼 구멍파다가 타임아웃. CAD 시험 망하니까 바로 C+
그래도 졸업필수로 치우기엔 가장 편한 공학개론인듯"
고상근,23년 2학기 수강자,100%,"수업 안가도 되고 시험은 하루만 투자하면 됨.

학기 초에 캐드 연습만 열심히 하면 될듯"
고상근,23년 2학기 수강자,100%,"수업 한학기에 다섯번 이내로 간듯
시험공부는 전날에 함. A0. GOAT."
고상근,23년 2학기 수강자,100%,"자세한건 밑에 분들이 써 놓으셔서 딱히 할 얘기가 많지 않지만, 우선 캐드 부분은 수업을 잘 들어놓는게 중요하고, 시험이 타임어택이다 보니 빠르게 하는 연습을 하는 것도 필요합니다. 그 이후 시험들은 통계량이 높다고는 하지만, 말도 안되게 높은 건 아니기 때문에 시험 1~2일전에 확실하게 시간을 투자하면 충분히 이득을 볼 수 있습니다. 전반적으로 로드 적고, 캐드도 배워갈 수 있는 공학개론 중에서는 가장 좋은 선택지인거 같습니다."
고상근,23년 2학기 수강자,60%,"꿀강 / 캐드 수업까지는 들을 만한 수업이고 유익하기도 해서 좋았다! 근데 솔직히 중간2부터 시작되는 이론 수업부터는 강의력이… ㅠㅠ (얻어가는 게 없는 것과 별개로 수업이 듣기가 좀 힘들다) 그래서 5점을 주기는 너무하다 싶어 좀 깠다 학점은 잘 주신다 (예상보다 하나 정도씩 올려서 잘 주시는 듯)

아래 리뷰들 다 맞으니까 참고하고 결정하면 좋겠다
이게 공학개론이라서 나는 오히려 추천하는 편이기는 함. 아니었으면 너무하다 싶은 수업일 뿐…"
고상근,23년 2학기 수강자,100%,"졸업만을 위해 들었습니다.

출석= 어차피 3분의1만 안빠지면 f 아니고, 전자출결이라서 출튀 엄청많이 하는게 보입니다.

과제=cad 배울때만 과제가 나가는데, 쉬운건 쉬운데 귀찮은건 엄청 귀찮습니다. 그런데 차피 과제점수가 다 똑같아서 귀찮은건 그냥 안냈고, 어차피 과제점수 비중 엄청 작습니다.

시험=수업 하나도안듣고 공부 하나도 안했습니다.
F=ma랑 로gh만 알아도 F 안뜰정도는 나오고,
정역학이랑 유체역학 배운경험 있다면 B는 뜰것같습니다.

결과적으로 노력 하나도안하고 C맞고 치워서 만족합니다.

11시마다 301동 가야한다는게 유일한 단점같네요"
고상근,23년 2학기 수강자,100%,"로드는 없는데 학점은 드포로 줌.
본인은 cad 망첬는데 나머지 시험에서 만회함.
하루만 공부해도 성적 잘 나옴
꿀강"
고상근,23년 2학기 수강자,100%,본인이 고등학교나 대학교에서 물리를 배운 적이 있는데 공대 공통 과목을 치워야 한다면 이거 들으시면 됩니다. 과장 살짝 보태서 1학년 교양 물리학보다 쉽습니다. (= 배우는 건 없습니다.) 과제도 없고 수업도 쉽고 성적도 잘 주십니다. 다만 당연하게도 남들에게도 다 쉽기 때문에 시험 공부는 잘 해야 합니다. 저는 방심했다가 a0 받았네요. 개인적으로는 초반에 하는 3d cad도 꽤 재미있었어서 이 과목이 최고의 선택이었던 것 같습니다.
고상근,23년 2학기 수강자,100%,"공학개론을 단순히 졸업을 위해 치워야 한다면 정말 최고의 선택이 아닐 수 없습니다.
만약 정말 기계공학 자체에 관심이 있고, 이 수업을 통해 기계공학에 대해 배우고 싶다면 다른 강의를 선택하세요.

출석:
전자출결입니다. 까먹기 쉽다보니 불안하신 분들은 수업 시작 5분 전 등으로 알람을 맞춰놓으시면 좋을 것 같네요.

수업:
수업의 전반부 1/3은 CAD에 대해 배우고, 2/3은 역학에 대해 배웁니다.
솔직히 교수님도 CAD가 전공은 아니시므로, 교수님도 유튜브 보면서 배운 것을 가르쳐주시는 것 같고, 그래서 교수님도 수업 중에 막히실 때가 종종 있습니다. 수업 듣다가 모르는 게 생기면 조교님께 여쭙거나 유튜브에 검색하시면 됩니다. 하다보면 재밌기는 한데, 나중에 쓸 일이 있을 지는 모르겠습니다.
역학은 정말 물리를 처음 해보는 사람도 이해할 수 있을 정도의 난이도입니다. 과장을 좀 하면 고등학생 데려다가 가르쳐도 다 이해할 것 같네요. 1학년 때 물리학을 들으셨다면 이 수업에서 새롭게 얻어갈 수 있는 건 거의 없을 것 같습니다.

시험:
CAD 시험은 타임어택이 좀 있다고 생각합니다. 연습을 좀 하시면 좋을 것 같네요.
이론 시험은 교재 문재랑 비슷하게 출제가 됩니다. 어렵지 않다 보니 통계값도 다 높습니다. 공부를 적게 해도 점수가 잘 나오지만, 그 뜻은 곧 모두가 시험을 잘 본다는 것이기도 하니, 공부를 아예 안 하면은 등수가 확 떨어질 것 같네요.

과제:
모델링 과제가 있기는 한데, 수업 때 거의 다 끝낼 수 있고, 30분도 안 걸립니다.

성적:
드포에 비율도 좋게 주시는 것 같습니다.

결론:
졸업을 위해 필수로 들어야 하는 공학개론인데,
로드는 0에 수렴하고, 학점도 잘 주시는데 선택하지 않을 이유가 없을 것 같네요.
얻어 가는 게 없는 건 맞는데 저는 애초에 무언가를 얻어가기 위해 선택한 강의도 아니고, 단지 졸업을 위해 들은 과목이라서 매우 만족스러웠습니다."
고상근,23년 2학기 수강자,100%,"어차피 공학개론 배워가는거 없는건 똑같은데
편하고 학점 잘주면 그걸로 된 것 같네요
개인적으로 유명한 문과 꿀교양들 이상으로 편하게 들은 강의였던 것 같습니다.

CAD 시험만 조금 신경써서 보고 나머지는 교재 예제 연습문제만 다 풀면 됩니다
저는 7(3)/120으로 A+ 받았습니다"
고상근,22년 2학기 수강자,20%,개론중에선 그나마 나은데... 공대공통 언제 없어지나요
고상근,22년 2학기 수강자,40%,"수업 초반 캐드 수업은 재미있었습니다. 다만 시험은 배운 것에 비해 타임어택이 심한데, 단축키들을 알고가면 좋습니다. 수업 중간에 놓쳐도 유튜브에 있는 내용이라 시험 전에 그거 보고 연습하면 됩니다.
이론부분은 그냥 혼자 책 보고 하는게 낫습니다.
중간1 100/100
중간2 58/100
기말 116/120
로 A0 받았습니다. (당시 q2 가 각각 63,93,94)
통계량은 mean, q2 만 알려주셔서 정확한 분포는 모르겠네요.
과제 없다시피하고 내용도 쉬워서 개론 치우기에 좋았습니다."
고상근,22년 2학기 수강자,20%,"공대 공학 개론 수업들은 폐강이 시급합니다

그래도 fusion 360은 유용한 경험이었지만 이론 수업은 너무 대충이었네요"
고상근,22년 2학기 수강자,100%,"너무 좋아요.
대학에서 수업 들으면서 이렇게 웃었던 기억이 없습니다. 교수님 진짜 유쾌하시고, 친절하시고 그럽니다.
나이 지긋이 드신 분이라 수업 템포가 매우 느긋하긴 하지만, 반대로 생각하면 누구나 따라갈 수 있을만큼 쉽습니다.
캐드는 시키는 거 잘 하면서 유튜브 동영상 몇 개 가지고 속도 올리는 연습하시면 됩니다.
이론수업은 고딩 물리 배우듯이 찬찬히 배우고 시험도 나올만한 거나 교과서 문제에서 나오기 때문에 열심히 공부하시면 됩니다.
진짜 강추!!!!!"
고상근,22년 2학기 수강자,100%,이거보다 로드 적은 공학개론 찾기 쉽지 않을 것 같습니다. 학점은 평균적으로 Q2+5쯤 했는데 A- 주시네요. 중간값이 매번 높아서 공부 아예 안해도 성적 잘나오는 수준의 꿀강은 아닙니다. 캐드 시험을 본인 노트북으로 치니까 노트북 성능 별로시면 수강 안하시는걸 추천합니다.
고상근,22년 2학기 수강자,100%,"꿀강 찾는 사람들에게는 강추. 초반 1/3은 cad (fusion360), 나머지 2/3은 이론 수업을 나가는데 이렇게 꿀일수가 없음. 이론 수업은 기초 물리보다 쉬운 수준이고 cad는 교수님과 함께 배워나가는 듯하여 부담이 없을 듯함. 본인은 fusion360을 이미 숙지하고 있던지라 매우 편하게 들을 수 있었음. 다만 시험을 준비한다면 속도를 높일 필요가 있는 것 같다고 생각함. 단축키나 오류 수정법을 잘 숙지해놔야 캐드 시험을 편하게 칠 수 있다고 생각함. 뭔가 배우고 싶은 사람들은 초반부 캐드 수업은 그나마 재밌게 들을 수 있을 거 같다.
시험은 쉬운지라 많은 사람들이 만점 가까이 받았을 듯한데, 교수니께서 학점도 잘 주셔서 이런점은 문제되지 않을 것.
아 그리고 교수님이 제작하신 마우스가 아주 신박함. 온라인에서도 판매중이랍니다"
고상근,22년 2학기 수강자,40%,"그냥 개론 수업 하나 치우려고 들었지만, 이 정도로 아무것도 안 할 줄은 몰랐음. 차라리 CAD 수업만 계속 했으면 더 재밌지 않았을까..?"
고상근,22년 2학기 수강자,80%,로드 부담없고 이정도로 개론 처리할수 있으면 꿀 ㅋㅋ
고상근,22년 2학기 수강자,100%,"일단 로드가 없어서 쾌적했습니다! 그렇지만 좋은 성적 받으려면 수업은 어느 정도 집중해야 될 거예요 특히 수업 초반 3D 모델링 공부할 때요... CAD 툴도 프로그램이 좀 무거운지 그램 기준 종종 버벅거렸습니다

그리고 혹시 마우스 뭐 살지 고민하시는 분들은 https://www.amazon.com/dp/B0BC7B74BY?ref_=cm_sw_r_cp_ud_dp_74JS75GBZ2KC4RA04ZKY"
고상근,22년 2학기 수강자,20%,노트북 좋은 거 안쓰면 강의 듣지말라고 조교가 대놓고 얘기하는 강의
고상근,21년 1학기 수강자,80%,떼잉..~ 아~ 모르겠다... 아 나도 몰라요 이거 나도 처음써보는거라니까 이거??
고상근,21년 1학기 수강자,100%,"로드 없고 배우는것도 없고 그치만 학점은 A+
그리고 이번 학기는 시험 클레임 있었어요"
고상근,21년 1학기 수강자,100%,로드 초반에 하나 있고 그 후론 없었는듯? 시험은 폰 모델링 2시간 중간 기말시험 각각 2시간씩 공부해서 A+ 나옴. 채점 기준과 클레임이 없지만 그만큼 학점을 높게 줌. 학점 화성 갈끄니까~
고상근,21년 1학기 수강자,80%,적당히 공학개론 치우기 좋다. 수업 들어가만 놓고 하나도 안 들었는데 A+받음. 중간1까지는 CAD로 3D modeling하는걸 배우는데 이건 꽤 재밌었음. 대신 휴대폰 모델링은 좀 열심히 해야 점수를 잘 받을 수 있음. 중간2랑 기말은 전 날 교재 연습문제만 1회독하고 가면 다 풀 수 있어서 부담 거의 없음.
고상근,21년 1학기 수강자,40%,하나..둘. ..셋..click! 어 왜 안되지..
고상근,21년 1학기 수강자,100%,"(+) 3D 모델링은 그래도 유익했다. 책 내용 쉬워서 부담이 없다. 교수님 나름 귀여우심. 과제 3D 모델링할 때만 세번인가 있고 과제 없음, 로드가 0에 수렴
(-) 채점기준 비공개 및 클레임 안 받음"
고상근,21년 1학기 수강자,80%,이 강의를 들으면 여러분도 화성에 가실 수 있습니다
고상근,20년 2학기 수강자,60%,"좋은 강의의 기준이란 무엇인가?
1) 얻어가는게 많은 강의(=명강)
2) 학점 잘주는 강의
3) 로드가 적은 강의(=꿀강)
이 셋 중에 두 개 정도 만족하면 꽤 괜찮은 강의라고 생각한다. 졸업요건 채워야 해서 별 생각 없이 들은 나로서는 2와 3을 만족시켜줘서 나름 좋았다. 대신 1을 원하는 사람은 수강하지 말것"
고상근,20년 2학기 수강자,20%,"이 강좌는 모든 과제, 시험에 대해 클레임을 받지 않음. 채점 기준도, 심지어 답도 공개하지 않음.
교수는 수업 준비를 전혀 안 해 옴.
입학하고 들었던 모든 강좌 중 가장 질 낮은 강의.
학점은 잘 줌."
