Professor,Semester,Rating,Text
이호주,24년 1학기 수강자,20%,수업을 별로 못하심. 듣지 마셈. 들으면 후회할 수도.
이호주,24년 1학기 수강자,100%,"교수님 재밌으시고, 수업 열심히 하심.
내가 들은 수업 중에서는 제일 잘 가르치심.

출결은 전자출결로 하고, 사람 비어 보일 때는 수업 끝나기 전에 종이에 이름 적고 가라 하심.(한 3번 그런 듯)
학관 진료소에서 진료 확인서 떼서 보내드렸더니, 바로 출석 인정해 주심.

자주 출튀하고 싶다 그러면 모르겠으나,
그렇지 않다면 이 강의 수강을 적극 추천함."
이호주,24년 1학기 수강자,20%,수업은 열정적으로 진행하시나 출결이 지나치게 까다로움.
이호주,24년 1학기 수강자,100%,"강의 많이 준비하시고, 열정적으로 가르쳐주심.
수학1은 시험을 공통적으로 보기에 말 하지 않겠음."
강정수,24년 1학기 수강자,60%,수업을 열심히 해주시기는 하나.. 졸립니다.
강정수,24년 1학기 수강자,100%,"짱조아용
고트시고용
조아용
좋다고용
재수강할때도 들을 겁니다"
강정수,24년 1학기 수강자,100%,"교수님께서 정말로 친절하시고 좋으십니다. 강의 전달력이 상당히 좋으시고, 기본적인 개념이라도 꼼꼼하게 짚고 넘어가주시는게 정말 좋았던 것 같습니다.
교과서에 없거나 또는 중요하게 다루지 않는 증명도 학생들의 이해를 위해서 직접 보여주시기도 하고, 기본 연습문제도 많이 풀어주셔서 개념을 이해하기에 좋은 수업이었다고 생각합니다.
학생들의 눈높이에 맞추어서 개념을 설명해주시려고 하시는게 제일 좋았다고 생각합니다.

출결은 전자출결로 진행되고, 출석에 대해서는 너그러우신 편인것 같습니다.

수업도 가끔씩 진도 밀릴 때 빼고는 조금 일찍 끝내주시거나 정시에 끝내주십니다. 참고하시길 바랍니다.

수학 2때에도 교수님을 또 뵐 수 있으면 좋겠네요ㅎㅎ"
강정수,24년 1학기 수강자,100%,"기초교육원 아닌 수리과학부 소속 교수님이시고 향후 수리과학부 전공에서 다시 뵐 기회가 있을지도 모르겠습니다. 

강의력은 좋으신 편이지만 짧은 시간(2학점..)에 많은 내용을 다 나가야 하는 교양수학 특성상 약간 빨리빨리 넘어간다는 느낌을 받았습니다만 다른 강의도 마찬가지일 것이라 생각합니다.

출결은 어떻게 반영하시는진 모르겠으나 너무 많이 빠지지만 않는다면 거의 영향이 없는듯 합니다. 

학점은 조교실 기준에 따릅니다."
김민희,24년 1학기 수강자,100%,성적을 정말정말 잘 주십니다 2q2라 비제 예상하고 있었는데 에마 받았습니다ㅜ 과제도 부담스럽지 않고 말은 정말 빠르시지만  강의력도 좋으십니다
김민희,24년 1학기 수강자,100%,"수학은 무조건 대 민희
과제 있지만 제출기한 안지켜도 돼서 시험공부할때 하먼 ㄱㅊ
성적 개잘주심
전자출결이라 출석도 널널하고"
권혜승,24년 1학기 수강자,100%,굉장히 강의가 이해하기 쉽고 유익해요 증명을 조금 하시긴 하는데 시험에는 안나옴
권혜승,24년 1학기 수강자,100%,점수는 잘 못받았지만 교수님은 정말 좋은 강의. 수업에서 배워가는게 많다!!
권혜승,24년 1학기 수강자,100%,교수님 강의력 좋으시고 출석 안 깐깐합니다! 과제도 하나도 없음
권혜승,24년 1학기 수강자,100%,과제 없고 전자출결에 강의도 잘하십니다! 공휴일에는 수업 없이 영상 올려주시는데 이 점도 좋았어요!!
권혜승,24년 1학기 수강자,100%,"강의력 좋습니다.
출석도 전자출결이고 크게 반영하지 않으신다고 합니다.
학점은 아무래도 교양수학이다 보니 공통이라서 크게 관여는 못하시는 듯 해요"
권혜승,24년 1학기 수강자,100%,그냥 좋으십니다. 과제도 수학이니 없고 강의력도 좋으시고 출결도 100% 전자출결이라 편안합니다
권혜승,24년 1학기 수강자,100%,"진짜 최고의 교수님입니다. 강의력 좋으시고, 출석도 안 깐깐하고, 과제도 크게 없습니다. 진짜쵝오"
권혜승,24년 1학기 수강자,100%,교수님 매우 친절하시고 강의력도 좋으십니다! 빨간 날이 있으면 그 날은 작년 기출 문제 풀이하는 것을 영상으로 올려주셔서 자유롭게 볼 수 있었습니다.
김현정,24년 1학기 수강자,100%,"아래 강의평을 보면 알 수 있듯이 강의 자체의 실속은 없는 편입니다. 그러나 학습자료는 나름 괜찮으니 이 자료들과 (홍종분학이 독자친화적이지 않습니다) 유튜브 등에 올라와있는 여러 강의를 참고하시면 중간기말 시험 충분히 대비하실 수 있을 것입니다.
과제의 경우 총 4번에 걸쳐서 나오는데, 성적 반영 안됩니다. (태도점수) 즉 빈 종이로 내도 만점 부여받습니다. 내용은 기출문제 풀이인데, 시험 대비에 있어 꽤 유익하니 한번쯤 해보는것도 나쁘지 않습니다.
이 수업을 듣게 되신다면 출석 점수와 학습 자료만 얻어가세요."
김현정,24년 1학기 수강자,60%,자료는 정말 좋은데 그것 외엔 장점이 딱히 없는 강의. 굳이 다시 듣고 싶지는 않은 강의.
김현정,24년 1학기 수강자,40%,"정말 죄송한 말씀이지만 강의력은 형편 없으십니다. 계산은 50% 정도로 틀리시고, 아예 오개념을 가르쳐 주신 적도 있습니다. 수업 중간에 자주 책을 보면서 멈추시기도 합니다. 출석은 무조건 직접 호명으로 진행되니, 이 점을 유의하셔야 할 것 같습니다."
김현정,24년 1학기 수강자,40%,수업 몇 분 늦게 끝내주시는 경우가 많습니다. 그리고 기출문제를 과제로 총 4번 내시는데 각각 30~35문제여서 어느 정도 로드가 있습니다.
천상민,24년 2학기 수강자,80%,"자동출결기기로 출첵함
시험 크게 어렵지 않음
수업 이해가 어렵지 않음
강의력 좋으심

단 어려운 부분이나 범위가 넘어가는 부분은 다루지 않음
좋은점이면서 안좋은점"
천상민,23년 1학기 수강자,100%,"출결을 가끔 호명하시긴 하지만 강의력은 좋다고 느꼈고, 시간도 잘 지켜주셔서 좋았습니다 !"
천상민,24년 1학기 수강자,100%,"학생 배려 정말 많이 해주심. 내용도 쉽게 설명해주시고 수업 시간 오버된 적도 없었고, 여러모로 좋았음. 선대같은 다른 수학 수업도 열어주시면 좋겠음"
천상민,23년 2학기 수강자,100%,"수업도 충분히 따라갈만 했고, 시험도 무난무난
교수님 감사합니다"
천상민,23년 여름 수강자,100%,"두 시험 모두 만점 받았구요, 어차피 진도가 너무 빨라서 수업 듣는게 큰 도움은 안됩니다. 그냥 기출풀면서 예습 한다음에 수업들으면서 복습하는게 가장 중요합니다!"
천상민,23년 2학기 수강자,100%,"개꿀 시험 중간기말 합쳐서 2+2시간만 투자하면됨
출석 30분 늦어도 출석으로 인정 병결 바로바로처리 
천사 그자척"
천상민,23년 1학기 수강자,80%,무난한데 학점은 다른 분반에 비해서 잘 주신 것 같습니다
천상민,23년 여름 수강자,100%,"출석은 거의 매일 불렀고 과제는 없었어요.
여름학기의 경우 ppt로 수업을 진행했는데 중요하지 않은 부분은 빨리빨리 넘어가서 좋았어요.
등수에 비해서 성적을 매우 잘 주십니다."
천상민,23년 1학기 수강자,60%,나쁘진 않았지만 살짝 진도가 빠른것 같아요. 과제가 없어서 많이 편하긴했어요
천상민,23년 여름 수강자,100%,"출석 가끔 안 부르시고 로드 없고 학점 너그럽게 잘 주셔요!
수업에서 많은 내용을 얻어간 느낌은 크게 들지 않지만 그래도 전 만족해요!"
천상민,23년 1학기 수강자,100%,무난무난 합니다! 과제 없음 성적 수학인거 감안하면 괜찮게 주심
천상민,23년 여름 수강자,100%,재수강하는 과목이어서 걱정을 많이 했는데 수업도 친절하게 잘 설명해주시고 시험도 어렵지 않았습니다. 성적도 너그럽게 주신 것 같습니다. 계절학기 다니느라 힘들었는데 마무리가 보람차서 좋았습니다!
천상민,23년 여름 수강자,100%,쉬운 부분을 길게 설명하실때도 있지만  어려운 부분도 다른책에서 내용을 가져오시거나 본인만의 방식으로 잘 설명해주십니다. 계절이라 그런지 성적은 공부한거에 비해서도 그렇고 시험 등수에 비해서도 그렇고 너그럽게 주신 것 같습니다.
천상민,23년 1학기 수강자,80%,"강의력이 그저 그래서 일반고학생이 따라가긴 조금 어려움
출석은 랜덤 하지만 지각해도 그냥 출석으로 쳐주셔서 진짜조음
교수님 친절하심! 하지만 지각과 출튀에 굉장히 예민하시므로
주의
과제없고 성적 꽤 잘주세요"
천상민,23년 1학기 수강자,80%,강의력은 그저 그런데 로드 없고 학점도 잘 주시는 듯합니다
천상민,23년 1학기 수강자,100%,수업은 그저 그런데 과제도 없고 편하게 들을 수 있고 학점 잘 주셨어요!
천상민,23년 1학기 수강자,80%,"과제 없음
출석은 랜덤으로 부르고 안 부를때도 있음
강의력은 그저그래서 수업 안 들어도 되는 영과고생들에겐 강추"
천상민,23년 1학기 수강자,100%,그냥그럼 그냥 수학은 수연시간이 더 중요한 듯 ! 화이팅하세유
김형준,23년 여름 수강자,100%,김형준 그는 신이야 김형준 그는 신이야 김형준 그는 신이야 김형준 그는 신이야 김형준 그는 신이야 김형준 그는 신이야 김형준 그는 신이야 김형준 그는 신이야 김형준 그는 신이야 김형준 그는 신이야
김형준,23년 여름 수강자,100%,성적개잘주심진짜로잘주심엄청잘주심진짜교양수학에서이성적이가능하다고?김형준그는신이야
김형준,23년 여름 수강자,100%,"강사님이 ㄹㅇ 호감
여름계절 낭낭하게 듣다 갑니다
계절치고는 시험이 살짝 난이도가 있는 편이었지만(물론 정규수업보다는 훨씬 쉬움) 최대한 수강생들 편의 봐주시려고 노력하심
1-3시 수업 출석을 2시에 부르심"
김형준,23년 여름 수강자,100%,"오늘의 모티베이션은 강의평에 관한 것이에오~
에피소드부터 하나 하고 싶은데, 쏠쏠한 썰들이 자주 나와서 듣고 싶어져요~ 여러분들이 다 아시는 내용은 패스해요~~
성적은 2Q3+13이면 에쁠이에요~~
왜 안들어요~~"
석진명,23년 1학기 수강자,100%,"석진명, 그는 신인가?
그렇다!
그가 그린 로그와선은 빙글빙글
그가 그린 평행육면체는 반듯반듯"
석진명,23년 1학기 수강자,100%,"과제 없음, 조모임 없음, 성적 너그러움, 강의력 최상"
석진명,23년 1학기 수강자,100%,"교수님의 평행육면체가 귀여워요
근데 시험 문제는 안 귀여워요"
석진명,23년 1학기 수강자,100%,"수학1 - 석진명 = 0
시험 - 연습문제 = 0
과제 = 0"
석진명,23년 1학기 수강자,100%,그저 '갓 진명'. 짜피 수교밖에 안들어서 의미는 없지만 5점 남깁니다.
석진명,23년 1학기 수강자,100%,"왜 갓진명인가?
1. 초깔끔한 강의노트
2. 감동스러운 학기말 성적
3. 과제가 없음
4. 교수님이 매우 친절하심
5. 수업 시간 오버하신 기록이 없음

왜 우리는 '그'의 강의를 들어야 하는가?
-2q2 A- 남김-"
Atanas Iliev,22년 1학기 수강자,100%,"이거 A 못 받으면, 한국어 강좌 A는 절대 못 받습니다"
안명숙,24년 1학기 수강자,100%,"전자출결이라 출결에 좀 자유로운 대신
교수님께서 수업을 빠르고 밀도있게 나가십니다"
안명숙,24년 1학기 수강자,80%,"무난무난했어용 
잘가르치시는데 빠름 이건 수1특인듯"
안명숙,24년 1학기 수강자,100%,"결석 5번까지 허용, 열정 있는 명강의까지… 안명숙 교수님께 5점을 못 드린다면 누가 5점을 받으실 수 있나요"
안명숙,24년 1학기 수강자,100%,"[출석]
전자출결, 출석 3번까지 봐줌, 지각해도 그냥 출석으로 인정
출튀 쌉가능

[수업]
강의력 좋으시고 열정적으로 가르쳐주십니다. 다만 공휴일같을 때 휴강하면 온라인 영상으로 대체되지 않고 다른날 늦은 저녁같은 시간에 보강이 잡힙니다.

[로드]
과제 없습니다. 중간 150/기말 200 -> 출석 등으로 이후에 교수님 임의로 평점 조정

[종합]
수학 과목 특성상 어차피 시험은 공통이라 과제 없고 출튀 편한 교수가 좋은데 그런 의미에서 강추. 심지어 열심히 들으려는 학생들 입장에서는 강의력도 좋음."
안명숙,24년 1학기 수강자,60%,"강의력은 인정!!!
그래서 시험 잘 본 친구들한테는 단점이 없는 강의인거 인정!!!

근데, 성적은 후하지 않습니다.
모두 같은 시험을 봤는데
후하게 주는 분반이랑 차이가 많이 납니다.

적어도 ABC비율은 맞추고 분반마다 플마제를 조정하는 정도로 하는게 맞다고 생각하는데
ABC비율도 분반마다 다릅니다."
안명숙,24년 1학기 수강자,100%,출결 신경 안 쓰시고 열정적으로 가르쳐주십니다
안명숙,24년 1학기 수강자,100%,"서울대에서의 첫 교양 수학으로 수강했는데
정말 좋았습니다. 교수님 감사합니다."
안명숙,24년 1학기 수강자,100%,교수님 강의력 진짜 최고.. 50분 수업인데도 불구하고 정말 알차게 수업하십니다. 전자출결이라 대출 가능하고 어차피 결석 5번까지는 감점 아예 없어요. 조금씩 늦게 끝내주시는 것만 빼면 최고의 수학 강의입니다.
안명숙,24년 1학기 수강자,100%,"최대 장점 : 전자출결이라 출튀/대출 매우매우 쉬움, 직접 호명은 보충 수업 때만 함, 열정적인 수업, 과제 아예 없음, 결석 3번 정도까지 가능

단점은 딱히 없는 것 같습니다. 저는 고등학교 때 수1 내용을 이미 다 배워서 처음만 조금 가고 나머지는 안 갔는데, 설명을 열정적으로 해주십니다. 다만 1, 2분씩 늦게 끝나긴 합니다."
안명숙,24년 1학기 수강자,100%,교수님이 친절하게 잘 가르쳐주십니다 다만 말을 빠르게 하시니 수업 때 필기놓치지 않게 주의하세요!
안명숙,24년 1학기 수강자,100%,"정말 착하시고 학생들을 이해시키려고 노력하시는게 보일 정도로 열정적으로 강의하시는 교수님이라 정말 좋았습니다.
진도가 빠르긴 하지만 어느 분반이나 마찬가지일 것 같네요."
안명숙,24년 1학기 수강자,100%,"너무조아요
수업 진도가 좀 빠르시긴하지만 질문도 잘 받아주시고 열정적이세요"
안명숙,22년 2학기 수강자,100%,교수님이 설명 꼼꼼하게 잘하심. 근데 강의 속도가 너무 빨라서 수업 녹음하는걸 추천.
안명숙,23년 1학기 수강자,100%,"교수님이 학생들을 많이 배려해주려 하시는 것 같습니다
수1이 기본 시수가 적어서 진도를 조금 빠르게 나가시긴 하지만 그것 외에는 다 좋았습니다"
안명숙,23년 1학기 수강자,100%,"과제 없고, 잘 가르쳐주십니다.
본문 내용에 더해서 일부 연습 문제도 같이 설명해주셔서, 그만큼 진도 나가기 바쁜점은 있지만, 예습 조금 해오면 나중에 혼자 문제풀 때 도움이 많이 됩니다.
결석 2번까지는 감점 없어서, 시험기간에 다른 과목 공부할 게 있거나 날씨 좋을 때 결석할 수 있다는 것도 나름 장점이라면 장점입니다. 스누온으로 보충은 해야겠지만요."
안명숙,23년 1학기 수강자,100%,수학1이 과목 자체가 어렵긴 한데 잘가르쳐주세요
안명숙,22년 2학기 수강자,100%,"진도가 빨라서 템포가 빠르고 집중을 요하는 수업이지만, 조금만 집중한다면 교수님이 최고의 강의력을 보여주시기 때문에 수학1 수업 중 가장 이해가 잘 됨. 자세한 설명, 적당한 문제풀이, 꾸준한 예/복습 등 교수님께서 이해를 위해 많은 것들을 해 주심. 시험은 쉬운 편이었고, 교재의 연습문제에서 조금 변형한 형태로 많이 나옴. 성적은 적당히 주시는 듯함. 에이플은 잘 안 주심. 수학 공부가 필요하다면 매우 추천."
안명숙,22년 2학기 수강자,100%,수업 진짜 잘 하심. 속도에 허덕이는 건 그냥 수1 커리큘럼 문제임. 어차피 치워야 하는건데 안명숙교수님 강추.
안명숙,22년 2학기 수강자,100%,"50분 2번 강의를 컴팩트하게 진짜 잘하십니다. 교재를 미리 읽기보단 교수님이 수업하신 개념을 나중에 교재로 복습하는 식으로 공부했어요.
 한 학기 잘 배웠습니다 교수님 :)"
안명숙,22년 2학기 수강자,80%,수업 진도는 쉴 틈 없이 매우 빨라서 조금 이해하기 힘들 수도 있으며 과제는 없었습니다.
안명숙,22년 1학기 수강자,100%,"과제는 아주 쉬운 두 문제 중 한 문제를 풀면 되고, 매주 있었지만 큰 로드는 느끼지 못했습니다. 성적도 너그럽게 잘 주시는 듯합니다. 설명도 매우 친절하게 잘 해주십니다."
안명숙,22년 1학기 수강자,100%,과제가 매주 있기는 한데 어렵지 않고 정답여부는 채점 대상이 아닙니다. 교수님 강의력도 좋으시고 질문에도 친절히 설명해주셔서 재미있게 배웠습니다.
안명숙,22년 1학기 수강자,100%,교수님 정말 천사십니다!! 출결 반영 안 해서 5번 정도 출석했습니다. 초반에만 듣긴 했지만 강의력도 좋습니다.
안명숙,22년 1학기 수강자,100%,"수업을 매우 열심히 하심 학생들을 생각하는게 느껴지고
과제가 매주 나가기는 하지만 꾸준히만 한다면 학점은 잘 주시는 듯"
안명숙,22년 1학기 수강자,100%,교수님 너무 친절하시고 무엇보다 강의력이 너무 훌륭하십니다. 조금 어렵기도하지만 열심히 들으시면 많이 성장하실 수 있을 것 입니다.
안명숙,22년 1학기 수강자,100%,"수업이 정말 유익함... 속도가 매우 빠르긴 하지만 그래도 듣다보면 몰입이 잘 됨. 매주 한 번 한 문제씩 푸는 과제가 있는데 답이 틀려도 만점주심. 출결처리는 거의 안 하고, 해도 가산점으로 들어갔음. 매우만족👍👍"
최현석,21년 1학기 수강자,60%,개인적으로 느끼기에는 무난했어요. 특별히 별로라 느꼈던 점은 없었어요
최현석,21년 1학기 수강자,100%,"교수님 수업 너무 잘가르쳐주세요!
처음 배우는 내용인데도, 잘 이해되게 설명해주셔서 너무 좋았습니다 ㅠㅠ"
최현석,21년 1학기 수강자,100%,"큐티현석!! 좀 맘에 안 든다 싶으면 '아 쓰,, 이러면 별로 안좋은데 좀 좋은 성질을,, 잘 안되네요' 하시지만 내가 보기엔 그냥 매뜨빡고수,, 수업 매우 군더더기 없고 과제도 없음. 대신 문풀 딱 예제만 하고 군더더기가 너무 없음."
최현석,21년 1학기 수강자,100%,교수님 강의력이 좋음 집중이 아주 잘된다. 유도 과정이나 이해하기 어려운 내용도 쉽게 알려주신다.
최현석,21년 1학기 수강자,100%,"수업이 재미있음. 개념을 설명해주시면서 왜 배우는지, 개념의 배경 등 다양하게 설명해주셔서 이해도 매우 잘 됨."
유자도,24년 1학기 수강자,100%,"교수님이 너무 귀여우시고…착하세요
근데 매번 9시에 딱 맞춰 출석 부르심..성적은 나름 후하게 받은 듯"
유자도,23년 여름 수강자,80%,"무난한 수업이였어요
나쁘지 않은 정도
성적은 적당히 잘 주십니다"
유자도,22년 1학기 수강자,80%,너무 딥하게는 설명을 안해주시고 딱 알아야할 것맠 정리해주셔서 좋았는데 아침수업이라 제가 잘 못들은게 너무 크네요 ㅋㅋㅋ
유자도,22년 1학기 수강자,60%,아주 좋습니다. 다른 수학에 비하면 설명도 잘 해주시고 무엇보다도 인자하십니다!!
유자도,22년 1학기 수강자,80%,교수님 강의력은 쏙쏙 들어오는 편은 아니다 집중해서 듣는 학생이 많지도 않다.
유자도,22년 1학기 수강자,80%,수업이 9시에 있고 바로 출석을 불러서 지각 체크 하는거 빼고는 무난했던 수업
유자도,22년 1학기 수강자,100%,"교수님 서글서글하시고 귀여우세요! 수업은 무난하고, 출결은 정시에 전체 인원 직접 부르십니다."
유자도,22년 1학기 수강자,100%,교수님 준비 열심히 해오시고 강의력도 좋으시고 귀여우십니다. 아침 9시 수업이 좀 힘들긴 하지만 수업 자체는 좋았습니다!
유자도,22년 1학기 수강자,100%,강의력이 안좋다는건 사실 9시 수업이라 드럽게 졸린게 크게 작용하는거같고... 개인적으로 이해하려고 노력해보니 강의력이 나쁜 수업은 아님. 4점 하려다가 교수님이 귀여워서 5점 함
유자도,22년 1학기 수강자,60%,1교시 수업인데 출석 50명 9시 정각에 다 부릅니다. 강의력은… 그냥 책을 읽어주십니다. 솔직히 강의력이 좋다고는 못하겠네요. 잠이 정말 잘오는데 자도 아무 말 안하시는게 그나마 좋은 점입니다. 아 그리고 출석 다 부르는 대신에 늦게 가도 수업 끝나고 교수님 찾아가면 지각은 봐주십니다.
유자도,22년 1학기 수강자,60%,"출석:대면으로 이름 다부름 1번도빠짐없이 모든학우 
과제: 없음
강의력:좋음 단 아침수업이라 수업이 귀에 들어오지가 않았음"
유자도,22년 1학기 수강자,80%,"전반적으로 로드가 적습니다, 그리고 강의는 뭐 그냥 무난.."
유자도,21년 1학기 수강자,100%,로드없음 출석간편 학점자비O 설명이 필요없늠
유자도,21년 1학기 수강자,100%,강의는 녹강이며 강의력은 굉장히 좋으심. 시험은 교수님에 상관없이 서울대학생 전체적으로 보기 때문에 그냥 열심히 공부하면 그만큼 점수 받음
유자도,21년 1학기 수강자,100%,로드 없음. 아예 없음. 게다가 녹강. 그래서 감당안되게 놀다보면 학점이 날라감
유자도,21년 1학기 수강자,100%,전부 녹강 + 과제가 아예 없음. 근데 오히려 이거 때문에 강의 미루고 공부를 안하게 되서 망하긴 함..^^
유자도,21년 1학기 수강자,100%,"""이만큼 꿀강의는 없다"" 
과제/퀴즈 없음 + 동영상 강의 + 영상 길이도 짧음 + 출석 기간도 널널(5일) + 출석만 잘 하면 출석 만점"
유자도,21년 1학기 수강자,80%,영강으로 꿀빨았습니다. 물론 성적은 별개로...
권오남,22년 1학기 수강자,80%,"시험은 적절한 난이도였다고 생각합니다.
아무래도 수교끼리 수학으로 붙는 거라 학점은 큰 기대없었지만 생각보다 잘 나올지도? 기말 비중이 확실히 커서 그런지 기말 성적이랑 비슷하게 학점이 뜬 것 같긴 하네요."
권오남,21년 1학기 수강자,100%,"과제 4번 + 시험 2번 + 출석으로 평가함,, 그래도 교수님 수업은 나쁘지 않았어요"
권오남,21년 1학기 수강자,60%,수교 전용이어서 그런가 다들 수학을 잘해 학점 따기 어려움. 시간표도 수업이 여러 개 있는 것도 아니어서 짜기 어려움.
권오남,21년 1학기 수강자,60%,원래 죽은자는 말이 없는 법이지만 몇마디 하자면 시험은 공부를 안해서 그렇지 꽤나 합리적인 난이도에서 나왔다고 생각합니다. 하지만 공부를 안했음에도 저도 사람인지라 받은 학점에 대해 서운함을 감출 수 없는 것이 사실입니다 ㅎㅎ
권오남,21년 1학기 수강자,80%,"정수론의 악명을 느낄 수 없었다. 왜일까. 두렵다. 상상 이상으로 최악이라는 선배의 말이 잊히지 않지만 이 강의에서는 그런 점을 찾을 수 없었다. 수교 전용 강의이기 때문에 시험도 따로 내고, 과제도 공통 수학과 다른 것 같고, 수교 강좌는 그 해 학번 교수님이 담당해서 후배들에게 도움이 될 것 같진 않지만 그래도 몇 자 남긴다. 강의력은 평범하셨고, 시험 문제는 공부했다면 쉽게 풀 수 있었다. 과제 문제도 크게 어려운 문제는 없어서 조금 생각하면 풀 수 있다. 그 외에는 별로 할 말이 없다. 플립 러닝만 안 하면 평범한 교수님이신 것 같다. 난 나쁘지 않았다."
조철현,24년 1학기 수강자,80%,무난하게 들을만 합니다. 어차피 들어야 하는거 아무거나 들으세요.
조철현,24년 1학기 수강자,100%,간간히 호명 출석하셔서 출튀 까다로운거 빼고는 좋은 수업!
조철현,24년 1학기 수강자,80%,"수업 잘하시고 재밌으시고 친절하십니다
다만 가끔씩 내킬 때 출석을 불러서 출튀는 좀 힘들긴 합니다
교양수학이 다 그렇듯 문제는 조교들이 내니 교수님과는 무관합니다
과제는 없어요"
조철현,24년 1학기 수강자,80%,"출석은 직접 호명이지만 약 2주(4번의 수업) 중 1-2번 호명하십니다. 강의 전달력이 좋으신 것 같지만, 조금 깊이있는 내용에 대해 자세히 설명하지 않으시고 가볍게 넘어갈 때가 많습니다."
조철현,24년 1학기 수강자,100%,강의력 좋으십니다. 출석 직접호명이라 출튀는 불가한점 유의하세요
조철현,21년 1학기 수강자,100%,수업이 정말 유익하고 재밌는 것 같아요 많은걸 배우고 갑니다
조철현,21년 1학기 수강자,100%,교수님 설명 이해 잘 되도록 해주시고 친절하십니다
조철현,21년 1학기 수강자,80%,교수님 설명도 친절하게 잘해주시고 학점도 곧잘 주시는 것 같아용
신재호,24년 1학기 수강자,80%,무난무난한 수학강의라고 생각합니다 교수님이 수업시간에 자꾸 사랑얘기하셔서 당황하긴했는데ㅋㅋㅋㅋ 잼얘만 들으시구 수연도우미랑 기출로 공부하시면 됩니당 전자 출결이라서 새내기 분들이 같은 과 친구들이랑 같이 들으면 술먹고 대출 부탁하시기 좋아요 저는 중간보고 기말때 풀어져서 학점 망했지만 끝까지 버티시면 학점은 어느정도…? 나올 것 같아용 특히 기말은 배점 크니까 중간 망해도 걱정말고 기말때 화이팅하세요!!
