Professor,Semester,Rating,Text
이현우,21년 1학기 수강자,80%,매주 실험 레포트가 있다는 점에서 다신 듣기 싫은 과목이지만 그래도 레포트 쓰는 연습은 정말 많이 할 수 있었음.(실제로 레포트 쓰는 실력이 늘기도 했고) 출석이 정말정말 중요한데 그 이유는 출석을 못하면 레포트도 쓸 수 없어서 출결과 과제 모두 감점되기 때문. 그래도 꼬박꼬박 출석하고 레포트 죽어라 쓰면 학기 끝날 때 에이 대를 성적으로 받아갈 수 있음.
이현우,21년 1학기 수강자,100%,수업은 20분 정도고 8개의 레포트를 썼습니다. 1학점이지만 많은 시간을 투자해야 합니다. 레포트는 결과분석+과제로 이루어져 있는데 과제가 점수비중이 높아서 점수를 잘 받고 싶으면 과제를 잘 써야합니다.
이현우,21년 1학기 수강자,100%,하라는 거 제대로 하기만하면 비쁠이상은 받아갈 수 있는데 아무래도 매주 1개의 레포트를 내야하다보니 로드가 좀 많은 편이에요
이현우,21년 1학기 수강자,100%,"실험과목 특성상 1학점의 로드가 아닌 건 맞습니다..
다만 조교분들이 매주마다 수업 완벽하게 준비하려고 노력하시는 것 같습니다."
이현우,21년 1학기 수강자,100%,"비대면 화실은 레포트 8개 제출하면 끝이었습니다 ! 각 실험마다 다른 조교님들이 한분씩 돌아가면서 수업해주시는데, 수업 들으면서 어떤 내용이 반드시 들어가야 하는지 확인하고 레포트 쓰면 점수 잘 나와용. 레포트 점수 표준화해서 등수대로 잘라서 451비율대로 학점 주신 듯 합니다"
이현우,21년 1학기 수강자,100%,분반별로 학점을 주기때문에 어떤 학점이 나올지는 다른 학생들의 수준에 달려있습니다.
홍병희,24년 1학기 수강자,100%,"화실은...분반 관계없이 힘들어요...
그래도 조교님들 잘 만나서 만족스러운 성적 받아갑니다
점수 나왔을 때 조금이라도 찝찝하시면 꼭 클레임 거세요"
홍병희,24년 1학기 수강자,40%,매주 예비보고서2장+실험보고서5장 이걸 7번정도 해야하는데 해야할게 다른 실험과목들에 비해 너무 많습니다. 필수교양이 아니라면 물실 생실 통실 놔두고 굳이 화실을 할 필요는 없다고 생각합니다.
홍병희,24년 1학기 수강자,100%,적당히 쓰고 적당히 실험하면 무조건 에제 이상은 받을 듯 함. 다른 실험반 들어봤는데 이 분반 조교님께서 확실히 좀 더 점수를 잘 주는 것 같음
홍병희,24년 1학기 수강자,60%,"2페이지 이내의 예비 보고서, 실험 중 랩노트, 5페이지 이내의 결과 보고서 작성을 1주일에 한 번씩 총 8주(전반기 4주, 후반기 4주)간 해야 한다는 점에서 너무 할 게 많았습니다. 제출 전날 새벽까지 보고서를 쓰는 것은 일상이었고, 평일에도 매일 4시간 이상을 도서관에서 보고서 작성에만 쏟은 것 같습니다.
또한 과목 자체가 너무 불친절한데, 이론에 관한 자세한 설명이 있다면 몰라도 다음 주에 어떠한 실험이 있으니 알아서 실험에 대해 공부해 오고 예비 보고서를 작성해 내라는 것이 꽤 힘들었습니다.
절대평가 과목이기 때문에 일단 보고서를 내기만 한다면 대부분의 조교님들께서 웬만해서는 크게 감점하지 않으시고, 저 역시도 거의 대부분 좋은 조교님들을 만나서 어이없는 이유로 감점당하거나 성적을 잘 못 받은 경우는 별로 없었습니다. 하지만 가끔 정말 이상한 기준으로 성적을 주는 조교님들도 계시다고 하니 이것은 어쩔 수 없이 운에 맡겨야 하는 것 같습니다.
결과적으로 점수 커트라인을 간신히 넘겨 A+를 받아 가기는 했지만, 그래도 한 학기 동안 가장 힘들었던 과목입니다. 필수로 들어야 하는 과목이 아니라면 개인적으로는 별로 추천드리고 싶지 않습니다.
그나마 장점이라면 절대평가라는 것, 과목이 빨리 끝난다는 것, 듣고 있는 다른 모든 과목들이 혜자처럼 보인다는 것 등이 있습니다."
홍병희,24년 1학기 수강자,100%,조교바이조교 그냥 카피만 안걸리게 하면되고 딜레이랑 랩노트만 유의
홍병희,24년 1학기 수강자,100%,쉽지는 않으나 실험 열심히 하고 만약에 결과가 너무 이상하게 나와도 디스커션에서 오차 분석만 잘하면 감점이 없거나 있더라도 큰 감점이 없다. 다만 딜레이 제출 한번은 타격이 꽤나 있으니 주의하자.
홍병희,22년 1학기 수강자,100%,매 실험마다 조교가 달라서 채점 기준이 미세하게 다른 것 같아서 힘들었지만 최종 성적은 잘 나옵니다!
홍병희,22년 1학기 수강자,100%,"로드 빼면 A 기준도 너그럽고 여러모로 선녀같은 과목
계산화학 점수가 좀 짠 거 빼면..."
홍병희,22년 1학기 수강자,100%,물실 생실 화실 중에는 그래도 화실이 제일 쉽지 않나 싶다. Assignment를 주는데 보고서 분량 채울때 개꿀이다
홍병희,22년 1학기 수강자,100%,물실의 엄청난 로드와 보고서 작성 난이도를 생각하면 다시보니 선녀같다
이동환,21년 1학기 수강자,60%,조교에 따라 보고서 점수가 천차만별이다. 성적은 이번학기부터 절평으로 전환되어서 적당히 하면 b 이상은 받을 수 있다.
정연준,24년 1학기 수강자,60%,"성적 주는 것도 실험 준비 잘 되어있는 정도도 조바조입니다.
이상한 기준으로 억까하시는 조교가 있는가 하면, 엄청나게 후한 조교님들도 계시고 그냥 하는 만큼 주시는 분도 있으십니다.
실험 준비도 어떤 조교는 엄청 준비 열심히 해주시는가 하면 수업 시작하고 준비하시는 모습을 보이시는 조교님도 계시고 특히 컴퓨터 프로그램이나 복잡한 장치 사용할 때 준비 똑바로 안해 놓으신 조교님 만나면 정말 빡세게 타임어택 해야할 수도 있습니다."
정연준,24년 1학기 수강자,60%,"전반적으로 로드가 매우 많고, 관련 논문이나 서적 등은 알아서 많이 찾아봐야 하기에 이번학기 과목중 가장 힘들었던것 같습니다. 특히나 계산화학실습, 헨리상수 등 타 실험과 달리 교양화학 1에서 배우는 내용과 다소 괴리가 있었던 것 같습니다. 
보고서는 예비8개+결과8개로 구성되며 올해기준 8개 평균 96이상 A+, 91이상 A, 85이상 A-입니다.
화학실험 특성상 조바조가 굉장히 심한 편입니다. 비슷한 퀄리티라고 생각하는 보고서도, 채점 조교에따라 점수 편차가 비교적 많이 납니다. 이번 분반 조교님들은 다른분반에 비해 잘주신것 같지만, A+을 노리시려면 절반이상 실험에서 만점을 받아야 안정적으로 가져갈수 있을것 같습니다."
정연준,24년 1학기 수강자,60%,"화실은 조교에 따라 다르지만, 이번 학기에 점수를 크게 깎은 조교 한 명을 제외하면 괜찮았던 것 같습니다. A+은 어렵지만 열심히 하면 A0는 받을 수 있을 것입니다."
송윤주,23년 1학기 수강자,80%,조교가 매번 바뀌기에 강평이 크게 의미가 없을거에요
서필준,22년 1학기 수강자,20%,"화실은 교수님이 관여하지 않고 전부 조교님들이 진행하십니다.
대부분 조교분들은 기준을 일반화학을 수강하고 있는 학생들로 잡고 평가하십니다. 그러나 조교 한두분은 일반화학을 넘어서는 수준의 과도한 평가기준을 이용하여 학생들이 납득하기 어려운 점수를 매기셨습니다. 다른 조교분들과 점수 편차가 20점에서 50점에 이르렀기에 학생들이 평가 기준에 의구심을 갖게 하였습니다.
(같은 실험수업을 들었던 동기들 대부분도 특정 실험에서 다른 실험에 비해 상당히 낮은 점수를 받았다는 의견을 표출했습니다.)
화실은 해야 할 과제도 많고 상당히 귀찮은 과목임을 알고 있었기에 치우는 것에 의의를 두고 있었지만, 상당히 비일관적인 평가 기준 때문에 치웠음에도 찝찝한 기분만 들고 학점도 그 평가기준에 의해 예상보다 다소 낮게 나왔습니다.
내년에는 평가기준이 개선되기를 바랍니다."
이형호,21년 1학기 수강자,60%,"물실과 같이 화실을 들은 입장에서.. 지옥이긴 하지만 비대면이라 그런지 은근 학점 잘나온 느낌..?
한 번 결석했는데도 비쁠나왔습니다"
이형호,21년 1학기 수강자,60%,밑에 분이 너무 잘 설명해주셔서 설명할게 더 없네요.. 어차피 돌아가면서 수업하니까 아무거나 잡으시면 되고..보고서 쓰는건 갸같지만 물실에 비하면 천사긴했습니다..실험안하고 분석만 하면돼서. 물론 이제 대면하면 실험하셔야겠죠 화이팅^^~ 전 평균83점으로 에제 받았습니다
이형호,21년 1학기 수강자,80%,"화실은 조교가 돌아가면서 특정 실험을 맡습니다.
표준편차 10에 평균 80인거로 알고 8번 실험합니다

비대면이라서 22년도부터는 의미없을수도 있지만 랩노트는 안쓰고
워드로 실험보고서+과제 4~5개 정도 하는 게 한주차 수업입니다

4주 수업+2주 휴강(중간,기말 시험기간)을 두 번 반복합니다

학점은 드포인지 드미포인지는 잘 모르겠으나 평균 85가 A+, 82가 A0, 80이 A-인거 같고 분바분일겁니다. 대충 541 예상중.. 그리고 결석만 안하면 학점 꽤 잘받습니다. 확실한건 물실보단 나아요."
이홍근,22년 1학기 수강자,60%,화실...한학기를 갈아넣은 것 같긴 한데....너무 열심히 하려고 하기보다는 지각 안하고... 하라는 거 하면.....일주일 지나가고.. 새로운 예비보고서 작성~~~
이홍근,22년 1학기 수강자,60%,화실인데 말할게 있나... 매년 컷이 조금씩 달라지니 최대한 점수 받아놓을것
설지웅,24년 1학기 수강자,100%,"화실도 물실과 마찬가지로 교수님과 상관이 전혀 없고 본인이 편한 시간대에 수강하시면 됩니다. 하지만 로드가 물화생지 중에서 압도적으로 빡세니까 마음 단단히 먹고 수강신청하시기 바랍니다. 매주 예비보고서, 실험 중 작성하는 랩노트, 실험 이후 결과보고서까지 3개가 8주동안 돌아갑니다. 총 24개라고 생각했을 때 물실은 5개인걸 생각해보면 정말 빡세죠,, A+ 컷은 총 32점 감점까지인것으로 알고 있습니다. 화이팅!"
설지웅,24년 1학기 수강자,40%,그냥 듣고 치우는게 좋습니다. 성적 잘 못 나올거 같아도 1헉점이여서 너무 스트레스 받지 마세요…
설지웅,24년 1학기 수강자,100%,"악명높은 화학실험
예비 결과 보고서 할 게 많지만 할만했어요~"
설지웅,21년 1학기 수강자,100%,"평균88 A+
비대면일 떄 치우는 사람이 승자~"
설지웅,21년 1학기 수강자,80%,"80.2 에마...

비대면이라 그나마 잘준거같긴 합니다."
설지웅,21년 1학기 수강자,100%,"비대면일 때는 학점을 뿌렸습니다.
평균 86점으로 A+
비대면 화실 최고~~"
민달희,23년 1학기 수강자,80%,"총점 96점 넘으면 에쁠일건데, 에쁠 맞으려면 꽤 열심히 하셔야합니다. 보고서 쓰는법 모르는 분들은 스누온 같은데서 강의라도 함 들어보든, 족보를 구해서 보고서의 흐름을 익히든 하셔야 좋은 성적 받을 수 있을겁니다."
민달희,23년 1학기 수강자,60%,조교에 따라 같은 보고서의 점수가 천차만별로 갈립니다 ㅎㅎ 그냥 마음을 비우시고 선배 보고서 참고해서 열심히 쓰시면 최종 성적은 괜찮을거에요
민달희,23년 1학기 수강자,20%,"솔직히 화실 과제많은건 모두가 알거라 생각해 안적겠습니다. 성적 분포도 어짜피 절평이라 안적겠습니다.

저는 재수강은 아니고 1학년때 안듣고 지금 듣는건데 전공실험 듣고 나서 보니 매우 수월하게 들었습니다.
다만 새내기분들의 경우 보고서 쓰는 방법을 몰라 좀 어려울수도 있는데 그냥 족보에서 말만 바꿔서 내도 카피킬러 안걸립니다.

화생공 분반이었는데 GLT 필참인거 때문에 참여점수 10점 날리는 건 좀 그렇다 생각합니다.

조바조인건 알지만, 진짜 개병X같은 조교 한명 있습니다. 솔직히 학교 오래 다니면서 본 조교중에 가장 병X같았습니다. 아마 아래분들도 같은 조교 말하는거 같은데 새내기분들은 그냥 그런 조교도 있구나~ 하고 한귀로 듣고 한귀로 흘리시면 좋을거 같습니다

교수한테 한소리 듣고 와서 학부생한테 화풀이하는건지 아니면 원래 그냥 그런 사람인지는 모르겠는데 제발 말좀 예쁘게 하십시오 JOAT.

아 그래도 나머지 조교분들은 다 천사셨습니다."
민달희,23년 1학기 수강자,20%,조교들중에 사람이 혐오스러워지는 몇몇 사람들이 있음 평가기준이 걍 자기 마음대로여
민달희,22년 1학기 수강자,60%,"조교마다 보고서 점수 편차가 심하고, 어느 조교가 어느 정도 들어오는지도 분반마다 다릅니다. 시간 맞는 화실 분반에 들어가셔서 선배들 보고서 참고하면서 쓰시면 괜찮은 점수 받으실 수 있습니다."
민달희,22년 1학기 수강자,60%,"일단 확실한 건 조교 바이 조교입니다. 진짜 착하신 조교님들도 많고(저희 분반의 경우는 대부분 착하셨습니다!), 경우에 따라 개선이 필요한 사람도 존재합니다.

성적은 2022년 기준 평균 96.75점으로 A+이 나왔습니다.
경우에 따라 랩노트 감점이 엄청 큰 조교님 분들이 있는데, (막 20점 만점에 8, 9점을 뿌리시는) 실험 과정 중에 있던 일을 최대한 쓰고 실험 과정, 준비물, 기구 사용법, 실험시 주의 사항, 실험 과정, 실험 오차 원인 등을 적절히 서술하시면 감점을 크게 막을 수 있습니다.

다만 경우에 따라 기본적인 메일 양식 없이 공격적으로 답하는 조교(코로나 확진 후 '당연히' 보내야 하는 확진 인증 메일에(딱히 점수를 올려 달라고 하지도 않았습니다) 학생은 굳이 왜 클레임을 거느냐, 이럴거면 조교장에게 항의하여라, 학칙까지 가져와서 생존을 위해 점수를 목숨걸고 사수한다느니..)도 있고, 대면 수업때 이름 물어봤더니 자신의 이름을 알아야 할 이유가 하나도 없다면서 오히려 그 질문에 대해 따지는 조교도 있었습니다.(메일 조교와 같은 조교)

아마도 수강생 대부분이 1학년이실텐데, 이런 조교도 있고 저런 조교도 있으니 그려려니 깊게 공감하려고 하지 마시고 그런 사람도 있구나 하고 넘어가시면 정신적으로 편안하게 하실 수 있으실겁니다 ㅎㅎ.

점수의 경우에는 결과 처리는 교재 위주로 하시고, 과제의 비중이 더 크기 때문에 과제에 좀 더 힘쓰시면 좋은 결과를 얻으실 수 있으실 거예요!"
David Yu-Kai Chen,24년 1학기 수강자,40%,1학점 치고 개빡센 로드. 조교 마다 점수 주는 기준이 다름.
David Yu-Kai Chen,24년 1학기 수강자,60%,버티고 버티면 결실을 맺으리라. 종강 일찍하는거 말고는 장점이 없는 강의. 조교운빨이 터지면 좋은 성적이 가능함.
David Yu-Kai Chen,24년 1학기 수강자,60%,"매주 예비보고서, 랩노트(실험 중에), 결과보고서를 써야 해서 1학점임에도 정말 빡셉니다. 그래서 미리 하고 치우는게 낫습니다. 특히 계산화학실습의 평가 기준이 빡빡학 때문에 A+이 목표라면 열심히, A0가 목표라면 하라는 것만 딱딱 라면 될 것 같습니다.
실험복, 보안경, 교재(실물), 랩노트 필수"
David Yu-Kai Chen,23년 1학기 수강자,60%,1학점의 로드가 아님.. 그냥 화실은 적당히 쓰고 빨리 치우길 추천합니다
David Yu-Kai Chen,23년 1학기 수강자,20%,"보고서 쓰기 싫다...
계산화학실험만 없애도 좋을 듯
더 쓰기보다 안 쓴 게 없는지 확인할 것"
David Yu-Kai Chen,21년 1학기 수강자,80%,화실은 매주 보고서 써야하고 일반화학 이상의 지식을 요구하기 때문에 화학과 관련없는 과라면 안 듣는 게 좋다.
남좌민,23년 1학기 수강자,80%,"처음엔 보고서를 어떻게 써야하나 정말 막막했는데 선배들 족보 구하면 점점 감이 잡힙니다..ㅎ 8번의 실험을 예비레포트 2p, 랩노트, 결과레포트 5p 를 쓰는게 너무 힘들었어요.. 이게 1학점 로드라는게 말도 안되지만 절평이라 점수는 후하게 줘서 에쁠 받아갑니다"
남좌민,21년 1학기 수강자,80%,"물실이랑 같이 들으면서 1학기 쌍실로 고생 좀 했습니다..
물실만큼은 아니지만 그래도 은근히 힘들어요
특히 저같은 일반고생 분들은 각오 좀 하시고 쌍실은 진짜 가능한 피하셔요들ㅜ"
남좌민,21년 1학기 수강자,60%,"프리랩이 없다는 건 장점이지만, 매 보고서마다 조사해야 하는 과제가 있습니다. 물론 열심히 조사하다 보면 다 찾을 수 있는 내용이지만, 모르는 게 많은 저로서는 열심히 찾아 쓴 내용이 다 정확한 게 아니라 항상 힘들었습니다. 그래도 던지지만 않고 열심히 하면 학점은 대체적으로 잘 나오는 것 같습니다."
남좌민,21년 1학기 수강자,60%,그냥.. 열심히하면 잘 받아용 A+ 받고 화학 손절 합니다^^
남좌민,21년 1학기 수강자,100%,비대면이라 조교님이 실험 설명해주시고 영상보고 데이터는 엑셀로 올려주시는 방식으로 진행되어 수업은 편했지만 역시 보고서 쓰는건 힘들어요 ㅠ 학점은 자기가 하는만큼 나올거에요.
김경택,24년 1학기 수강자,60%,"영상과 족보를 좀 보고 실험을 이해한 후 실험을 진행하는 것까지는 재밌고 흥미롭다고 생각하지만, 무엇보다 보고서 작성이 매주 있어서 신경쓰이고 스트레스 받습니다.."
김경택,24년 1학기 수강자,20%,"도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가도망가

본인이 고등학교 때 실험보고서의 정수를 터득해 도를 튼 것이 아니라면+전공 커리큘럼상 필수가 아니라면
정말 신중히 생각해보시기 바랍니다.
이 1학점따리 실험과목 하나로 삶의 질이 급락했습니다."
김경택,23년 1학기 수강자,80%,족보가 있는게 삶에 도움이 됩니다. 좀만 열심히 하고 교과서에 보고서에 넣을 내용 잘 넣으시면 b위로는 뜨실겁니다.
김경택,23년 1학기 수강자,80%,"물실이 에센유로 바뀌고 보고서 삼주에 한번으로 바뀌어서 이게 더 힘든 듯
그래도 열심히 하면 에제는 쉽게 나옴. 에플은 진짜 애제에 비해 필요한 노력이 기하급수적으로 늘어나고 1학점짜리기 때문에 목표가 4.3이 아니면 족보 여러개 보면서 적당히 해서 내셈"
김경택,21년 1학기 수강자,100%,물실이랑 같이 수강했습니다.. 진짜 물실에 비해서 이건 선녀입니다 ㅋㅋㅋㅋ
김경택,21년 1학기 수강자,80%,그래도 물실보단 낫습니다. 시간 투자한 만큼 학점 나옵니다
이철범,20년 1학기 수강자,20%,"2021-1학기 수강
새내기인 본인은 매주 정성을 들여 그럴듯한 헛소리를 가득채운 12p 실험보고서를 작성하고 매우 안정적으로 에이쁠을 받았으나, 정작 성적 확인하는 순간 이유모를 허무함을 느꼈음."
이철범,20년 1학기 수강자,100%,"물실이냐 화실이냐 면 닥치고 화실하세요.
어차피 물화쌍실 인생 ^^ㅣ발 .."
정두수,23년 1학기 수강자,100%,절평이기 때문에 보고서 표절 신경쓰고 잘 쓰면 A+ 잘 주십니다. 매주 예렙 랩노트 결렙 쓰는게 빡시긴해요
정두수,23년 1학기 수강자,100%,모든 화학실험은 동일합니다. 조심할 점은 가끔씩 엄청 깐깐한 조교님 만나면 보고서 점수가 많이 낮을 수 있으니 충격받지 마시길 바랍니다.
정두수,23년 1학기 수강자,60%,분반 잘걸리면 학점 잘 나와요 보고서는 한 주에 다합쳐서 4시간정도 잡고 쓰면 되고 미제출이나 지각 점수 반영이 너무 커서 기한 잘 지켜서 내시면 쉽게 A+가져가셔요
정두수,22년 1학기 수강자,80%,"실험 과목이니 교수님은 상관 없습니다. 단, 화학 영역 전공하는 학생들이 많이 듣는 분반은 피하시는게 좋겠죠?"
정두수,22년 1학기 수강자,80%,화실은 그냥 아무 수업 들으세요 어차피 성적도 나중에 반별로 조정하기 때문에
임종우,21년 1학기 수강자,60%,물실1보단 낫지만 역시 힘들다. 그래도 적당히 하면 b는 줌
김지환,22년 1학기 수강자,100%,실험과목은 항상 조교님이 중요해요… 좋은 조교님 만나면 행복하고 그렇습니당 보고서는 실험 전 1개 실험도중 1개 실험 끝난 후 1개 이렇게 3개 씁니다 실험 전이랑 실험 도중 쓰는건 큰 부담이 아니고 실험 끝난 후 쓰는 결과보고서가 가장 중요해요
김지환,22년 1학기 수강자,100%,매주 보고서를 써야 하는 것이 귀찮지만 쓰다보면 적응되는 부분이 있습니다. 조교님에 따라 평가기준이 달라서 혼란스럽긴 합니다.
김지환,22년 1학기 수강자,60%,매주 보고서를 써야해서 힘들긴 함. 조교바이조교라 착한조교 만나면 일주일이 행복해짐
김지환,22년 1학기 수강자,60%,물론 실험이라서 편한 건 아니지만 물실보단 훨씬 나음. 그리고 원시적인 기구를 사용하는 물실과는 달리 계산화학이나 HPLC와 같이 평소에는 써볼 수 없는 프로그램이나 실험기기를 사용해 볼 수 있어 나름 재밌었다. 확실히 아무 의미없는 물실보단 배워가는게 많은듯
