Professor,Semester,Rating,Text
이승섭,24년 1학기 수강자,100%,"실험 타임어택 심한 거 빼곤 괜찮은 듯 하다
본인 마지막 실험 레포트 지각해서 100점 만점 중에 총 37점 맞았는데도 S받음 아무래도 랩노트를 잘 써가는 게 좋은 듯 하다"
이승섭,24년 1학기 수강자,100%,"작년에 u떠서 재수강했는데, 작년에비해 엄청 편하고 쉬워짐"
박제근,23년 1학기 수강자,100%,보고서 4개 줄어서 꿀~ 그래도 물실은 물실이다.. 이 보고서에 겨우 1학점.....
박제근,22년 1학기 수강자,80%,아무리 편해져도 물실은 물실... 그래도 레폿 4개로 준다고 하니 이제 좀 편해질듯
김창영,24년 1학기 수강자,100%,물실은 조교 상관없이 아무거니 잡으시면 됩니다
김창영,24년 1학기 수강자,100%,"물실은 조교님이 수업하시고 이제는 실험 별로 담당 조교가 따로 있어서 교수님과 아무 관계 없습니다.

한 학기 동안 실험 5번이고 마지막 실험만 보고서를 작성합니다. (나머지는 실험 중 랩노트 작성)

원래 A~F였던게 S/U로 바뀌고, 퀴즈도 폐지되고 실험 횟수도 줄어든 데다가 보고서도 마지막만 쓰면 됩니다. 바뀌기 전에 빨리 들으세요."
유종희,23년 1학기 수강자,100%,"평균정도했습니다 s낭낭하게 받아가네용
보고서4번이라 확실히 편합니드"
유종희,23년 1학기 수강자,100%,"조원을 좀 타긴 하는데,, 어차피 s/u고 보고서도 4번이라서 부담없이 하시면 될 듯합니다!"
유종희,23년 1학기 수강자,100%,물실은 S/U이고 보고서도 4번만 쓰면 돼서 생각보다 할만합니다. 퀴즈도 가기 전에 메뉴얼 몆 번 읽고 가면 괜찮습니다. 조원 랜덤으로 정했는데 나름 즐겁게 했습니다.
유종희,23년 1학기 수강자,100%,"ㄱㅈㅎ 조교님 사랑합니다
덕분에 어렵지 않게 수강했습니다"
유종희,23년 1학기 수강자,100%,"조교님이 착하세요! 
퀴즈는 5문제인데 이론적인 내용 위주로 나오고, 실험 과정 관련된 부분은 한문제 정도 나오는 것 같아요.
보고서 4번만 제출하면 되고 S/U라 편하게 수강한 것 같아요!"
강동민,23년 1학기 수강자,100%,조교님이 친절하시고 세심하신 덕분에 물실 잘 치웠습니다!
강동민,23년 1학기 수강자,80%,그냥 들으시면 됩니다. 딱히 바랄거도 없고 치우는 강의입니다.
강동민,23년 1학기 수강자,100%,조교님 유쾌하고 착하고 10분 지각까지 봐줘서 개꿀~ㄱㅅㄱㅅ
강동민,23년 1학기 수강자,60%,어차피 해야 한다면 빨리 치우는 걸 추천드립니다... s/u고 보고서도 3주에 한 번씩 4번밖에 안써서 그렇게 빡세진 않아요.
강동민,23년 1학기 수강자,100%,조교님이 유쾌하시고 보고소 피드백 자세히 적어주셔서 실험 보고서를 처음 썼는데도 수월하게 따라갈 수 있었음
강동민,23년 1학기 수강자,60%,"그저 물실...
s/u로 바뀌어서 그런지 화실보다 로드는 적었음
버티는 게 답임"
강동민,23년 1학기 수강자,100%,"보고서 좀만 성의 보이고 퀴즈 공부 당일아침에만 해가면 s 퍼줍니다
걍 u나오면 반수하러가시죠ㅋㅋㅋ"
강동민,23년 1학기 수강자,100%,출석만 다 하고 보고서만 잘 쓰면 S가 나오는 과목. 눈 딱 감고 보고서 4번만 쓰면 됩니다. 화실은 들어보진 않았지만 동기들 얘기 들어보니 물실이 백번 천번 낫습니다.
강동민,23년 1학기 수강자,100%,물실은 물실. 보고서만 잘쓰면 됨. 출석 다하면 패스는 한다
강동민,23년 1학기 수강자,100%,"SnU
조교님 착함
이걸로 끝
보고서도 4번밖에 안쓰고...
그것도 3주에 한번
빨리 치워버리시죠"
강동민,23년 1학기 수강자,80%,조교님이 딴 조애 비해 개착하고 개너그러워서 4점 드림.
강동민,22년 1학기 수강자,100%,물실 강의라는 게.. 보고서때문에 힘들었지만 웬만하면 S가 뜨기 때문에 그냥 버티시면 됩니다… 저는 개인적으로 조교님이 좋으셔서 5점 드려요 ㅎㅎ
강동민,22년 1학기 수강자,100%,"악깡버하자
드랍해서 좋을 게 없음
엥간하면 S 니까
대충 하고 치우는게 답"
강동민,22년 1학기 수강자,80%,"물실은 빨리치우는게 답입니다..
조교님이 착하셔서 나름 잘 치웠어요!"
강동민,22년 1학기 수강자,60%,물실은 버티는 게 답입니다. 조교님이 좋으셔서 3점 드려요..
강동민,22년 1학기 수강자,40%,"상대평가 S/U입니다. 버티면 부러지겠다 싶으면 빠르게 튀세요. 조교님이 너무 좋은 분이셨어서 2점 드립니다. 피할 수 없다면 즐기라고 하지만, 솔직히 즐기지는 못할거에요."
강동민,22년 1학기 수강자,80%,물실은... 피할 수 없으니 받아들이셔야 합니다. 조교님이 인간적이여서 4점이라도 드릴게요 다들 화이팅...
강동민,22년 1학기 수강자,60%,"물실은 버티면 S입니다. 처음 1-4차시까지 버타면 알아서 드랍하는 친구들과 가끔 보고서 내는걸 까먹어서 어쩔수없이 드랍하는 친구들이 있기에 끝까지 버티면 S는 받아요.
결과보고서는 적당히 분량 채워 냈고 매 실험 시간마다 퀴즈를 10분 정도 보는데 프리랩 쓴 내용(매뉴얼 내용) 적당히 숙지했고 그냥 생각나는 거 다 쓰면 퀴즈점수는 후하게 주십니다.
1학점짜리 그냥 빨리 치워버린다는 마인드로 하세요"
강동민,21년 1학기 수강자,80%,"원래 물실이 1학점이지만 시간 많이 쓰는 과목인지 알고 있어서,, 아주 화가 나지는 않았습니다.
너무 많은 시간을 안 쓰면서 평가 기준에 맞게 보고서를 쓰는게 중요합니다."
강동민,21년 1학기 수강자,40%,"뭐 다른 강의평에 적혀 있듯이 로드는 일단 겁나 많은 공대 최고 적폐 과목 중 하나입니다. 그냥 해치운다는 마인드 가지세요. 다만 이번학기는 비대면으로 해서 그런지 이번 학기는 생각 이상으로 학점을 잘 주신 것 같네요. 원래 비제나 비쁠 예상했는데 에제 나왔네요. 보고서 평균 등수 1~4등 정도면 에쁠, 5~7등 정도면 에제 인 것 같네요. 에제 나왔는데도 물실은 2점 드립니다. 제발 학교 측에서 물실 개선하기를.."
강동민,21년 1학기 수강자,60%,"물실1이라는 과목만 놓고 보면 아래 리뷰들에 100% 공감. 그냥 때우는게 가성비인 과목.
진짜로 여러분 괜히 다른 과목 학점 망치지 마시고 이 과목은 던지지 않고 적당히만 치우시면 됩니다...
이렇게 말해도 아마 처음엔 열정이 넘치셔서 밤도 많이 새실건데 대충 한거랑 열심히 한거랑 점수 차이 보시면 무엇이 현명한지 깨닫게 되실겁니다

물실은 아무거나 들으세요. 조바조 심한 과목이니까 아무거나 들으시고 조교 잘 걸리길 기도하세요.
(제가 수강했던 ㅎㅅㅈ 조교님은 질문 칼같이 답해주시고, 물실 매뉴얼 퀄리티가 너무 떨어지고 불분명한데 다행히 이런 부분들에 대해 여러 공지들이나 지시 사항으로 명확하게 해준 점이 좋았습니다. 점수는 가차 없었지만, 어차피 상대평가고 칼채점 칼업로드에 피드백도 공지로 자세히 올려주셔서 열정적이셨던 조교님이었기에 물실임을 감안하고도 3점 드립니다.)"
강동민,21년 1학기 수강자,40%,"조교님도 수강생도 모두 고생하는 강의
의무적으로 들어야 한다면 참 유감입니다.
얻어가는 것도 많지 않으니 의무가 아니라면 듣지 마십쇼. 아니면 차라리 단학기 물실을 듣거나...
이번 학기까지는 비대면이라서 그나마 할 만... 하지 않았구요 비대면이어도 밤새서 데이터 분석하고 보고서 쓰고 해야 해서 힘들었습니다. 이게 대면이었다면.. 생각하기도 싫네요.
만약 물실을 듣기로 하셨다면 둘 중 하나만 하세요. 대충대충 해서 적당히 치우거나, 완전 열심히 하거나. 어중간하게 하면 힘은 드는 대로 들면서 학점도 안 나와서 고통받습니다."
강동민,21년 1학기 수강자,40%,"물실특성상 조교바이조교가 엄청 심하니까 참고만 하세요 아무거나 물실 들어도됨 어차피 조교는 바뀔수있으니까.. 물실은 1학점인데도 불구하고 3학점수업보다 노력이나 시간은 배로 들어감. 매주 보고서랑 랩노트 써야하고, 노가다짓도 많이 해야함. 밤새면서 존나열심히 썼는데 가차없이 감점 들어가는거 보면 화남. 어차피 열심히해봤자 점수안나올거 적당히 대충때우는게 낫더라.. 그래도 우리 조교님은 질문하면 잘 받아주시고 최대한 편의 봐드리려고 하시는거같아서 1점말고 2점고름"
이지은,24년 1학기 수강자,100%,물실 조교님들도 좋으셨고 확실 레포트가 1개만 있으니까 부담 하나도 없음. 레포트도 대충 써서 점수 박았은데도 S 나옴
이지은,24년 1학기 수강자,100%,무난하게 하면 S받으실 수 있을겁니다! 그렇다고 너무 보고서 대충 쓰지는 마세요! 혹시라도 미흡한 보고서처리 받으면 다시 쓰게 되게되서 귀찮아집니다.
이지은,24년 1학기 수강자,100%,마지막 보고서 한번 빼곤 로드 거의 없는편입니다. 1학점 달달하게 받아가요~
이지은,24년 1학기 수강자,100%,"로드 매우 적음.
2주에 한 번은 실험 다른 한 번은 동영상 강의."
이지은,22년 1학기 수강자,100%,"조교님이 너그러우신 편이라 그나마 수월하게 치웠습니다
이제 S/U 뿐만 아니라 보고서 개수도 줄었으니 빨리 치우시는걸 추천 퀴즈 중요도는 낮고 보고서 어느 정도 이상만 쓰시면 됩니다"
이지은,22년 1학기 수강자,100%,개꿀입니다 그냥. 진짜 대충 써서 결과만 정리하는 수준으로 냈는데도 통과입니다.
이지은,22년 1학기 수강자,100%,"조교님이 다른 분반에 비해 훨씬 친절하시고, 학생들 편의 봐주시려는 게 느껴졌음. 김진재 조교님 사랑합니다ㅠ"
이지은,21년 1학기 수강자,80%,물실이 원래 1학점 귀찮은과목이라... 학점 상관없이 빨리 처리하는게 답입니다. 졸업 직전까지 미루다가 수강계획 꼬이는 일 없길 바래요!
이지은,21년 1학기 수강자,100%,조교님이 친절하시고 공지랑 채점도 빨리 잘해주셔서 너무 좋았어요
이지은,21년 1학기 수강자,80%,"나쁘지 않았씀다
조교님 착하심
데이터 분석 빡센거 안 시킴"
최현용,21년 1학기 수강자,100%,다들 성공적인 졸업하세요 ~~~~~~~~~~~~~
최현용,21년 1학기 수강자,100%,다른 강좌들의 조교님들에 비해 조교님이 정말 합리적이셨습니다. 감사합니다
최현용,21년 1학기 수강자,80%,"괜찮은 조교님 만나서 물실치고 무난하게 넘어감
비대면이라 퀴즈 없었고 보고서랑 랩노트만 작성하면 됐는데 평가 기준은 잘 모르겠음
너무 시간 많이 투자하지 마시고 그냥 듣고 치우시길"
최현용,21년 1학기 수강자,60%,"열심히만 하면 학점 잘 받음.. 조교님 수고하셨어요,,"
백용주,24년 1학기 수강자,100%,"물실만큼 편한 실험과목도 없다
조교님도 보고서 재재제출자까지 신경써주실만큼 좋으셨다
치울 사람 빨리 치우시길"
백용주,21년 1학기 수강자,100%,일단 물실은 조교가 진행하기 때문에 조교운빨과목입니다. 제가 들은 21-1 백용주 교수님 수업은 일단 조교님이 S++급 조교님이셨어요.(하지만 다음에도 이 조교님이라는 보장은 없습니다) 물실이라는 과목 자체가 워낙 그지같기 때문에 과목 특성에 의한 엿같음은 논외로 할게요. 일단 저희 조교님은 실험 영상이 엄청 깔끔했습니다. 다른 분반걸 보니 조교가 실험을 이해 못한게 아닌가 의심될 정도로 분석에 필요한 조건들이 다 빠져있는 경우도 있던데 저희 조교님은 완벽 그 자체였습니다. 그리고 보고서 점수도 변별력 있게 주셔서 좋습니다. (물실은 표준점수로 학점이 나오기 때문에 보고서 점수 후하게 주는게 오히려 안 좋아요)
장준호,24년 1학기 수강자,100%,"지금 얼른 듣고 치우는 게 좋을 것 같아요
랩노트 보고서도 가장 적다고 하니 들을 수 있으면 듣는 것이.."
장준호,24년 1학기 수강자,100%,"실험이야 뭐 별점이 크게 의미있어보이진 않고
지금 실험이랑 보고서 많이 줄었다했으니 하란거만
잘 하면 될듯"
장준호,24년 1학기 수강자,100%,"주어진 시간 안에 실험을 정확히 수행하고 랩노트까지 완벽하게 작성하는 것은 어려울 수 있지만, 실험 오차도 크게 나오고 랩노트도 잘 못 작성해서 점수가 낮게 나와도 성적은 잘 받을 수 있다는 점에서 편한 과목이라고 생각합니다. 저도 랩노트를 엄밀하게 작성한 편은 아니어서 5번의 랩노트 중 4개에서 평균보다 아래 점수를 받았지만 S를 받았습니다. 결과 보고서 역시도 분반에서 거의 꼴찌였지만 S 성적을 받았다는 점에서 결석만 하지 않는다면 성적을 받는 데 큰 무리는 없는 과목이라고 개인적으로 생각합니다."
장준호,24년 1학기 수강자,100%,실험보고서 1회 비중 = 랩노트 5회 비중... 실험보고서가 중요하니 꼭꼭 챙기시길...!
장준호,24년 1학기 수강자,80%,"물실 개편으로 인해 이전보다 로드가 적어졌다고는 하지만 그래도 부담이 아예 없는 과목은 아닙니다. 실험은 격주로 총 5개를 하고, 수업 시간 내에 실험을 하고 랩노트까지 써서 제출해야 합니다. 트래커를 이용한 실험을 할 때는 시간이 매우 부족해서 랩노트를 다 못 쓰기도 합니다. 실험을 정밀하게 하는 것보다 실험을 적당히 빨리 하고 랩노트 필수 항목들을 다 작성하는 것이 더 중요합니다. 실험 전 주에는 실험 방법에 대한 동영상 (4개 정도)를 봐야 출석이 인정되고, 프리랩(실험 과정 등을 실험 전 작성해오는 것)을 써오면 추가 점수를 받지만 필수는 아닙니다. 마지막 실험은 약 5쪽 분량의 보고서를 써야 합니다. 결석을 한번이라도 하면 U이므로 주의하시길 바랍니다."
장준호,24년 1학기 수강자,100%,"이번 학기 물실은 완전 꿀강이었습니다! 실험 5번에 랩노트는 매 수업이 끝나면 제출하고, 예비 및 결과보고서는 마지막 실험에 대해서만 제출하면 됩니다. s/u라 그런지 결과보고서 작성도 다른 실험에 비해 매우 매우 수월합니다. 솔직히 저는 실험 매뉴얼 paraphrasing하고 랩노트에 있는 내용 그대로 표, 그래프로 옮겼다 해도 무방하다시피 대충 2시간만에 작성했는데 결과 보고서 5등 안에 들고 무난히 s받았습니다. 과목에 대한 최소한의 성의라도 보이면 s받기엔 충분할 것 같습니다."
장준호,24년 1학기 수강자,100%,"현재 물리학실험 1은 꿀강 그 자체라고 할 수 있습니다.
적당히만 하셔도 S가 나오고, 실험날에만 결석 없이 온다면 U는 그냥 안나온다고 보시면 됩니다."
장준호,24년 1학기 수강자,100%,로드 정말 적습니다! 내년부터는 다시 늘린다는 이야기가 있는데 들을 수 있을 때 최대한 빨리 들으세용
장준호,22년 1학기 수강자,60%,"조교님은 최고이십니다.. 물실에서 이만한 조교님 없어요
하지만 너무 빡셉니다"
장준호,22년 1학기 수강자,40%,쓰레기 과목. 이 과목을 듣고 이론쪽으로 가기를 결심했다.
장준호,22년 1학기 수강자,80%,"스타일? 조교에 따라 천차만별.(우리 조교님은 정말 좋았음 ㄱㅈㅎ 찬양해) 
로드? 솔직히 많음. 내가 보고서에 익숙치 않아서 더 힘들었음. 
보고서 처음에는 욕하면서 쓰지만 익숙해지면 마음을 비우고 쓸 수 있게 되는 듯.

웬만해선 안 듣는 걸 추천하지만 이 과목이 배울 점 없는 과목은 아님. 
과학도에게 필요한 소양인 보고서 쓰고 실험 분석하는 능력은 확실히 기를 수 있었음.
근데 왜 평가방식이 이 모양인진 알 수 없음. 모두 한 번에 물실1 치우길 바람..."
장준호,22년 1학기 수강자,60%,"조교에 따라서 한 학기 삶의 질이 결정되는 이상한 과목, 다른 과목의 3배 로드인데 학점은 1/3밖에 안되는 가성비 쓰레기 과목. 절.대.듣.지.마"
장준호,22년 1학기 수강자,60%,"S/U 전환, 하지만 기준은 상대평가. 굉장히 괴이한 시스템. 모두가 잘했어도 누군가는 재수강을 반드시 해야만하는 시스템. 다른 실험들에 비해 2~3배는 많은 로드."
장준호,21년 1학기 수강자,80%,"물실은 과제가 너무 힘들어요 ... 하지만 조교님은 좋은 분이셨습니다. 이론 설명도 자세하고 친절하시며, 피드백이나 채점도 reasonable했다는 생각이 드네요. 다들 물실 파이팅!"
장준호,21년 1학기 수강자,20%,"알지요? 어차피 피해갈 수 없는거, 즐기라고 말하고 싶지만, 즐기라고 하기엔 개빡칩니다. 줜나 쥐뿔도 몰라서 고생시키는거 개빡치네요."
장준호,21년 1학기 수강자,80%,"일단 저희 조교님은 아랫분들 말대로 괜찮았어요.
물리학실험 과목 자체에 대해 이야기 해보자면 처음에는 이게 뭐하는 짓인가 싶었습니다.
그래도 나중 가니까 보고서 쓰는 요령이 생겨서 처음처럼 어렵지는 않았던거 같아요.
보고서 쓰는 요령이 길러지긴 했지만 이 과제량에 1학점인 것이 괘씸해서 4점입니다."
장준호,21년 1학기 수강자,20%,조교고 뭐고 걍 과제 양부터 욕나옴 b받고 치우는게 상책
장준호,21년 1학기 수강자,100%,조교님 고생하셨어요!!!  조교님이 친절해서 그나마 버틸만 했던 것 같습니다
장준호,21년 1학기 수강자,100%,"악명 높은 물실... 이름값을 절절히 느꼈습니다. 들어야 하시는 분들 화이팅...
저희 조교님은 점수 피드백은 느렸지만 랩노트 배경이론 빼주시고 뭐 어떻게 분석해보라고 알려주셔서 좋았습니다. 데이터도 다른 분반 얘기와 비교해보면 매우 양호했어요. 조교운이 매우 좋았다고 생각합니다."
정현석,22년 1학기 수강자,100%,"조교님 great!
Pass fail이 좋다"
차국린,24년 1학기 수강자,100%,"이번부터는 완전히 바뀌어서 1학점 수준의 로드였습니다. 한주는 실험에 대한 동영상, 한주는 실험으로 구성되어 있으며 4회의 실험은 랩노트만 써가면 되고, 1회의 실험만 결과 보고서를 써가는 형식입니다."
차국린,23년 1학기 수강자,100%,"솔직히 화실 생실에 비하면 그냥 개꿀같은데?
보고서만 실험보고서 양식 맞춰서 들어갈 내용 다 들어가게 쓰면 크게 문제될일 없을듯"
차국린,23년 1학기 수강자,100%,"조교 바이 조교
그렇지만 조교님 좋았음 고학번이라 U뜨면 진짜 자살 마려울뻔 했는데 다행히 구조됨
뭐든지 적당히 하면 S는 주는듯
근데 솔직히 할거 다하면 S줘야하는게 아닐까 싶음 이것도 상대평가로 U주면 평가방식 왜 바꾼거임?
그냥 뻘소리였구요….필수과목 빨리 해치우세요 후배님들"
차국린,23년 1학기 수강자,100%,"'대황창민'

바로 그. 그는 그저 god이다.
퀴즈? 그것은 잠깐의 끄적임으로 만점을 주는 것.
벌써 나왔어? 소리 나오는 빠른 채점.
레벨이 다르다 그는. 

보고서 점수 좀 짠데 어차피 상대평가라 ㄱㅊ
고민거리 있을 때 질문하면 다 대답 바로바로 해주시고
서울대 첫 학기였는데 너무 산뜻한 출발.

놀랍게도 인스타도 하시고 오픈채팅방도 하시는 MZ
라이브 방송으로 기타 쳐주실 것 같은 인싸"
김수봉,19년 1학기 수강자,40%,조교가 퀴즈 난이도 조절을 못함. 실험도 도움 안되고 피드백도 별로
김수봉,19년 1학기 수강자,60%,"조교가 너무 별로였음
불친절의 끝이며
학점도 좋게 주진 않음
노피드백"
홍성철,24년 1학기 수강자,100%,하라는거 다하고 내라는거만 다 한다면 무난하게 S받을수있습니다.
홍성철,24년 1학기 수강자,100%,"들으라는 강의만 제때 다 듣고 내라는 과제만 제때 다 내고, 수업시간 내에서만 충실하면 무난하게 S받을 수 있음"
홍성철,24년 1학기 수강자,100%,S/U 전환되고 정말 많이 편해졌어요 부담 없이 클리어합니다
김지훈,24년 1학기 수강자,100%,S/U에다가 실험도 2주마다 한번씩 해서 적당히 들어도 됐던 강의입니다.
김지훈,24년 1학기 수강자,100%,보고서 하나 그리고 S/U. 랩노트가 귀찮지만 하라는대로 하기만 하면 완전 꿀이에요!
김지훈,24년 1학기 수강자,80%,"대충대충해도 구색만 다 갖춘다면 S
최종보고서에서 시키는거만 다하면 충분"
김지훈,22년 1학기 수강자,60%,수업은 그저 그럼. 수업 안듣고 시험공부는 따로 문제 푸는걸 추천
김지훈,23년 1학기 수강자,100%,추후에 s/u평가 방식에서 보편적인 abc 방식으로 바뀔 수도 있다니 어서 들으시길
김지훈,23년 1학기 수강자,100%,"보고서도 4번밖에 쓰지 않고, S/U라는 점에서 다른 실험 과목에 비해 낫다고 생각합니다."
김지훈,23년 1학기 수강자,100%,조교님이 잘 해주셔서 편하게 S 받고 갑니다~ 34분반 ㅅㅇㅇ 조교님이셨어요
김지훈,22년 1학기 수강자,20%,조교님은 좋았으나 물실1 자체가 극악입니다..
김지훈,22년 1학기 수강자,20%,이걸 듣게될 23을 향해 cheers.......
김지훈,22년 1학기 수강자,20%,"나는 학생들이 ""자발적으로"" 이 수업을 듣는 실수를 하지 않으면 좋겠다."
김지훈,22년 1학기 수강자,20%,관악 최악의 수업중 하나... 저희 조교님은 좋았지만 수업자체는 정말 아닌듯
김지훈,22년 1학기 수강자,80%,"안녕하세요 :) 고생이 많습니다~
일단 물리학 실험1 과목은 교수님 성함과는 무관하고 어떤 조교가 배정되느냐에 따라 수업이 천차만별로 달라집니다. 그 점 참고해 주세요~
1. 수업
조교님께서 수업하는 내용은 거의 없었습니다. 개념은 물리학 실험1 매뉴얼을 통해 직접 공부하면 됩니다. 매뉴얼은 오래되어 조금 이상한 내용들도 섞여있었습니다.
2. 출석 체크
출석 중요합니다. 대면 수업이라 수업 시작 직후 퀴즈를 봅니다. 그래서 늦으면 불이익이 있을 수 있습니다. 1번 결석 시 바로 U입니다.
3. 과제
실험 보고서 쓰는 것이 곧 과제지요. 처음 정제된 보고서를 써보는 신입생 분들은 많이 힘들 수 있습니다. 실험이 계속 됨에 따라 점점 익숙해지고 나아집니다.
4. 시험
중간고사와 기말고사는 없습니다. 앞에서 말했듯이 퀴즈를 봅니다. 퀴즈는 매뉴얼에 있는 내용도 나오고, 없는 기본 개념 문제들도 나올 수 있습니다.
5. 학점
S&U로 전환되어 학점 부담이 없다고 할 수는 없지만 전에 비해 현저히 적어졌습니다. U학점의 비율은 조교님들께서 공개하지 않았습니다."
김지훈,20년 1학기 수강자,20%,이거 들으라고 해서 듣는거 아니라고 그런건진 몰라도 초등학교시절 들었던 수업포함해서 최악탑3안에 든다
김지훈,20년 1학기 수강자,20%,"조교님이 정말 독특하십니다^^ 채점기준이 매번 달라져서 채점기준 맞추기 보고서 에요 아무리 열심히써도 채점 기준에 안맞다 그럼 점수 못받습니다....ㅋㅋ
수신 안하길 바랄께요!"
정성훈,24년 1학기 수강자,80%,SU라서 나같이 버스탄사람도 개나소나 S받긴함 근데 화실은 오차원인 잘쓰면 감점 안했는데 물실은 오차가 크면 감점하더라고요
