Professor,Semester,Rating,Text
박명현,24년 2학기 수강자,100%,"재수강하여 2q3+24 받았습니다.
처음 수강했을 때 열심히 할걸 많이 후회했네요. 열심히 공부하면 그만큼 성적이 나옵니다.
기말고사에서는 과제 문제를 응용한 게 많이 나왔으니 과제 열심히 풀어보고 가면 좋을 것 같습니다. 그리고 시간 배분을 잘 해야 할 것 같아요. 저는 기말 때 앞부분 꼼꼼히 풀다가 마지막 문제를 5분 만에 풀어야 했습니다…
그리고 중간 기말 둘 다 수업을 들어야 수월하게 풀 수 있는 문제가 수업은 되도록이면 열심히 듣는 걸 추천합니다"
박명현,24년 2학기 수강자,80%,"ppt 내용이 은근 많고, 과제 문제들이 은근 시험에 나와서 대비하기 괜찮았습니다. 강의력이 좋으신지는 의문.."
박명현,24년 2학기 수강자,80%,"강의력은 걍 그런데 수업자료ppt가 매우 좋아서 수업때 놓쳐도 복습으로 커버가 가능함. 시험문제도 그냥 무난하게 내시는데, 계산연습을 좀 해놓고 가야 편할듯.
다만 조교가 채점을 뭐같이 해서 너무 짜증났음. 문제가 요구하지도 않은 내용들 부가적으로 안썼다고 싹다 감점시킴. 수업을 들은 장본인도, 문제를 낸 장본인도 아니면서 본인만의 이상한 고집으로 채점기준을 융통성없이 정해놓음. 제발 다음학생들 위해서라도 채점조교좀 바꿨으면"
박명현,24년 1학기 수강자,80%,"강의력도 좋으시고 수업 자료도 굉장히 가독성이 높음.
다만, 성적을 딱딱하게 잘라주시는 듯 함."
박명현,24년 2학기 수강자,80%,로드도 없고 시험도 쉽습니다. 수업 잘 들어야 하고 성적은 잘 모르겠습니다..
박명현,24년 2학기 수강자,80%,"통계학을 처음 듣는 학생이 배우기엔 양이 좀 과하게 많은 것 같지만... 어쩔수가 없음. 강의력이 좋다고 하기엔 애매하지만, 안 좋다고 하기도 그럼. 들으면 졸리고 피피티만 읽는 것 같지만, 듣다보면 꽤 설명이 자세함. 피피티 없이 수업에서 한 내용이 시험에 나오기에, 수업을 듣는 것을, 최소한 필기는 할 것을 추천함. 시험 볼 때 시간이 많이 부족해서, 공학용 계산기를 잘 다룰 줄 알면 좋음. 설명서랑 유튜브 토대로 다양한 기능 공부하면 좋을 듯..과제 문제가 시험 문제에 약간 변형해서 나옴."
박명현,24년 2학기 수강자,100%,"수업 Ppt에 개념이 꽤나 자세히 나와있으나, 수업도 열심히 들어야 시험 어느 파트에서 자세히 나올지 알 수 있습니다. 증명 문제를 꽤 내십니다. 강의력이 매우 좋으셔서 통계학을 처음으로 배우기에 적합한 강의입니다."
박명현,24년 2학기 수강자,100%,"교수님이 꼼꼼하게 강의해 주십니다
수업 자료도 좋아서 혼자 공부하기 좋은 것 같습니다"
박명현,24년 2학기 수강자,80%,강의는 졸리다. 그러나 수업 자료가 GOAT여서 혼자 공부하기에 너무 좋다. + 주어진 자료 예제 외에도 다른 문제들 풀어보는 게 도움이 됐음.
박명현,23년 1학기 수강자,100%,"중간 꼴찌
기말 Q3 조금 넘김
비쁠
계산기 두드리는 연습 많이 하세요"
박명현,24년 2학기 수강자,80%,"전자출결 꼭 잘 체크하시고, 피피티에 필요한 설명 다 들어있으니 개념, 예제 풀이 꼼꼼히 익히고 가시는것을 추천드립니다!"
박명현,24년 2학기 수강자,100%,강의자료가 좋아요 강의력도 좋아여 통계 처음 듣는데 이해가 잘됐어요
박명현,24년 1학기 수강자,100%,Ppt로 수업하셔서 교재를 별도로 준비할 필요없음. 강의력과 ppt 가독성 goat. 이과생이시면 로드 따라가기 벅타진 않을듯. 시험도 공부한 만큼 점수나옵니다.
박명현,24년 1학기 수강자,100%,과제 난이도랑 양은 평범하고 출석 거의 맨날 부른거 같습니다. 근데 ppt열심히 공부하면 a- 까지는 잘 나오는듯
박명현,24년 1학기 수강자,100%,"ppt를 읽어주시긴 하는데 그래도 강의력 좋으십니다 
전자출결이지만 가끔 호명하시고 그때 출튀 걸리면 감점 배로 되니까 차라리 결석을 하시길
과제 두 번은 크게 부담 없고 시험 잘 보면 됩니다 
중간은 무난했는데 기말에는 증명 다섯문제 나왔네요"
박명현,24년 1학기 수강자,100%,"교수님 설명 잘 해주십니다! 과제는 중간 전에 한 번, 기말 전에 한 번, 이렇게 2번 나왔어요. 출석은 전자출결인데, 진짜 가끔 직접 부르십니다. 이때 출튀 걸리면 2배 감점이니 출튀 주의하시길 바랍니다. 시험은 과제랑 비슷하게 나오는 것 같아요. 저는 좋은 점수를 못 받긴 했지만 수업 열심히 듣고 과제 열심히 하면 좋은 점수 받아가실 수 있을 듯 합니다."
박명현,24년 1학기 수강자,100%,"교수님 친절하시고 강의력도 좋으세요
그치만 제가 공부를 안 해서 씨쁠 받앗습니다 하하 성적을 어떻게 주시는진 잘 모르겠네요
과제는 중간/기말 범위 각각 하나씩 있고 시험은 과제 유형이랑 비슷해요"
박명현,24년 1학기 수강자,80%,"교수님 미모 goat
학점은 모르겠음………
과제가 중간전, 기말전 해서 2번 있는데 이거하면서 저절로 다 공부하게 돼요."
박명현,24년 1학기 수강자,100%,"강의력 탑
강의자료 굿
과제 적당 (총 2회 / 난도 쉬움)
시험 어려움 (본인이 공부한 것과 다르게 나올 수 있음 / 수업 경청 요망)
성적 후함"
박명현,24년 1학기 수강자,80%,"교수님 강의력은 좋으심.  피피티내용만 공부해도 시험 보는 것에 대한 지장은 없음. 다만 피피티만으로는 이해하기 힘든 부분이 중간중간있는데, 수업을 듣는 것을 추천함. 진도가 빠른 편이라 앞 내용을 이해하지못하면 자연히 뒷 내용 또한 무너지게 될 것. 과제 또한 어렵지 않고, 피피티 예제 변형문항이 출제된다. 다만 시험이 좀 까다롭다(어렵다) 시험공부를 열심히 한다면 문제가 되지 않겠지만.. 또 출석도 은근 깐깐히 보심. 가끔 수업 중간이나 마무리할때 출석을 다시 불러 출튀한사람은 결석의 두배를 감점하심.
본인은 중간-> 평균보다 2점 낮음. / 기말 -> Q2 보다 2점 높음
기말 퍼센트가 더 높았기에 + 중간 이후 드랍자 속출 로 B+로 마무리함."
박명현,24년 1학기 수강자,80%,"ppt가 가독성이 좋아 혼자 공부하기 좋아요. 그치만 교수님 말씀 똑바로 안 들으면 시험에 나오지도 않을 엉뚱한 부분만 팔 수 있으니 안다고 자만하지 마세요.
성적은 딱 잘라주십니다. 기대 안 한 성적 그대로 나옴"
박명현,24년 1학기 수강자,80%,PPT가 자세합니다. 학점은 짤라 주십니다. 분반별로 점수차 같은게 있는데 보정 여부는 잘 모르겠어요
박명현,23년 1학기 수강자,80%,강의가 약간 루즈한 감이 있습니다. Ppt 설명이 자세해서 좋았습니다. 시험은 중간은 매우 쉽고 기말이 어렵습니다. 학점은 잘라줍니다
박명현,24년 1학기 수강자,80%,"본인 자연대 분반이었음
중간 q3-3, q2+10
기말 q3-10 , q2+4
출석 1회 결석
과제 감점 조금
대충 중간기말 기준 q2랑 q3중간에 위치한것으로 추정함

A- 떳음. 아마 정말 간신히 a컷 걸린듯 함. 드랍포함해주신듯.
참고하시길."
박명현,24년 1학기 수강자,60%,"수업 무난 과제 쉬움 로드 적음
다만 성적이 매우 깐깐함.
2q3 + 8 과제만점으로 에마뜸"
박명현,24년 1학기 수강자,60%,"강의를 듣는 사람이 별로 없음. 출튀도 많이 하고 집중 안하는 사람 많음. 교수님 수업이 그다지 귀에 잘들어오는 느낌은 아님. 그래도 집중해서 들으면 좋은듯함...
성적 비율제한 없어졌다고 잘 나올거라 하시는데 그냥 알맞게 잘라주신듯..? Q2Q2+4 양심없이 비쁠 기대했는데 비제 나왔습니다."
박명현,24년 1학기 수강자,80%,강의에서 통계학에 대한 인사이트를 얻긴 힘들고 혼자 공부해야함. 학점은 잘 주시는 듯?
박명현,24년 1학기 수강자,100%,이정도면 추천하고 싶은 통계학 수업. 기말고사를 빨리 보고 종강한다는게 개인적으로는 장점이었음. 성적은 비율제한이 풀려서 잘 나올거라고 하셨는데 크게 후하다고는 못 느꼈고 그냥 적당히 잘라서 주시는 듯. 중간기말 합쳐서 Q3+12점 정도 나왔는데 A0 받아갑니다. 문과여서 걱정 좀 했는데 공부 제대로 하면 어렵지 않게 학점 받아갈 수 있음. 공부는 교재 문제+ppt 문제+과제 기출문제 몇개 풀었는데 충분했음
박명현,24년 1학기 수강자,60%,제가 못한 것도 있지만 성적에 그닥 너그럽지 않으신 것 같습니다… 교수님 좋은 분이시지만 조곤조곤하시고 졸려요
박명현,24년 1학기 수강자,60%,"강의력 무난
시험 무난
학점 짤라주심
Q3 Q2 B+

출튀 가끔씩 잡으시니 출튀만 조심하시길"
박명현,24년 1학기 수강자,60%,"수업을 열심히 들으려 노력하다가 그냥 강의자료를 보고 독학하는 것이 더 빠르다는걸 너무 늦게 알아버렸다.
가끔 출튀를 잡기위해 랜덤 출석을 부르십니다."
박명현,23년 겨울 수강자,80%,무난무난한 통계인듯 잘 가르치셔서 수업 잘들으면 들은만큼 좋은 성적이 나올 수업임
박명현,24년 1학기 수강자,80%,"출결 인정 잘 해주시고, 시험은 pdf 예제랑 비슷하게 나와서 공부 열심히하면 학점 잘 나옵니다!"
박명현,24년 1학기 수강자,100%,강의자료가 잘 정리돼 있어서 수업 때 졸아도 나중에 혼자 공부하기 좋아요. 출석은 가끔 호명하시는데 이때 출튀 걸리면 점수 추가로 더 감점하시니까 조심하세용
박명현,23년 1학기 수강자,60%,"전반적으로 무난한 통계학 강의라고 생각합니다. 과제는 3번 나왔고, 중간 기말은 수업 때 가르친 내용 바탕으로 계산하고 설명하는 문제가 나왔습니다. 강의 전달력은 좋지 않았지만, 수업 ppt에 잘 설명되어 있어서 시험공부는 무난하게 할 수 있었습니다.

교수님의 수업은 귀에 잘 들어오지 않았지만, 마지막 수업을 마무리하신 말씀은 가슴 깊이 새기고 있습니다. 동물원의 원숭이에서 우리가 진화했을 리 없다. 인간은 원래부터 인간이었다. 공통조상의 개념을 과감히 짓밟은 교수님의 프톨레마이오스적 전환은 세상의 중심을 과학에서 다시 인간으로 가져온 철학과 과학의 역사에 새길 이론입니다. 인간 중심에서 탈피한 갈릴레오와 다윈은 그저 교수님이 없던 시대에 태어난 범부일 뿐입니다. 창조과학의 선구자 GOAT"
박명현,23년 2학기 수강자,60%,"강의력이 좋으시다고는 못하겠지만 ppt가 깔끔해서 강의안 보고 혼자 꼼꼼하게 공부하면 한만큼 성적을 받을 수 있는 무난한 강의입니다. 다만, 중간고사 전 앞부분의 간단한 내용을 설명하는 데에는  시간을 오래 투자하시고, 기말고사 범위인 뒷부분의 복잡한 내용에서는 시간에 쫓겨 혼자 해보라고 넘어가신 부분이 많아서 수업을 들으면서 좀 당황스러웠습니다…그냥 자료 받아서 혼자 공부한다는 생각으로 열심히 하시는게 좋아요…
중간고사보다 기말고사로 거의 변별이 되니까 기말고사 준비에 시간투자를 많이 해야합니다. 과제는 다들 친구들과 답을 맞춰보는지 평균이 거의 만점에 가까웠습니다. 꼭 겹강을 만들어서 친구와 함께 듣는 걸 추천드려요..!"
박명현,23년 2학기 수강자,100%,"강의, ppt 깔끔하고 시험도 배운거에서만 나와요
공부 어느정도 하면 성적 잘 받을수 있음"
박명현,23년 1학기 수강자,100%,교수님 좋으십니다. 과제 적당하고 시험은 난이도가 있으나 과제 열심히 보시면 됩니다
박명현,23년 2학기 수강자,100%,강의도 지루하지 않고 시험도 배운 내용으로 한정하여 나오는 듯 합니다!
박명현,23년 2학기 수강자,80%,"친절하시고 수업도 지루하지는 않습니다. 학생 편의도 많이 봐주십니다.
그러나 과목 특성상 자잘하게 케이스 분류할 것이 조금 있고, 그에 따라 사고력이나 응용력보다는 얼마나 실수하지 않느냐가 성적 따기에 더 중요한 것 같습니다. 그렇기에 학점을 칼같이, 깐깐하게 주신다는 평이 있는 것 같습니다."
박명현,23년 2학기 수강자,100%,자료에 정리가 잘 되어 있어서 공부하기 편합니다. Ppt에 나와있는 문제 풀 정도만 되면 학점도 잘 주시는 것 같습니다. 과제랑 시험이 꽤 유사하게 나오니 과제 열심히 하시는 게 좋을 듯?
박명현,23년 2학기 수강자,100%,수업 꼭 들으세요!! 물론 ppt가 깔끔하고 좋지만 교수님의 설명을 함께 들어야 완벽하고 빠르게 이해할 수 있는 것 같습니다. 이번 학기는 (평소에 비해) 성적이 좀 유했던 것 같아요. 수학교양치고 재미있었습니다!!
박명현,23년 2학기 수강자,80%,"교수님 강의록이 매우 구성이 좋아 공부하기 편하고,
교수님 강의력도 좋으신 편.
교수님과 수업에 대해서는 매우 만족함.

다만 성적은 다소 깐깐하신 듯함."
박명현,23년 2학기 수강자,100%,이 수업을 듣고 통계학을 좋아하게 되었습니다..
박명현,23년 2학기 수강자,100%,"체계적인 수업 내용, 적당한 로드, 친절한 교수님...
수업 내용이 짜임새있고 ppt도 잘 되어 있어서 체계적으로 공부하기 딱 좋습니다!
전 수학 안 쓴지 오래된 문과인데 자연대 분반 들어서 성적 걱정이 많았지만 수학적 능력이랑 별 관련 없고 성실히만 하면 좋은 점수 충분히 나옵니다! 공식 잘 외우고 시험에 어떻게 나올지 생각해보고 연습 여러 번 하면 시험문제는 충분히 풀 수 있어요! 강추합니당 교수님도 넘 좋으신 분이에요"
박명현,23년 2학기 수강자,80%,"상위권 분반을 들으시면 정말정말 열심히 공부하셔도 q3 언저리인 것을 느끼실 수 있습니다. 

출혈경쟁 결과 2q3+2로 A+ 받았습니다. 심각하지 않은 이상 조정 잘 안하시는 걸로 알고 있는데, 이번 자연대 분반은 2q3가 상상 이상으로 높았다는 점을 유의하시기 바랍니다

절대 A+가 나오지 않을 수 없을 정도로 피터지게 공부했음에도 q3를 보면 스트레스 꽤나 받습니다. 자연대 분반 성적(분반별 자신의 상대적인 점수 그자체) 절대로 한만큼 나오지 않습니다. 솔직히 박명현 교수님 수업이 좋아서 수강했고, ppt도 깔끔하고, 한만큼 나오겠지~하는 자신감 있었는데 수리물천 아닌 이상 그 자신감 사라집니다..

교수님 수업 자체는 정말 좋았습니다. 별 5점을 주고 싶었으나 성적 스트레스로 하나 뺍니다"
박명현,23년 2학기 수강자,80%,사분위수도 사분위수인데 분반에 따라 그 기준이 조금 다른 듯합니다. 중간 91/100 기말 122/130으로 자연대 분반 기준 2Q3+1이었고 과제도 조금씩 감점되었는데 A+ 받았습니다.
박명현,23년 2학기 수강자,100%,"다 좋은데... 과제 3이.... 어으...
교수님 내년에 또 봅시다!!!!!"
박명현,23년 2학기 수강자,80%,"수업 PPT는 깔끔한 편이고 교수님의 강의력도 괜찮으십니다.
시험이 PPT와 수업 내용에서 많이 나와 준비가 어려울 것 같지는 않습니다.
2q3 + 7으로 A0 가져갑니다."
박명현,23년 2학기 수강자,80%,수업자료는 깔끔한 편임. 시험도 과제와 상당히 비슷하게 나오는 부분이 많아서 괜찮음. 하지만 노력과 시험 성적에 비해 학점이 매우 짠 편임.
박명현,23년 2학기 수강자,100%,"그저 빛명현....
안 좋게 평가하시는 사람들은 뭐 각자의 느낀 바를 쓰신 거니 존중하겠지만 적어도 공부를 열심히 했다면 절대 후회할 수 없는 강의입니다. 출석은 다 일일히 부르시다가 나중가면 자주 결석하는 사람들 위주로만 부르십니다. 강의자료도 직접 만드셔서 개념이랑 예제가 같이 있어서 바로바로 적용하면서 이해하기 쉽고, 강의력도 좋으셔서 같이 들으면 시너지가 잘 납니다. 하나 주의할 점은 가끔 수업시간에 강의자료에는 없지만 시험에 나올만한 것들을 말씀해주시는데, 잘 기억해두시면 점수 꽁으로 먹고 갈 수 있습니다. 과제는 3번인데, 통계 과목의 특성상 뒤로 갈수록 내용이 어려워지니까 공부를 좀 하셔야 풀 수 있는 문제들도 좀 있습니다. 시험은 중간은 q2q3q4 폭이 그렇게 크지 않아서 실수에 주의하시고, 기말이 내용이 더 어렵고 배점도 높으니 잘 보시면 만회 가능합니다. 성적은 2q3-10 정도인데 에제... 정말 후하게 성적 주신 느낌이 물씬 듭니다. 무조건 들으세요. 후회 안 하실 겁니다"
박명현,23년 2학기 수강자,80%,"기말이 중요함
출석은 안 부르시는 날도 있고 전체 부르시는 날도 있고 랜덤으로 부르시는 날도 있음"
박명현,23년 2학기 수강자,100%,"ppt가 깔끔해서 거기에 있는 예제 두세 번 풀고 공식만 외워가면 충분히 q3 넘을 수 있음
기말이 중간보다 살짝 어려운 것은 맞지만 예상치 못한 난이도였다거나 그런건 아니었음. 예제, 과제와 비슷함
그리고 기말엔 어떤 증명 문제를 낼지 수업 시간에 언급해주셨고 그거 말고는 난해한 증명이 나오지 않았음. 모든 증명을 공부할 필요가 없다는 게 가장 맘에 드는 부분
통계학 입문용으로 충분히 만족스러운 강의였음"
박명현,23년 2학기 수강자,100%,"시험성적은 진짜 딱 공부한만큼 나옴
수업은 무난함 자료 잘되어있어서 혼자 공부하기도 괜찮음
이 수업에 1점주는건 이해가 안되네 왜 공부도 안하고 좋은 성적을 받길 원하냐"
박명현,23년 2학기 수강자,100%,나의 통계학 초수강은 이 교수님이어야 했습니다
박명현,23년 1학기 수강자,100%,강의력이 좋으셔서 공부하는데는 도움을 많이 받았지만 시험은 꽤 어렵게 내시는 편인 것 같습니다. 그래도 얻어갈게 많은 강의라고 생각합니다!
박명현,23년 2학기 수강자,60%,잘 모르겠다. 필수라 듣기는 하지만 듣기 전에 한 번 더 고민해볼 것.
박명현,23년 2학기 수강자,60%,빠드익선..ㅠ 공부량이 많고 기말이 정말 어렵습니다 자드 하려고 하면 비마를 주신다는 카더라가 돌아서 울며 겨자먹기로 기말 반 쓰고 나왔습니다 절반은 드랍해서 학기말에 강의실이 휑한데 안 맞는 것 같으면 빨리 드랍하길 추천드립니다
박명현,23년 2학기 수강자,100%,"강의 열심히 들으면 이해하는 데 전혀 무리 없음
사실 피피티 바탕으로 혼자 공부하는 것도 불가능하진 않다고 보는데 그래도 수업 열심히 들었을 때의 메리트는 분명 있는 듯
강의력 좋으심"
박명현,23년 2학기 수강자,80%,통계 자체가 로드량이 많지는 않은데 중간고사는 늦고 기말은 빠르다는 단점이 있음. 중간이 늦어서 자드 or 존버만 가능. 그리고 기말이 빨라서 기말 시험 공부할 때 조금 힘듦. 이번 학기는 출석을 자주 부르셔서 다른 학기들에 비해 출석도 꽤 크리티컬할 것 같음. 결론적으로 어차피 졸업 요건이니 그냥 빨리 치우길.
박명현,23년 2학기 수강자,100%,강의력 너무 좋으시고 피피티도 좋고 시험도 깔끔함
박명현,23년 2학기 수강자,100%,"ppt 퀄리티가 정말 좋고
교수님 강의력도 출중하십니다!!"
박명현,23년 2학기 수강자,100%,"내용이 귀에 잘 들어오는 수업
학생이 질문한 게 시험으로 나왔음"
박명현,23년 2학기 수강자,100%,"수업 마지막 시간때 해주신 말씀이 인상깊었습니다
명현 is always right !"
박명현,23년 2학기 수강자,100%,"명현 is always right!
피피티에 내용이 풍부해서 참 좋았습니다."
