Professor,Semester,Rating,Text
박상현,20년 1학기 수강자,100%,비대면이라서 매우 편했습니다! 보고서랑 발표에 큰 하자가 없으면 A대 거의 나왔어요. 학기 초반의 표절 관련 논란을 학점으로 어느 정도 잠재운 느낌은 있지만..
이수연,24년 2학기 수강자,100%,실험 보고서 작성하는 법을 배울 수 있어서 새내기라면 1학기 수강을 추천드림. 나는 화실 먼저 들었다가 이제서야 실험보고서 어떻게 쓰는건지 알게됨;; 열심히 하면 그만큼 알아봐주셔서 보람찼음
이수연,24년 1학기 수강자,20%,"이상한 조교 만나서 보고서 3/5 점 받음
예비군으로 결석한 것 때문에 1점, 알려주지도 않은 형식으로 1점 감점받음

그 외에 상식적인 조교분이었을 땐 발표랑 보고서 다 만점 받고 A+ 받았습니다.

햑점을 잘 줘서 열심히 하면 이상한 조교 1번 만나도 그럭저럭 탱킹 되는 것 같습니다."
이수연,24년 1학기 수강자,80%,그냥 조바조이긴 한데 이정도면 아주 굿이였음. 생실은 그냥 시간대 맞는 아무거나 들어도 괜찮음
이수연,24년 1학기 수강자,100%,"실험보고서 3번, 발표 1번으로 구성되며, 보고서 당 3개의 실험을 진행합니다! 보고서 형식 맞추고 표절율이 낮으면 보고서당 6시간 정도 놀면서 하면 A+은 뜨는 거 같아요! 족보 구해서 참고하며 쓰면 좋습니다"
이수연,23년 1학기 수강자,100%,보고서 세 번 제출하고 발표 한 번 함. 귀찮아도 실험과목중엔 꿀이라고 생각
이수연,22년 1학기 수강자,20%,너무 세부적이고 중요하지 않은 요소를 신경써야 점수를 받을 수 있는 느낌이었습니다. 정작 형식 맞추느라 내용이나 실험을 잘 했는지는 안 보는 것 같습니다.
이수연,22년 1학기 수강자,100%,조교님들이 보고서 피드백을 꼼꼼하게 해주셔서 보고서 쓰는 법을 전반적으로 익힐 수 있었습니다.
이수연,22년 1학기 수강자,100%,"실험 보고서 총 세 개, 마지막 조별 발표 1회
레퍼런스 찾는 게 조금 힘들었지만 조교님들 너무 좋았어요"
조대식,24년 1학기 수강자,100%,조교님들이 열정적이시고 피드백도 꼼꼼히 해주십니다. 피드백 반영해서 보고서 쓰는 데 조금씩 익숙해지면 좋은 성적 받을 수 있는 것 같습니다.
조대식,24년 1학기 수강자,100%,"생명과학 전공/부전공 X 분반
보고서 B+ A+ B+ 발표 A 최종 A+

이번에는 발표 후 보고서 피드백 있어서 그때 결석하지 않도록 조심하세요! 보고서당 자료조사/사진편집 한시간 순수보고서작성 6시간 잡고 7시간씩 썼는데 들인 시간이랑 성적이 비례하지는 않는 것 같습니다.. 족보 받아서 참고하면 레퍼런스 찾는 시간을 줄일 수 있어서 좋습니다! 보고서 피드백 때 친절하게 잘 해주셔서 좋았습니다"
조대식,23년 1학기 수강자,100%,"최고의 생실
피드백도 친절하고 점수도 잘 주십니다"
조대식,23년 1학기 수강자,100%,"생명과학부 주전공, 복수전공 분반

좋았던 점: 물실화실에 비해 로드가 적음 (+1), 학점을 잘 줌 (+1), 보고서 채점 후 피드백을 해줌, 실험 데이터가 잘 안 나올 것 같은 경우 보고서 작성에 사용할 사진을 제공해주기 때문에 실험 실패에 대한 부담이 적음.

안 좋았던 점: 발표를 2인 1조로 준비해야함 (-1), 열심히 해도 열심히 안 해도 성적은 비슷할 듯.

1. 교수: 각 모듈을 한 명의 조교가 담당

2. 강의: 모듈1은 현미경 사용법, 세포분열, 단백질 정량법, 모듈2는 초파리 유전학, 사람의 지문 분석, 모듈3는 E.coli의 transformation을 다룸. 각 모듈마다 보고서를 작성. 주제를 정하여 2인 1조로 10분 발표를 함.

3. 성적: A+
17명 중 A+ 5명, A0 5명, B+ 6명, B0 1명
한 모듈에서는 상위권을 하고 다른 한 모듈에서는 중간 정도의 등수를 하고 A+ 를 받음. 발표를 잘 했는지는 모르겠음. 열심히 해서 A+를 받았다는 느낌은 전혀 없기 때문에 보고서 작성이나 발표 준비에 최대한 적은 시간을 쓰는 것을 목표로 하는 것이 좋다고 생각함."
조대식,23년 1학기 수강자,100%,보고서 작성법도 배울 수 있었고 조교님들께서 피드백도 잘해주셨습니다
조대식,22년 1학기 수강자,60%,들어야해서 들은 수업. 3학점에 버금가는 로드.
조대식,23년 1학기 수강자,100%,일단 기본적으로 수업은 ppt내용을 읽으시는 방식으로 하심. 그렇기에 그냥 수업을 듣기 보다는 그 시간에 다른 공부를하고 나중에 ppt를 혼자 공부하는게 이득이라고 생각함.
조대식,22년 1학기 수강자,100%,다른 실험이랑 보고서 작성 기간이 겹치면 조금 힘들지만 버티기만 하면 성적으로 보답하는 강의
조대식,22년 1학기 수강자,100%,전반적으로 보고서를 어떻게 작성하는지 많이 배울수 있는 수업이고 조교님들께서 잘 지도해주신 덕에 무난히 수강할 수 있었습니다
조대식,22년 1학기 수강자,100%,조교님들께서 친절하게 보고서 피드백을 해주셔서 좋았던 실험 과목이었습니다. 보고서는 모듈 내 통합성을 잘 고려하여 쓰면 좋을 것 같다고 느꼈습니다.
조대식,22년 1학기 수강자,100%,"조교님들 정말 친절하신데 보고서 등급은 조금 깐깐하게 주시네요
하지만 최종 성적은 그 등급보다 훨씬 잘 받을 수 있으니 걱정 마세요!
출석이랑 보고서 제출만 제대로 하면 A는 받을 수 있어요"
조대식,22년 1학기 수강자,100%,친절한 조교님들 만나서 실험이란걸 처음해보는 일반고 정시생도 잘 따라갈 수 있었습니다. A+1개 A2개 B+ 1개 받았고 최종성적 A+나왔습니다. 잘할 필요는 없고 열심히하기만 하면 생각했던 것보다 최종성적은 훨씬 잘나오는 것 같습니다.
조대식,21년 1학기 수강자,60%,버티기만하면 학점은 개별성적보다 훨씬 잘줍니다
조대식,21년 1학기 수강자,100%,"점수 좀 못 받았다해서 세상 무너진다고 생각하지 마세요.
어차피 최종은 잘 줍니다.
대신 소스를 꼭!!@@@!!! 구하세용"
조대식,20년 1학기 수강자,100%,"나는 열심히 해서 A+을 맞았고
차피 3실험 중 가장 괜찮은 과목임은 확실하다
하지만 보고서 3번 쓰는거 순수시간으로
개당 20시간은 걸린듯"
조대식,20년 1학기 수강자,80%,"보고서 3번 발표 1번 // A0 B+ B+ B+ 받아서 최종 A0받음 아마 4개 실험 (물,화,생,통) 중에 제일 편한 실험이 아닐까 조교님들도 친절했음"
조대식,19년 1학기 수강자,80%,열심히만하면 학점은 잘 주는 듯! 발표도 앵간하면 다 점수 비슷비슷하게 높게 준다.  보고서는 총 세번이고  보고서마다 점수를 매겨주는다 b+ b a받고도 실제 학점으로는 a0가 나왔음!
조대식,19년 1학기 수강자,60%,실험은 역시 귀찮지만 가장 인간다운 실험이다 사실 열심히 한 친구들은 A+을 받았지만 나는 대충해서 B+을 받았다 생실이 점수 퍼주는 과목이라 숨만 쉬고 보고서만 꼬박꼬박 내도 B위로 준다
조대식,19년 1학기 수강자,100%,생실 존버는 필승한다. 3실중 그나마 할만한 실험이다.
