Professor,Semester,Rating,Text
노태완,23년 2학기 수강자,100%,"본인은 학생 이름도 안 외우면서 학생이 싸가지 없다고 뒤끝 부리는 교수님. 최고의 강의, 추천합니다."
노태완,23년 2학기 수강자,100%,"교수님이 1학기에 비해 반성을 많이 하고 변화하려고 노력하시는 모습이 보이신다.
유일한 단점이 사라지자 그의 강의력과 입담이 빛나기 시작했다.
공학수학을 가장 쉽고 친절하게 설명하는 그의 강의와 책.
""여러분들의 수업참여를 위해 제가 아재개그를 하겠습니다.
(존나 진지한 표정으로) 길가다 나무를 주우면 우드득 음식을 주우면 푸드득. 가수 비가 자기소개하면 나비야 나비야""
그의 드립을 듣고 나는 저항없이 웃었고 별점 5개를 남길 수 밖에 없었다."
김지현,23년 2학기 수강자,100%,"미적분 원래 좀 잘하고, 수업만 열심히 들으면 A+나오는 강의입니다. 시험 전에 책에 단원 별로 어려운 문제 2개 정도만 풀고, 책 쭉 훑어보면 잘 풀어낼 수 있는 시험입니다.
문제는 시험 문제 채점 기준이 이상합니다. 2차 시험에서 잘못된 풀이를 정답 처리해서 논란이 많았습니다."
김지현,23년 1학기 수강자,80%,"1차 중간 분포 전체를 공개 했는데 만점이 12명인가 정도로 쉬웠음. 2차는 분포 공개는 안 했지만 평균이 1차보다 더 올랐음. 기말도 마찬가지로 세 번의 시험이 공부 했으면 그렇게 안 어렵게, 오히려 쉽게 느껴지는 시험이었음.
그와 별개로 강의가 체계적이진 않아서 이해하기 힘들었음."
김지현,23년 2학기 수강자,20%,화생공 단연 최악의 강의. 출결 수업 시험 학점 모든 면에서 최악.
김지현,23년 2학기 수강자,60%,스스로 많은 생각을 할 수 있게 해주는 강의입니다.
김지현,23년 2학기 수강자,80%,"화생공에서 듣는 공학수학 강의로는 완벽하다고 생각했습니다
전공 관련하여 3학년 이후에 필요한 내용들을 잘 다뤄주셔요
그 대신에 수업 안 들으면 따라가기 힘듭니다… 책에 없는 내용도 많고 교수님의 논리를 파악하지 못하면 문제를 못 풀어요
목소리가 작으셔서 강의가 알아듣기 쉬운 편은 아니고 성적 깐깐하게 주신다고 생각해서 별 하나 뺍니다"
김지현,23년 2학기 수강자,80%,"아래 별점 1점짜리 강의평을 학생들의 일반적인 생각으로 보기는 어렵습니다.
강의 내용이 알아듣기 어려움 -> 어느 정도는 동의함. 교재도 읽어보고 강의 내용에 관심을 가지고 스스로 열심히 생각해봐야 교수님 설명의 기저에 깔린 논리를 이해할 수 있음. 이해하기 힘든 내용이 시험에 반영되는 것은 아님
안 배운 내용 투하 -> 시험 1의 공간적분 문제, 시험 2의 처음 보는 경계조건, 시험 3의 푸리에 변환 활용 문제 정도가 생각나는데, 안 배운 내용이 매우 많이 나온다고 보기는 어려움. 시험 시간이 매우 충분히 주어지니 문제가 교재 문제로만 나온다면 변별이 불가능함.. 교재 문제 다 풀었으면 이 글에 동의할 수 있을 것임"
김지현,23년 2학기 수강자,100%,"교수님 강의력 좋으시고 재미있으십니다. 다만 풀이 중 계산이나 조건 등이 자연스럽게 생략되는 부분이 있어 집중을 잘 해야 했습니다. 
박막의 진동, 푸리에 이산 고속 변환 등은 생략하고 파동함수에서의 적용을 추가로 배워 화생공에 맞는 커리큘럼으로 배운 것 같아 좋았습니다.  PDE 부분은 수업때는 단순한 조건만 다루나 시험문제는 그렇지 않기에 인터넷으로 이것저것 공부한 것이 도움이 되었습니다."
김지현,23년 2학기 수강자,20%,"교수님.. 공수 안 가르치시면 안될까요? ㅠㅠ
알아먹기 어려운 수업 + 안 배운 유형 투하

물에수 때는 적어도 유제도 많이 풀어주시고, 이해하기 좋았는데 그냥 공수는 잘 못 가르치시는 것 같아요"
김지현,23년 2학기 수강자,100%,"수업 시간에 배우는 내용들이 실질적으로 어떻게 사용되는지 알려주셔 너무 좋았습니다. 시험 공부는 책으로 충분했지만 시험 문제 중 이상한 문제들이 섞여있어(수학적으로, 물리적으로 불가능한 경우가 정답인 경우가 몇 문제 있었습니다) 아쉬웠습니다."
박민혁,21년 2학기 수강자,100%,"1. 수업 : 영어 수업이었으나, 내용에 비해 설명이 복잡하거나 어려울 수 있는 부분은 한글로 다시 한 번 풀어서 설명해주셨다. 강의력은 보통~좋으신 편이라고 하겠다. 영강이 좀 원활한 강의의 걸림돌이 된 것 같은데, 한글 강의는 굉장히 깔끔하고 좋았다.
2. 과제 : 교과서의 연습문제를 풀어 제출하는 과제가 부여된다. 수학 과목인만큼, 당연히 연습 문제는 해결해봐야 할 부분이니 부담을 느끼긴 힘든 수준. 연습 문제도 무슨 전부 풀어서 내는 것이 아니고, 각 소과목마다 2~3 문제를 골라 푸는 수준이다.
3. 시험 : 시험은 quiz 1, mid-term, quiz 2, final 순서대로 볼 예정이었으나 중간에 코로나 상황이 극히 안좋아지면서 대면 퀴즈에 대한 부담으로 인해 퀴즈가 취소되어 퀴즈 하나, 시험 둘을 본 셈이 되었다. 이번 강의는 부임 이후 첫 강의이셔서 그런지 퀴즈 및 시험간의 난이도 차이가 극명했다. 퀴즈는 문제 풀이 위주로 출제가 되었는데 웬만한 교수님들 정규 시험보다도 어려운 수준으로 출제가 됐다. 중간은 거의 대부분 증명에 관한 문제가 나왔으며, 난이도는 극악이었다. 50점만 받아도 35명중 10~15위권이었을 정도. 작성자 본인은 이런 강한 변별력이 오히려 좋았으나, 문제가 많이 어려워 평균이 바닥을 기던 관계로 기말 고사에서는 그다지 어렵지 않은 연습문제 해결 수준의 문제가 출제되었다. 
4. 학점 : 시험을 결시한 인원은 F, 정말 좋지 않은 점수를 받은 2~3명만 C+를 부여하고 나머지는 전부 A~B에서 부여해주셨다. 학생들이 코로나 상황 아래서 어렵게 공부하며 학점에 부담을 갖는 점을 잘 공감하고 있다고 하셨는데, 전혀 빈 말이 아니셨음을 증명해주셨다.
5. 총평 : 강의력은 좋으시나 영강 진행이 다소 그 부분을 깎아먹은 것 같은 느낌. 학점도 매우 잘 주신다. 시험 난이도가 들쑥날쑥한 점이 단점이라면 단점이겠지만, 이것은 부임 이후 처음으로 개설하신 강의이기 때문인 것으로 생각된다. 좋은 강의였다."
박민혁,21년 2학기 수강자,80%,"이번에 처음오신 교수님이신데, 강의력은 나쁘지 않으신 것 같다
어려운 부분 한글로 해주셔서 정말 좋았음
문제는 대면 퀴즈 2번 시험 2번으로 거의 매번이 시험..(이번은 다행히 퀴즈 1번 취소되서 3번만 보긴했다)
그리고 중간고사는 개인적으로 극악의 난이도였다고 생각..
시험은 계산 빠르면 좋을것으로 생각됨
과제는 매우 무난. 공부하기에 아주 도움된다.
학점은 혜자다 34명중에 30명이 A B 였다 5명씩 잘라주심"
장혜진,23년 2학기 수강자,100%,"훌룡한 강의력과 자료
중간이 어렵고 기말이 쉬운편"
장혜진,23년 2학기 수강자,100%,"수업을 정말 잘하셔서 좋았습니다.
수업 때 대부분 흡수가 가능해서 시험 공부도 하루 정도 한 것 같아요.
학점도 완전 잘 주심!"
장혜진,23년 2학기 수강자,100%,"강의자료가 잘 정리되어 있고, 교수님의 필기도 깔끔하다. 증명이나 유도과정을 외울 필요는 없다고 자주 말씀하시고 수학 자체보다 공학적으로 적용하는 것을 중시하신다. 그래도 유도과정을 한번씩은 보는게 좋다. 시험에 나옴 ㅋ 중간, 기말 상위 20퍼 정도로 에제. 성적은 그냥 잘라주시는 듯"
장혜진,21년 2학기 수강자,100%,"아래 강의평들처럼 이론적인 부분에 치중한 파트(짜잘한 증명 등..)는 넘어가시고 테크닉적인 요소들 위주로 수업하심. 강의력도 좋았지만 개인적으로 가장 좋았던건 단원 도입부에서 이 단원에서 배우는 내용이 어떤식으로 활용될 수 있고 재료공학과 어떻게 연계될수 있는지 간략한 설명을 해주셔서 뭐 하는건지도 모른채 계산만 주구장창하던 타 수학교양들과 달리 꽤나 흥미롭게 들었음.
과제가 있긴한데 교재에 있는 연습문제와 똑같아서 부담이 없고 시험과 퀴즈도 난이도가 무난함. 그리고 시험에서 조교님들이 풀이과정 상세하게 체크해주셔서 답을 틀리더라도 부분점수를 후하게 받았음. 등수를 상세히 체크해보진 않았지만 대충 에제~에마 경계정도로 생각하고 있었는데 에제받아서 비율 맞춰주시거나 조금 더 후하게 주시는듯함. 전체적으로 매우 만족스러웠던 강의"
장혜진,21년 2학기 수강자,100%,"교수님 강의력이 훌륭하십니다. 제 수학머리가 부족한 탓에 강의를 여러번 돌려보긴 했습니다만 핵심부분 위주로 설명해주셔서 이해가 잘 된 편이었습니다. 원래 중간과 기말만 볼 예정이었으나 기말 범위가 넓어질 것을 우려해서이신지 퀴즈가 추가되었습니다. 결과적으로 좋았다고 생각합니다. 하지만 갑자기 생긴 퀴즈치고 성적 반영비율이 생각보다 높은 느낌은 있었습니다. 퀴즈를 좀 더 잘봤으면 하는 개인적인 아쉬움이 남네요. 중간고사는 평균보다 6점 높고, 퀴즈는 평균보다 10점 낮았습니다. 기말은 7등으로 마무리해서 성적은 A-였습니다. 성적은 비율대로 주시는 듯 합니다."
장혜진,21년 2학기 수강자,100%,"학점 잘 주신 듯?
과제도 적당하고 시험도 적당한 느낌 이었습니다.
중간 1번, 퀴즈 1번, 기말 1번 이었습니다.
퀴즈 범위 대부분이 기말에도 포함되었습니다.

수업을 잘하셔서 좋았어요"
장혜진,21년 2학기 수강자,80%,"아래분이 잘 설명해주셔서 간단히 느낌만 쓰면
필요없는 부분,너무 어려운 부분을 쳐내주시는 게 좋았음
설명도 잘 해주시는 편
퀴즈 라고 하시는,,, 중간고사가 한 번 있으니 주의하세요
20학번 공부 잘하네요,,나름 시험 준비 열심히 했는데 평균이 항상 높아서 성적은 좀 밀렸습니다  ㅠㅠㅋㅋ성적은 칼같이 주시거나 약간 짠 거 같기도  합니다ㅋ큐ㅠ
그래도 교수님은 좋으십니다"
장혜진,21년 2학기 수강자,100%,"1. 진도
일단 수업을 9단원 백터 부분부터 시작하시지 않고 11단원 푸리에 방정식 부분부터 시작하셨습니다.
중간고사 범위는 11~12단원이었고, 그 후에 기말고사 범위는 9,10,13,14,15,16단원이었습니다. 퀴즈도 한 번 있었는데 이건 시험 부분에서 더 자세히 설명하겠습니다.

2.수업
강의력은 좋으신 편이라고 생각합니다.수업은 주로 개념이나 공식을 먼저 소개하고 그에 대한 증명과 예제를 다루는 방식으로 진행됩니다. 복잡한 증명의 경우, 증명을 하지 않으신 채로 넘어가는 경우고 많았습니다. 수업시간은 원래 1시간 15분인데, 이거보다 수업을 일찍 끝내주시는 경우가 많았습니다.

3.출석
비대면 수업에서는 줌에 10분 이상 지각할 경우, 결석으로 처리되었는데 4번까지 결석해도 출석 점수에 감점은 없다고 하셨습니다. 줌 수업 때 카메라를 끄고 있어도 결석으로 처리되지는 않는 모양입니다. 
그리고 수업 중간중간에 학생을 지목해서 예제를 푸는 과정이나 답에 대한 질문을 하실 때가 있는데, 대답을 못한다고 해서 출석점수에 지장이 있는 것은 아닌 것으로 보입니다.

4. 시험
시험은 중간고사 , 퀴즈 , 기말고사로 총 3번을 봤습니다. 각 범위는 아래와 같습니다.

중간고사: 11단원~ 12단원 9장
퀴즈: 12단원 10장 + 9단원~10단원
기말고사: 9단원~10단원 +13단원~16단원

중간고사는 총 6문제였고, 중간에 어려운 문제가 2문제 정도 있었습니다. 수업시간에 다룬 공식들을 유도할 수 있다면 풀 수는 있었습니다. (쉽다는 건 절대 아닙니다…). 그래도 한 문제는 거의 못 푼 거에 비해 부분 점수는 후하게 주시는 것 같았습니다.

퀴즈는 총 5문제였고 1문제는 12단원 10장, 나머지 4문제는 벡터에 관해 묻는 문제(Green 정리, stokes 정리 등..)였습니다. 퀴즈가 비중이 중간 기말에 비해 적긴 하지만 그래도 난이도가 그렇게 쉽지는 않으니 각 단원의 예제 문제 정도는 풀어가는 것을 추천드립니다.

기말고사는 총 7문제가 나왔고 그 중 4문제가 벡터, 3문제가 복소방정식에 대한 문제였습니다. 벡터의 경우 곡선의 길이, 사면체의 부피 등 9단원의 문제와 green정리, stokes정리 등 10단원 문제가 골고루 나왔습니다. 복소방정식의 경우, 간단한 적분과 residue를 활용하여 적분값을 구하는 문제가 나왔던 것으로 기억합니다.
기말은 중간에 비해 난이도가 그리 높지 않았던 것으로 기억합니다.

5. 과제
과제는 중간고사를 보기 전까지 3번 있었고 기말고사 범위에 대한 과제는 퀴즈로 대체하신 듯 합니다. 로드는 무난하다고 생각합니다.

6. 학점
시험 성적도 그렇고 제가 개인적으로 느끼기에는 후하게 주셨다고 생각하지만 주변에서는 아니라는 의견도 있어서 참고만 하시면 되겠습니다"
장혜진,21년 2학기 수강자,60%,"강의력만큼은 아주 좋습니다. 강의력만큼은 이라 하는 이유는 시험에 있습니다. 중간은 원론적으로 시험이 나오는데 이게 아주 골치가 아픕니다. 워낙 볼 것도 많은데다가 식 내용도 워낙 많은 파트인데 시험까지 그렇게 내버리니 교양치고 준비할게 이만저만이 아닙니다. 코로나 학번이 아닌 관계로 열심히 준비 안했다가 20학번들에게 썰리긴 했습니다 ^^;
시험은 중간 기말 이렇게 보긴 합니다만 퀴즈가 원래는 2~3번 있을 예정이었는데 비대면인 관계로 시험처럼 성적이 들어가 어쩔 수 없이 시험 3번을 보는 셈처럼 됐습니다. 참고하세요. 퀴즈도 양이 생각보다 있는 편이라 준비를 안할 수가 없습니다. 기말은 더 양이 많고 연습문제 유형처럼 시험을 내므로 준비 철저히 하지 않으면 등수가 확 밀리니 조심하기 바랍니다. 
성적은 생각보다 낮게 나왔습니다. 물론 퀴즈를 못본 면이 있지만 그래도 교양인데.. 성적 좀 후하게 주시지 이거 때문에 3점 줬습니다."
성우제,21년 2학기 수강자,60%,"21-1학기에도 성우제 교수님 공수1 들었고, 에타에 강의평 남겼습니다.
공수2 강의평도 공수1이랑 거의 똑같으니 비교하며 보셔도 돼요.

1. 교수님, 조교님이 친절하고 좋으심.

2. 평점을 잘 주시는 편 같음. (이것때매 강의평 2점에서 3점으로 올림)

3. 한~두 단원 끝날 때마다 대면 퀴즈봐서 이번학기에만 퀴즈 5번 치뤘음
퀴즈는 한 단원 시험범위일 때는 시간 30분만 줘서 아는 문제인데도 시간 부족해서 못 풀 수도 있음
두 단원 시험범위일때는 1시간 넘게 줘서 이거는 시간 충분함

4. 공수2 공통범위 말고도 등각사상, 포텐셜 이론(17~18장) 일부 내용도 공부함. 다만 이번 학기엔 공휴일이 너무 많은 관계로 수업시간이 적어서 시험엔 안나왔는데, 내년에 공휴일 적으면 나올 수도 있음.
공수1 때는 공통범위 외에 최적화, 수치해석 (19,20,22장)을 일부 배웠는데 퀴즈, 중간, 기말 다 나왔음.

5. 중간 + 퀴즈 5회 했는데도 불구하고 기말 전범위임 (참고로 계산기 X)

6. 출판사 ppt로 수업하셔서 진도 매우 빠른 편임. 예시로 공수2에서 제일 어렵고 양이 많은 편미분방정식(12장)이 수업 두번 반만에 끝남. 그 결과로 기말 편미분방정식 20점짜리 문제 최고점자가 3점맞고 대부분 0점임."
성우제,21년 2학기 수강자,40%,"A0 받았는데 걍 공수1처럼 전기과 공수 들을걸 하는 생각이 드네요 (물론 전기과 공수를 들었다면 B+~A-를 받았을 것 같지만 그걸 감안하더라도 전기과 공수가 나을 것 같습니다.)
학점은 비율 맞춰서 주시는 것 같습니다.

퀴즈 5번, (중간고사를 보는데도!!) 기말 전범위라 로드가 좀 있는 것 같습니다. 학기 초에 나온 강의계획서랑 맞는 부분이 없이 강의계획이 계속 바뀌어서 좀 혼란스러웠습니다. (퀴즈를 중간고사 전에 2번, 중간고사 후에 2번 치는 줄 알았는데 중간고사 전에 갑자기 퀴즈3이 추가된다던가... 성적 반영비율도 (교수님 말씀으로는 그거 좀 달라진다고 별 차이 안 난다고 하셨는데) 계속 조정되어서 혼란스러웠습니다.)

1. 공수1 강의평대로 한국어에 용어만 전부 영어로 말씀하십니다. (시험, 퀴즈는 영어로 나옵니다.)

2. 공수1 강의평처럼 학생 의견을 나름대로 수용하십니다. 시험 전에 cheating paper 허용할 지에 대해 설문을 하셔서 전학기 공수1과는 달리 이번에는 cheating paper 없이 시험을 쳤습니다.

3. 퀴즈 자주 보십니다. 관련하여 교수님 나름대로 철학을 가지고 계신 듯한데 글쎄요... 뭐 회사에서 프로젝트 나오면 기한 안에 하는게 중요하다 뭐다 하시면서 ~ 단원 1-2개 수업하고 나서 그때그때 성취도를 평가하려 하시는 것 같은데;;

4. 성적은 ABC 343 정도로 주시는 것 같습니다.

5. 증명보다는 직교좌표계 말고 다른 좌표계 grad, curl, div라던지 편미분 라플라스로 푸는거라던지 그런 기술 위주로 시험 문제가 나옵니다. 미분방정식 푸는 능력을 주로 평가하시는 것 같은데 실전 말고 이론쪽 이해도를 높이고 싶으신 분들은 SNUON에서 강의 찾아서 들으시거나 기타 ocw 이용하시는 걸 추천드립니다. *다만 증명 문제 말고 예를 들어 적분식의 값을 구할 때 Stokes 정리를 적용 가능한지 설명하라는 문제는 있었습니다. 개념은 어느 정도는 봐 두세요. 그 타과 공수 기출 보고선 막 짐작해서 증명을 굳이 외우려고 들기 전에 먼저 수업에서 나간 교재 부록 내용이나 부차적인 응용 계산식 등을 익히거나 교재 연습문제를 풀어보라는 뜻입니다.*

6. 출판사 ppt + 교재 pdf로 수업하시는데 인터넷에 잘 찾아보면 둘 다 구할 수 있습니다.

공수1에서는 공수1 공통 범위 외에 최적화, 수치해석 단원을 배웠다고 하는데 공수2의 경우는 Chapter 17 (Conformal Mapping) 파트를 추가로 나갔습니다. 근데 단원 내용도 많이 없고 해서 출제는 안 하신 듯?

아 그리고 강의 내용 중 헷갈리거나 이해를 못 한 부분이 있어 교수님께 질문을 던지는 학우분이 수업시간마다 계셨는데 (줌 수업, 대면 수업 각각...) 그때 교수님이 답변을 그리 명쾌하게 해 주시지는 않으셨던 것 같습니다. 학생 질문의 요점 파악을 잘 못 하신다는 느낌?
공수1 강의평의 '질문하면 학생 무시하는 느낌'같은 경우는 교수님 말투때문에 그런 느낌이 들 수도 있을 것 같은데 실제로 학생을 무시한다거나 그러시지는 않는 것 같습니다. 다만 성격이 아닌 교수님 나름의 (제가 보기에 다소 희한한) 철학이 좀 확고하셔서 말이 안 통한다는 느낌은 들었습니다.

강의력이 그저 그런 건 맞는데 제가 느끼기에는 교수님이 (내용을 처음 접하는 학생 입장에서 어떤 부분이 어려울까에 대해 고려하지 않고) 교수님 관점에서 설명하려고 하셔서 그런 것 같습니다."
조선호,20년 2학기 수강자,40%,"학점 칼같이 주심
기말 전범위인거 공지 안해줌"
조선호,20년 2학기 수강자,20%,"정말 최악 중 최악. 학점은 나름 잘 받긴 했다만 강의력은 정말 최악의 끝을 본 기분. 이거 강의 제대로 본 사람 몇이나 있을지 궁금함.
그리고 기말고사 전범위 ㅋㅋㅋ 공수 2 범위가 범위인데 이걸 전범위로 본다고 결정하신 것도 대단하시다고 생각한다."
조선호,20년 2학기 수강자,60%,강의력은 논의하기 죄송할정도이다. 책을 읽어주시고 더 이상의 내용은 없다. 따라서 강의를 굳이 들을 필요는 없고 혼자 독학하면 된다 ㅎ 시험도 책 연습문제 변형+과제에서 다 나오니 시험 대비도 큰 부담은 없다
조선호,20년 2학기 수강자,80%,"강의력 자체는 보통이신거 같은데 동영상 강의 중간중간에 오디오가 비고 교수님의 목소리도 좀 졸린 톤이라 정신을 똑바로 차리지 않으면 수업을 듣기가 힘들다. 증명은 공부할 필요가 없는 것 같고 크레이직 공업수학 연습문제를 풀어보면 시험공부가 된다. 기말은 전범위이고, 중간고사로 앞부분의 시험을 봤음에도 불구하고 은근히 골고루 나오는 것 같다.(중간고사의 문제와 같은 공식이나 정리를 쓰는 문제는 안 나오는 것 같다) 과제는 풀어서 제출만 하면 딱히 답을 틀리거나 했다고 해서 감점은 하지 않는 것 같다. 학점은 원래 받을 것이라고 예상했던 학점을 받았고 아마 잘라주시는 것 같다."
김동운,24년 2학기 수강자,100%,"교수님이 귀여우시고, 설명과 질의응답이 친절하십니다! 진도도 크레이직 교재 그대로 나가서 복습하기에도 편합니다. 추천드립니다"
김동운,23년 2학기 수강자,100%,"필기 깔끔하고 수업 구성도 정석적이라 좋습니다. 크레이직 연습문제 잘 준비하시고, 교수님께서 필기해주신 파트는 꼭 잘 숙지해둬야합니다. 문제 어렵습니다"
김동운,23년 2학기 수강자,100%,시험세번이고 내용도 변별력 있게 출제하셔서 듣기 좋습니다. 시험 어려워서 통계량은 낮아요
김동운,23년 2학기 수강자,100%,"좋았어요
여전히 필기 깔끔하시고
1학기 들어보고 마음에 들면 2학기도 듣는거 추천
Q2 Q4-2 Q2였는데 A0 나왔네요 이번에 유독 잘주신듯?"
김동운,23년 2학기 수강자,100%,"교수님 귀엽고 잘 가르치시고 수업 딱 시간 안 넘기고 끝내주셔요

내용도 복소 적분 꽤 깊게 갔는데 수업 잘 들으면 어렵진 않을 내용이라고 생각해요. 

재수강 분반은 조교님 착하셔서 점수도 잘 주셨어요. 
전기, 기계과 친구들이 이 교수님이랑 최 교수님 이랑 고민하실텐데, 저는 거의 모든 면에서 이 교수님이 좋으셨습니다. 

최교수님은 시험 문제가 수업 때 한 거 그대로 암기식으로 내시니, 공수 깊게 공부하지 않고 외워서 학점 얻어가고 싶으신 분들만 들으시고(심지어 통계량 너무 높아서 삐끗하면 노답) 나머지는 무조건 이 교수님 듣기를 추천드립니다. 

시험 3번인데 통계량 다 낮은편이라 한 번 못봐도 충분히 복구 가능합니다. 
세 번 다 Q3 + 20-30 씩은 나와서 초수강이었으면 에이쁠 받았을 것 같아요. 암튼 추천!"
김동운,23년 2학기 수강자,100%,"수업 속도가 빠른 감이 없지 않아 있지만 그건 재수강반이니 그런 것 같고 필기와 설명이 깔끔합니다

시험 난이도는 어려운 편인 것 같습니다
1차 Q2-5
2차 Q2-15
3차 Q3+15
받고 A- 떳으니 학점은 잘 주시는 편입니다"
김동운,23년 2학기 수강자,100%,"교수님이 호날두를 좋아하십니다.

시험 3번 다 si(u)함수가 나옵니다. 

학점도 잘주시고, 수업도 잘하십니다."
김동운,23년 2학기 수강자,100%,"시작할까요?

저희 강의평 내용 다루고 있었는데, 마저 적어보도록 하죠.
교재에 정리 1번으로 있습니다.

Thm 1 (well-known)
 공수2는 결국 호날두로 통한다. (네모박스)

Well known이라고 적어둔건 저희가 증명하기에는~약간 버겁다. 이런 뜻입니다! 그렇지만 사실로 받아들여지고 있다.

증명은 생략하고 바로 예제 몇개 풀어보죠

Ex 1) Si(u)
호날두 함수로 사인 적분과는 ""무관""합니다.

Ex 2) C-R equation
이거 Cauchy Riemann equation이라고 교재에 적혀있는데 오타입니다. 크리스티아누 호날두 equation이 옳은 표기에요.

 다음 시간에 이어서 하겠습니다."
김동운,22년 2학기 수강자,80%,그냥 냇배드. 기출에 비해 시험이 훨씬 어려워서 통계량도 낮게 나왔음. 학점은 q3+q3+2 나왔는데 에제 나온거 보면 살짝 잘 주신듯
