Professor,Semester,Rating,Text
PARK JUN YONG,24년 2학기 수강자,100%,조교님 정말 감사했습니다. 최고의 통실 수업입니다.
PARK JUN YONG,24년 2학기 수강자,100%,수업시간 대비 내용이 적다 보니 수업이 항상 빨리 끝납니다. 공부만 열심히 해도 학점 잘 주는 수업
PARK JUN YONG,22년 2학기 수강자,100%,"수업 빨리 끝내주시고 성적도 잘 주세요.
과제는 매주 나옵니다."
PARK JUN YONG,22년 2학기 수강자,100%,수업도 빨리 끝내주시고 학점도 잘 주셔서 만족했던 강의입니다!
PARK JUN YONG,22년 2학기 수강자,100%,그냥 과제 제때 내고 수업만 제대로 들으면 좋은 점수 받을 수 있어요 과제 조금씩 깎이는 건 총평점에 크게 영향 주지 않는 것 같으니 끝까지 열심히 하시는 게 중요할 듯 합니다
PARK JUN YONG,22년 2학기 수강자,100%,과제가 매주있지만 수업이 30분 안에 끝납니다! 과제는 코딩과제라 조금 어려웠다고 생각합니다. 과제 모두 평균정도였는데 A+맞았습니다! 시험은 없습니당
PARK JUN YONG,22년 2학기 수강자,100%,따로 시험 안보고 과제만 제때 해가면 좋은 성적 받을듯 합니당
박건웅,24년 2학기 수강자,80%,"과제 감점 10점
중간 평균+3이상
기말 평균+4이상으로 에이쁭 받아감"
박건웅,24년 2학기 수강자,100%,"수업 짧게 하시는데 학점도 뿌려주십니다
통계들을때 같이 들으면 공부할것도 적으니 다들 꿀빠시길.."
박건웅,24년 2학기 수강자,80%,조교님께서 수업을 말도안되게 빨리 끝내십니다. 30분을 넘은적이 없는거 같아요. 그래서 그런지 조금 설명이 아쉬운 부분들이 있긴하지만 성적을 또 말도안되게 잘 주셔서 괜찮은 듯합니다. 중간 q2 기말 q1 ~ q2사이 과제 5점감점으로 A+받았습니다.
박건웅,24년 1학기 수강자,100%,"학점을 후하게 주기는 하지만 70% 에쁠급은 아니라고 알고 계세요
두 시험 합치면 Q2 정도 성적인데 에마 나왔습니다"
박건웅,24년 1학기 수강자,100%,조교님이 하시는 수업입니다. 전자출결로 출석 처리하고 더 확인하진 않으십니다. 정말 좋아요.
박건웅,23년 2학기 수강자,100%,"조교님께서 하시는 수업입니다.
설명도 친절하게 해주시고 수업도 거의 1시간 이내로 끝났던 것 같아요...!
과제랑 시험은 수업시간에 집중해서 들으면 큰 문제 없이 풀 수 있는 수준이었고 성적도 잘 주셨습니다!
출석은 출석과제로 체크하셨습니다."
박건웅,23년 2학기 수강자,100%,그냥 무조건 들으세요 학점 말도 안되게 잘 주시고 시험도 개념 위주로 정직하게 나옵니다
박건웅,23년 2학기 수강자,100%,그저 꿀강.. 수업 30분만에 끝나고 A+ 뿌림
박건웅,23년 2학기 수강자,100%,"성적따기 매우 쉬움
70% A+ 30% B+ 이었던걸로 알고 있습니당"
박건웅,23년 2학기 수강자,100%,과제 한 번 안 내도 a+ 잘 나옵니다. 혹여 과제를 실수로 안 내서 이걸 보고 계신다면 그냥 중간 기말 조금만 잘 쳐면 a+ 나옵니다. 그냥 계속 들으세요. 괜히 자드나 드랍 생각하기 보다는 그냥 빨리 치우시는게 현명합니다.
박건웅,23년 1학기 수강자,100%,"통계학 과목과 동시 수강하기를 권장합니다. 진도가 기본적으로 통계학 수업과 맞추어져 있어 서로 도움이 될 것입니다. (보통은 통계학이 실험에 도움되는 쪽이긴 하지만) 실험이라 조교님이 성적 부여 권한까지 가지고 계셨습니다. 통계학과 분반은 예외적으로 통계학 진도가 느려서 간혹 진도 순서를 바꾸거나 조교님께서 이론 설명까지(?!) 해야 하는 경우가 있었습니다. 1학년 교양이라 배우는 내용이 한정적이기는 했지만, 사용하는 plot이나 방법 그 자체에 대한 설명은 충분하여 나름대로 유익했던 것 같습니다. 수업자료도 markdown으로 상세하게 작성하여 (특히 프로젝트 등에 필요할 때 요청하면 미리) 올려주셔서 공부하기에 좋았습니다. 다른 실험 과목과 비교했을 때 가장 좋은 점은 로드가 합리적이며 적다는 것입니다. 수업도 짧게 끝나고 가벼운 문제 1문제 정도의 과제 제출만 하면 출석이 인정됩니다. 과제는 4번뿐이었는데, 기한도 넉넉하여 다음 수업 때 질문할 수 있었습니다. 중간고사와 기말고사가 있었지만, 전날 공부로 충분하리라 생각하며, 성적도 50% 이하에 A를 부여하라는 지침에도 불구하고 대부분 A+를 부여하신 것 같습니다. (원점수 평균이 84점이고 합산 결과 70% 이상 학생에게 A+, 이외 B+ 부여했다고 합니다.) 실험 과목 중에서는 단연코 가장 편하게 수강하기 좋은 것 같고요, 아무쪼록 조교님 잘 만나시길 바랍니다."
박건웅,23년 1학기 수강자,100%,조교님 친절하시고 과제도 미리 올려주셔서 편함
박건웅,23년 1학기 수강자,100%,"일단 본인은 최소한의 노력을 들여 만족스러운 학점을 얻었음.
조교님이 매번 바뀌시는지는 모르겠지만 4년 동안 만났던 조교들 중 단연 최고였음.
모든 강의록을 html 파일로 준비하셔서 수업하셨는데,
통계학 강의에서 안 배웠던 내용까지 배울 수 있어서 좋았던 것 같음
물론 본인은 열심히 듣진 않았지만.. 너무 열성적이셔서 사실 좀 죄송했음
과제 로드는 혼자 공부해도 안 빡셈 (참고로 R)"
박건웅,22년 2학기 수강자,100%,"수업시간에 과제 답안 거의 알려주셨고, 9시 등교 외엔 전부 힐링 강의였음. 나의 희망, 나의 학점, 나의 빛, 나의 행복, 나."
박건웅,22년 2학기 수강자,100%,"조교님께서 수업 진행될수록 학생들 배려 많이 해주심.
처음에는 과제 당일 제출이라고 하셔서 약간 당황스럽긴 했으나 시험기간에는 일주일 정도 시간 주셔서 넉넉했음.
이론 설명해주시는 시간은 40~50분 정도 됐었고 이후에 남는 시간에는 자유롭게 과제하면서 질문해도 되고 가고 싶으면 일찍 가도 됐음.
아침 일찍 수업이어서 조금 힘들었던 것 빼고는 정말 추천하고 싶은 수업임."
박건웅,22년 2학기 수강자,80%,조교님에 따라 다를거같긴 한데 과제가 매주 나왔음. 당일 마감 ! 수업시간에 답 거의다 알려주셨긴 한데 그래도 어려웠움..
김미정,22년 1학기 수강자,100%,과제가 대체적으로 쉬운 편이라 코딩 베이스 있으시면 정말 편안하게 해치울 수 있을 것 같고 베이스가 없으시더라도 수업 들으면서 배워가면 어렵지 않게 수강할 수 있을 것 같습니다. 저는 평균 98.x로 에쁠 받아가지만 주변 사람들 보니까 성적이 훨씬 낮아도 앵간하면 에쁠 받는 분위기…인 것 같기도 하더라구요? 통실 치워야 하신다면 강력히 추천드립니다 ㅎㅎ
김미정,22년 1학기 수강자,100%,그냥… 아침강의라는 사실 빼고는… 그저 쉽게 가져가는 학점인것같습니다 ㅎㅎ
김미정,22년 1학기 수강자,80%,"성적이 깐깐하시진 않은 듯합니다
과제가 매주 또는 격주로 있어서 좀 귀찮을 뿐이에요
R 진짜 하나도 모르고 들어갔는데 다 가르쳐주셨고, 시험은 없었습니다"
김미정,22년 1학기 수강자,80%,"제 개인적으로는 쉽지만은 않은 강의였습니다. 과제가 매차시마다 있었고, 감점도 많이 되었습니다. (제가 부족한 것이었던 걸지도 모르겠네요ㅠㅠ) 하지만 해당 강의가 필교시라면 김미정 교수님 강의 추천합니다 :)"
김미정,22년 1학기 수강자,100%,A+ 낭낭하게 챙겨주시는 개꿀과목입니다 통실은 믿고가세요
김미정,22년 1학기 수강자,80%,"성적 잘 받았고
수업 전에 필요한 내용 상기시켜주셔서 통계학 내용 복습하기에도 괜찮았음
학기 후반부 과제는 이렇게까지 할 필요 있나 싶을정도로 노가다성이긴 했지만 잘 듣고 갑니다"
김미정,22년 1학기 수강자,100%,"과제 난이도는 평이하나, 마지막 과제는 꽤 귀찮았음. 하지만 전반적으로 꿀강의였음."
김미정,22년 1학기 수강자,100%,평균 98.8 A+ / 성적이 좀 늦게 나오지만 이런 로드와 학점이라면 천 번도 용서할 수 있다
김미정,22년 1학기 수강자,100%,"평균 97.8에 에이쁠
이번에 R처음 썼는데 매우 할 만 했어요! 질문하면 되게 친절하게 답해주세요. 학생들 배려도 잘 해주셔서 과제 기한 연장된 적도 매우 많습니다! 아 그리고 2주치 단원 배울 때는 그냥 하루만에 진도 나가서 그 다음주는 수업 없고… 너무 좋았습니다. 암튼 최고에요."
김미정,22년 1학기 수강자,100%,매 시간 R 코딩 전에 통계학 이론을 상기해 주셔서 좋았습니다. 다루는 범위가 그렇게 깊지는 않아서 구글링하면서 하시면 좀 더 많이 배울 수 있는 것 같습니다. 성적은 성적 마감일에...
김미정,22년 1학기 수강자,100%,과제도 쉽고 통계학이랑 같이 들으면 로드가 거의 없는 수준입니다. 과제만 감점 안 당하게 신경써서 푸시면 돼요.
김미정,22년 1학기 수강자,100%,물실 화실에 비하면 실험이지만 말도 안되게 로드가 작습니다. R처음 썼는데 과제도 그냥 강의록보고 하면 다 풀 수 있습니다. 학점은 아직 안나와서 잘 모르겠지만 전 과제 전부 만점이여서 잘 주시는지는 잘 모르겠습니다.
김미정,22년 1학기 수강자,80%,수업을 들을 때 교수님의 목소리가 잘 안들리지만 질문을 드리면 친절하게 답변해주십니다.
김미정,21년 1학기 수강자,100%,쉬웠는데 생각보다 점수대가 낮아서 의아했던 강의
김미정,21년 2학기 수강자,80%,과제는 거의 강의안 복붙이고 성적도 나쁘지 않습니다. 무난무난해요
김미정,21년 2학기 수강자,60%,로드가 적은 실험 과목. 8번의 과제에서 평균 80점을 맞고 B-를 맞았다.
김미정,21년 2학기 수강자,100%,"평균 95.8 A0 엔딩
애플 못 받아서 아쉽긴 하지만 이 정도면 만족함"
김미정,21년 2학기 수강자,80%,"절평인데 생각보다 짤라주신다. 절평 믿고 대충하지 말자. 과제 수준은 수업 듣고, pdf 읽으면 해결할 수 있다. 문제 난이도는 쉽다."
김미정,21년 2학기 수강자,100%,과제 생각보다 감점많이 됐는데 A0면 만족...
김미정,21년 2학기 수강자,100%,"수업은 되게 양호했음
강의평이랑 달리 에쁠은 잘 안주심 그래도 에제는 잘 받는 듯
에쁠 받고 싶으면 과제 만점 받을 정도로 꼼꼼히 할 것"
김미정,21년 2학기 수강자,80%,쁠몰인줄 알았지만 쁠 받기는 상당히 힘든 것으로 보임. 그치만 20점 이상 과제에서 깎인 본인도 A0였으니 A0까지는 쉽게 받을 수 있는 것으로 보입니다. 로드는 확실히 적어서 좋은 것 같습니다.
김미정,21년 2학기 수강자,80%,과제 낼때마다 조금씩만 신경쓰면 학점 잘 받을 수 있음
김미정,21년 2학기 수강자,80%,"8점 정도 감점 당했는데 A0
과제가 어려운 편은 아닌데 은근 까다로움..!
A0까지는 엥간한데 A+받을라면 조금 열심히 해야할듯"
김미정,21년 2학기 수강자,100%,"1학점에 비해 빡세긴 합니다..
R프로그램에 낯선 분들은 처음에 따라가기 어려울 듯 합니다.
쁠몰 아니었고요 90점대 초반이었는데 a떴습니다."
김미정,21년 2학기 수강자,100%,"90만 넘기면 a0인듯?
이정도면 꿀강이다"
김미정,21년 2학기 수강자,60%,"누가 에쁠반 비쁠반이라고 했냐ㅋ
학점 정확하게 잘라주심 후기 믿었다가 학점 좆댐"
김미정,21년 2학기 수강자,100%,"강의력은 보통이지만 교수님께서 통계학 개념도 설명해주셔서 통계학 다 까먹었음에도 과제를 할 수 있었음. 또 학생들을 배려해서 마지막 과제 마감일을 늘려주셔서 매우 감사했음.
과제는 매주 나오긴하나 물실, 화실에 비하면 매우 할만하고, 전체 과제에서 한 두 문제 조금 감점당했는데 A+ 주심 
통실을 무난하게 치우고 싶은 학생들에게 매우 추천!"
김미정,21년 2학기 수강자,100%,수업 그럭저럭.. 중간에 기침 많이 하시는데 괜찮으신건지 걱정될 정도... 학점은 개후하심 ㅋㅋ 쁠몰이라 에쁠 반 비쁠 반일줄 알고 비쁠 예상인데 에제 오잉..
김미정,21년 2학기 수강자,100%,처음 r쓰시는 분은 처음 적응하는 데 시간이 좀 걸릴 수도 있어요. 근데 과제 조금 하다 보면 아무리 길어도 3시간 컷 가능 채점도 후한 편이라 그냥 필수과목 편하게 치운다는 마인드로 들을 수 있어요.
김미정,21년 2학기 수강자,80%,"적당한 통계학실험 강의인듯. 좋은 점은 교수님이 통계학에서 배웠던 내용을 다시 짧게 요약해서 알려주시고, 그와 관련된 코드를 배움. 난도가 어렵진 않음. 학점을 잘 주시는지는 모르겠음"
김미정,21년 2학기 수강자,100%,수업때 다루는 내용은 파이썬보다 쉬우면 쉬웠지 어렵진 않을듯.(물론 파이썬 통계분석은 안해봤지만...) 강의자료만 읽으면 적당한 구글링과 함께 과제 처리 쌉가능. 물실화실하다 들으니 선녀같았다
김미정,21년 2학기 수강자,80%,꽤나 만족스러웠다~ 이해하기 쉬웠어요!! 감사합니다
김미정,21년 1학기 수강자,100%,비대면은 시험이없었어용 과제는 길어도 2시간이면 승부봄니당 굿
김미정,21년 1학기 수강자,100%,과제만 하면 무난하게 에이쁠 받을 수 있는 수업입니다
김미정,21년 1학기 수강자,100%,"수업자료랑 메모장에 코드 써서 주시는 걸로 과제 문제 대부분을 풀 수 있습니다. 좀 모르는 내용이 있을 수 있는데, 구글에 영어(혹은 한국어라도)로 검색하면 대부분 잘 나와요!
예) R anova different sample sizes
그리고 채점도 잘 해주시고 어디서 깎였는지 다 알려주십니다~"
김미정,21년 1학기 수강자,100%,과제가 강의 듣고 무난하게 해결할 수 있는 양과 난이도입니다 코딩 종류를 처음 접해봤는데 A+ 받았어요 의외로..통계 개념에 대해서도 쌈빡하게 정리를 잘해주셔서 통계 공부를 하면서도 도움 받을 수 있었습니다 실험 과목 중에 강추입니다
김미정,21년 1학기 수강자,100%,교수님께서 주신 강의자료를 보면서 과제하면 무난하게 좋은 성적 받을 수 있는 듯합니다. 긴가민가한 문제도 있긴 한데 의논하면서 충분히 풀 수 있는 문제들로 구성되어 있습니다. 코딩이 조금 어려울 수 있으나 구글링하면 충분히 할 수 있는 부분들입니다.
김미정,21년 1학기 수강자,100%,"수업 영상에서 코드 사용법을 다 알려주시고, 웬만하면 그것만으로 과제 해결이 가능합니다.
보고서도 처음에는 엄청 열심히 썼는데, 그냥 코드+결과 캡처한 거 첨부하고 간략하게 설명만 적어도 다 좋게 점수 주시는 것 같아요. 과제+보고서까지 하루 잡으면 컷 가능하네요.
A+ 무난히 받은 수업입니당"
김미정,21년 1학기 수강자,100%,"시험 없고, 그냥 매주 (또는 2주 간격)의 통계학 코딩 과제 하시면 됩니다.
코딩 난이도는 거의 높지 않고요, 저는 갠적으로 통계학 잘 몰라도 교수님 강의 들으면 거기 내용이 요약이 되어 있어서, 통계학 실력 증가는 잘 모르겠으나, 적어도 과제 해결은 할 수 있을 것 같다고 생각합니다.
밑에 분 말씀대로 문제 풀어주시는 부분에서 코드 어떻게 쓰는 지 잘 보시고 잘 응용하시면, 학점 좋게 잘 받아가실 수 있을 겁니다.
저희 분반 조교님께서는 따로 평균이나 그런 거는 말씀 안해주셨는데, 전체에서 한 두 문제 정도 틀렸던 것 같고, A+ 받았습니다."
김미정,21년 1학기 수강자,100%,"조교님께서 널널하게 채점해주신 듯해요!
구글링 좀 하면 충분함니다!! A+ 꿀꺽"
김미정,21년 1학기 수강자,100%,"R 처음해보는데 A+ 안고갑니다
수업 다 안 듣고 문제 풀어주시는 부분만 대충 본 다음에 비슷하게 숫자만 바꿔서 코드 짜서 과제 내면 잘 받음.
통실이 근데 원래 학점 잘 줘서 잘 주는지 여부는 모르겠음."
김미정,21년 1학기 수강자,100%,비대면 녹강 강좌였습니다. 시험은 따로 없었습니다. 과제부담도 크지않은 강좌라고 생각듭니다.
김미정,21년 1학기 수강자,60%,쁠몰 느낌은 없고 잘라준듯 합니다. 교수님 강의력이 별로라서 저는 구글의 힘을 많이 받았습니다
김미정,21년 1학기 수강자,100%,"비쁠 반 에이 반이라는건 틀린말이다..
과제 전부 제출하긴 했다...평균보다 5점 아래...ㅎㅎㅎ
B0 ...? 그래도 씨 아닌거에 감사한다!!"
김미정,21년 1학기 수강자,100%,"q1보다 살짝 아래였는데 a0 받았습니다. 이 과목을 듣지 않아야 할 이유가 어디 있죠? 심지어 수업도 잘해주시고,  조교님이 과제 감점할때 다 이유도 적어주십니다."
김미정,21년 1학기 수강자,100%,2021-1 기준 동영상 강의였습니다. 통실은 R과 파이썬이 있는데 이 강의는 R입니다. 코딩 지식이 거의 없었는데도 교수님이 설명을 잘 해주셔서 강의 잘 들으니 충분히 따라갈 수 있었습니다. 물론 기초 통계학 지식은 필요합니다. 통계학을 안듣고 통실만 듣는 사람도 있던데 저는 그렇게 했으면 많이 힘들었을것 같습니다. 과제는 8개가 있고 적당히만 해도 각 100점 만점에 90점 이상은 나옵니다. 과제 난이도는 처음엔 간단했다가 후반으로 갈수록 어려워지긴 합니다. 나중에는 수업에서 안알려준 함수를 써야 할 때도 있습니다. 이런건 구글링 해야합니다. 통실은 학점 잘주고 로드 적으니까 실험과목 치워야 한다면 추천드립니다.
김미정,20년 2학기 수강자,100%,"과제만 하면 되는데, 과제가 무난해서 한학기 가장 널널했던 수업. 
과제에서 딱히 감점이 없어서 학점느님 여부는 잘 모르겠음."
김미정,20년 2학기 수강자,100%,"녹강이고 출석 성적에 반영 안하신다고 하셔서 강의 거의 안 듣고 과제만 제출함
초반에 문제 몇개 안하고 내서 75인가 받았고 나머지는 90은 넘긴 듯
코딩도 중요하지만 조교님이 분석 해석할 때 용어 사용 어떻게 하는지도 채점하시는 것 같았음
성적은 다들 워낙 잘해서 별로 기대 안했는데 A+ 주심"
김미정,20년 2학기 수강자,100%,"과제만 잘 내면 A+인 과목이 있다?
물론 나중에 가면 과제가 빡세지긴 하지만 전체적으로 부담없는 수업이였다"
김미정,20년 2학기 수강자,100%,"설명 되게 친절하게 해주신다고 느꼈음.
과제도 몇 개는 어려웠지만 대체로 쉬움."
김미정,20년 2학기 수강자,100%,"과제 8개 평균 약 96점 에쁠 받았습니다(q2-q3 정도로 추정됨). 과제 채점하시는 조교님이 조금 빡세게 채점하신 편에 속하는 것 같았어요. 조교님 스타일 잘 파악하시고 열심히 구글링해서 과제 제출하시면 될 것 같아요. 강의력은 좋은 편에 속하는 교수님이라고 생각해요(ㅎㅅㅁ 교수님 수업 잘 안 듣고 이 분 수업 들었어요). 다만 녹강 중간중간에 기침을 종종 하셔서 교수님 괜찮으신지 걱정스러운 마음이 들기도 했네요,,, 모두 건강하세요."
김미정,20년 2학기 수강자,100%,코로나 시국으로 인해 녹강으로 수업이 진행되었고 시험은 없었습니다 8번의 과제가 있는데 교수님의 강의만으로는 커버가 안되어 구글링해야 하는 문제들도 종종 있었습니다 ㅎㅅㅁ 통계 수강자라면 갓미정을 저절로 외치게 될겁니다 갓미정 교수님의 몇분 되지도 않는 짧은 개념 요약으로 모비율 추론이랑 회귀분석 개념 이해했습니다.. 여러분 ㅎㅅㅁ 통계는 피하시고 갓미정 통실은 그냥 들으세요
김미정,20년 2학기 수강자,100%,시험 없이 과제 100인 것도 한 몫 했겠지만 그냥 이번에 분포가 장난아니었음. 적어도 우리분반은.. q1이 90넘었으니까.. 실험과목은 쁠몰이라고 하지만 이번에는 상황을 고려해서 성적 주신 것 같음. 왜냐하면 내가 q1보다 쪼끔 아래여서 재수강떠도 겸허히 받아들여야겠다 하고 있었는데 에제주심. 아무리 실험은 쁠몰이라고 하지만 이정도면 정말 평점 잘주신게 아닐까 싶다... 감사합니다
김미정,20년 2학기 수강자,60%,"과제 평균이 90점이 넘는데..
A0인데 학점느님인가?
그냥 짤라 준거 같습니다."
김미정,20년 2학기 수강자,100%,"퀸미정

에쁠 마구잡이로 뿌리는 건 물론이요
ㅎㅅㅁ 통계 수업을 커버하기까지

근데 과제가 좀 빡세긴 해요 근데 적당히 해서 제출만 하면 에쁠은 당신의 갓"
김미정,20년 2학기 수강자,80%,"사실 다른 통실 교수님들에 비해 과제가 조금 어렵고, 다소 설명이 불친절한 것 같긴 했습니다만, 또 그게 교수님만의 매력이라 괜찮았던 것 같습니다. 시니컬한 말투로 핵심 개념 잘 설명해주셨고, 과제는 머리 쫌 쓰면서 했습니다. 전반적으로 모든 과제에서 90점 이상 맞는 걸 목표로 했더니 에쁠 나왔구요. 통계 ㅎㅅㅁ 교수님 강의를 들으니 사실 통실 ㄱㅁㅈ 교수님은 그저 빛이었습니다. 한 학기 동안 감사했습니다."
김미정,20년 2학기 수강자,80%,"과제로만 평가하셨습니다. 출석 시험 하~나도 안 보셨어요. 실험과목 사대천왕 중 최약체인만큼 할만합니다.

과제는 그렇게 어렵지 않아요. 모르는 코드 있으면 구글링해서 푸세요. 그러면 ㄹㅇ 다 나옵니다. 통계 개념을 어느 정도 이해해야 통실을 할 수 있기 때문에, ㅎㅅㅁ 통계라면 통실 과제를 제출하기 위해 통계를 공부하는 신기한 상황이 벌어지기도 합니다.

그냥저냥한 실험과목입니다. 걍 얼른 듣고 후딱 치워버리세요~"
김미정,20년 2학기 수강자,100%,전 잘 들었습니다 과제가 그리 어렵지 않아서 동영상 하나도 안보고 그냥 코딩했는데 에이쁠 받았습니다 사실 통계학적 내용보다 그냥 코딩실력이 필요한 부분들이 있어서 코딩 잘하는 것이 더 중요하다고 생각됩니다 그렇지만 그리 높은 수준의 코딩이 필요하지 않습니다 그냥 c나 파이썬 어느 저옫 할 줄 알면 비슷한 느낌으로 구글링 좁하면서 하면 다 됩니다
김미정,20년 2학기 수강자,40%,"ㅎㅅㅁ통계 + ㄱㅁㅈ통실을 내 의지와 무관하게 들었음(개강 하고 나서야 교수 배정함)
통계는 통실에서 조금 들어야 하고
R 사용법은 구글에서 찾아야 함
과제에  필요한 R 사용법을 별로 안가르쳐서 구글링하느라 애먹을 수 있음"
김미정,20년 2학기 수강자,20%,"ㅎㅅㅁ 통계에 이분 통실 들은 분들은 알거임
그냥 고통 그 자체였음
동기들은 통실 들으면서 통계 이해한다는데
하필 이 분 통실이라 그것조차 불가능했음

강의력 별로임 많이 별로임
중간중간 기침도 많이하심

난 그래서 결국 통계학도 독학하고
그 독학한 통계학 바탕으로 통실도 강의 안 듣고
강의자료만 보고 혼자 과제함

스스로 해내는 역량을 기르고자 하면
ㅎㅅㅁ통계와 ㄱㅁㅈ통실을 함께하길"
김미정,20년 2학기 수강자,60%,"한상미 통계에 김미정 통실이라 쉽지 않았습니다.
그냥 독학하시는게 편하구요, 열심히 구글링하면 성적 잘 받을 수 있습니다.
한상미 통계 듣다보니 멘탈이 강해져서 버틸 수 있었습니다."
김미정,20년 2학기 수강자,100%,"비대면이라 출석 전혀 신경 안 쓰시고 과제 8번 끝이었습니다. 강의력이 그닥 좋진 않지만, 통실 자체가 쉬워서 뭐 힘들진 않았네요. 무난합니다 과제 점수도 잘 나왔고, 이 정도면 만족이요"
김미정,19년 2학기 수강자,80%,교수님 강의력이 막 좋으시진 않은데 교양통계학 내용을 알고 프린트물보면서 공부하면 과제랑 시험 잘 보기에는 무리가 없습니다
김미정,19년 2학기 수강자,100%,"교수님께서 에쁠 정말 많이 주시고 수업에서도 통계학 개념 복습해주시며 진행하십니다.  과제가 매주 있기는 하지만 당일날 해서 내는 큰 부담없는 과제이고 시험도 오픈북, 필기 등 다 참고 가능해서 어렵지 않아요!"
