Professor,Semester,Rating,Text
송자경,23년 1학기 수강자,80%,"생물학 처음 배웠는데 재밌었음. 중간1, 2 둘다 할만함. 기말은 어려움. 공부 열심히 했는데 A0 받음. 만족함."
송자경,23년 1학기 수강자,100%,"성적 정말 너그럽게 주심. 드포인데다가 마이너스도 없음. 영강이라 모든 용어를 영어로 공부해야해서 처음에 좀 힘들수도? 시험 세 번 보는데 개인적으론 2번보다 낫다고 생각함 양이 많아서.. 서술형 있어서 공부할 때 스트레스 받기도 했는데 채점 자체는 관대하게 해주심. 시험은 객관식+용어 단답형+짧은 에세이+긴 에세이 형태이고, 시험 볼 때 집에 가서 자가채점해볼 수 있도록 답안지 student's copy도 주심. 매번 수업보다 20분 이상 일찍 오셔서 강의준비하심. 강의 잘 안듣는 애들 많은데 가끔씩 중요포인트 짚어주시긴 함 근데 안들어도 크게 차이나지는 않는듯. 생2 베이스 있으면 이틀 정도 잡고 공부해서 좋은 성적 얻을 겁니다. 여러모로 1학년 이과교양 중 꿀이라 생각함."
송자경,23년 1학기 수강자,80%,"성적을 정말 너그럽게 주시지만 영강이라 영어를 못하면 상대적으로 시간 투자를 많이 해야되고 시험을 3번이나 봄
출석도 너그럽고 시험문제가 ppt에서 전부 출제되기 때문에 시험전에만 열심히 공부해도 됨"
송자경,23년 1학기 수강자,80%,"출석은 전자출결이지만 굉장히 너그럽게 진행하시고 지각 기준도 후함.
강의력은 그닥 좋은 거 같진 않음.. ppt 그대로 읽는 게 대부분이고 강의자료에 오류 종종 있음
시험은 수업 안 듣고 ppt만 잘 외우면 풀 수 있음. 애초에 ppt 벗어나는 내용 수업 잘 안 함
성적은 드포 A 35% B 45%인데 마이너스 안 주시고 드랍만 안 하면 B0는 나옴. 이번학기 분포는 A+(13) A0(16) B+(16) B0(19)"
송자경,22년 1학기 수강자,80%,"교수님이 착하시고 영강이라 그런지 영어하는 친구들도 많이 생겨 1학기동안 영어 스피킹 실력이 확 늘었습니다. 또 성적 너무 잘 주셔서 놀랐습니다.ㅎㅎ 평소에 수업 잘들으면 충분히 A 받을 수 있다고 생각하는 강의입니다! 혹시 몰라서 말해두자면, 시험 3개인 것과 태반의 공휴일에 쉬지 않는 것, 아침수업인 것. 이 세개만 버텨내면 꿀강이라고 생각합니다. (사실 아침수업인 것도 성실함을 기를 수 있어 좋았던 것 같습니다.)"
송자경,22년 1학기 수강자,60%,"장점으로는 ppt로도 수업을 조금 듣지 않아도 내용 커버가 가능하다, 교수님께서 열정이 가득하시다는 것이고, 단점으로는 대선일같이 살짝 작은 규모의 공휴일에는 수업을 하신다는 점, 그리고 로드가 상당히 많다는 점이네요.. 시험 성적은 너그럽게 주신 것 같습니다!! 하지만 A-가 없고 에제 다음에 바로 비플이니 그것도 참고하세요..(이상 에마인줄알았는데 비플받은 사람이었습니다..ㅠ)"
송자경,22년 1학기 수강자,20%,"솔직히 교양 수업이라는 게 믿기지가 않을 정도로 양이 많고, 종강도 늦고, 시험도 3번이나 있습니다. 도대체 왜 이렇게까지 진도를 나가시는지 잘 이해를 못 하겠네요. 또한 대통령 선거일 등 지정 휴일에도 안 쉬는 게 너무 힘들었습니다. 타 강의들은 다 휴강인데, 이 강의 하나 들으려고 학교 온 것도 너무 힘들었습니다. 그래도 시험은 풀만했습니다."
송자경,21년 1학기 수강자,80%,저 한테는 정말 괜찮았서요. 시험 4일전 열심히 하면 A 는 받을 수 있는 강의입니다. 교수님 도 착해요
송자경,21년 1학기 수강자,80%,"영강이다 보니 외국인이 많습니다
A 35% B 45%
많은 내용을 다 커버해야 되다 보니 모든 세세한 내용까지 다 설명해주지는 못하세요
노베이스면 좀 힘드실수도.. 생물학 특성상,,
강의 슬라이드로 공부하다가 이해 안 되는 부분이 있으면 교재에서 찾아 읽어가면서 공부하시면 될 듯 합니다. 혹은 구글링..
시험 방식은 객관식 단답식 서술형 있구
객관식은 맞는 모든 선택지를 체크하라는 문제도 나옵니다.
서술형은 주요단어들 포함되어있고 잘 설명만 하면 만점 주시고요.
출석은 피피티만 다운 받으면 출석으로 인정되어서 이건 좋았습니다. 이제 대면으로 바뀌니 아쉽네요
만약 다시 비대면으로 바뀐다면..! 강의가 피피티 슬라이드 하나하나에 목소리 녹음해서 올려주시는 방식이었는데.. 말씀이 느려서 ㅠㅜ 그리고 배속이 안 돼서.. 고생했습니다 그치만 피피티 영상으로 변환해서 들으시면 돼요 !!!!! 이거 ㄹㅇ 꿀팁.. 저는 학기 끝나갈때쯤 알았네요.."
송자경,20년 1학기 수강자,80%,"기말고사가 개인적으로 너무 헬이었지만.. 다른 분들도 마찬가지였기에 만족한 수업입니다..! 대신 수업 내용 중 중요한 내용들이 몇몇 빠져있고, 내용이 정~말 방대하며 시험 내용이 다소 지엽적입니다."
송자경,20년 1학기 수강자,100%,"30퍼 에플 30퍼 에제 30퍼 비플
그것만으로도 들을 이유는 충분."
조형택,22년 1학기 수강자,100%,생물학에 대한 기본을 다루기 때문에 흥미롭게 들을 수 있습니다. 교수님들이 tmi 조금씩 알려주시는데 생물학에 관심 많은 사람한테는 재밌습니다.
조형택,22년 1학기 수강자,100%,"캠벨 자체의 분량이 매우 많아서 시험을 3번 쳤습니다.
과제는 간단한 보고서 작성으로 크게 어렵지 않았습니다.
출튀도 많고, 자드도 많은 과목.."
조형택,22년 1학기 수강자,80%,"사람 많은 강의고 전자출결이라 대리출석, 출튀가 쉽습니다 (다만 이건수 교수님은 학생을 호명해서 기습질문 함 주의) 아침 9시강의 버텨..  

이건수 교수님: 서술형, 단답형 혼재(앞부분~신호전달)
조형택 교수님: 모두고르시오 객관식, 서술형 단답형 조금(멘델유전~ DNA tech)
박종욱 교수님: 객관식.. !  (진화~분류 원핵생물) 
과제: 조형택 교수님이 번역한 책, 각종논문 참고해서 GMO 찬반의견 작성"
조형택,22년 1학기 수강자,80%,자드 드랍하지말고 어차피 언젠가는 들어야하니까 버티세요.. 그냥 참고 치우는걸 추천. 그리고 여기서 열심히 공부한다면 이후 전공과목에서 도움이 될 것입니다...
조형택,22년 1학기 수강자,100%,교수님 3분 다 강의력 아주 좋으시고 PPT도 잘 정리되어있어서 공부하기 편합니다. 시험은 다 영어로 나오고 아주 쉽습니다. 드랍 자드가 너무 많아서 그냥 끝까지 버티기만 하면 성적 잘 나옵니다.
조형택,22년 1학기 수강자,100%,강의 자료가 대부분 영어로 이루어져 있다는 것을 유의하고 학습할 때도 영어에 익숙해지도록 노력하면 좋을 것 같다고 생각하였습니다.
조형택,22년 1학기 수강자,100%,"시험 3번이라 힘들긴 하지만... 시험 2번으로 나누어 볼 수 있는 분량은 아닌 것 같아 인정합니다
캠벨을 열심히 정독하세요
성적은 딱 예상한 대로 받았어요!"
조형택,22년 1학기 수강자,100%,"강의 두 번째 파트를 맡으셔서 강의해주셨습니다. 교수님께서 설명을 잘 해주시고, 시험은 교과서와 ppt 모두 잘 읽어봐야되겠다는 생각이 들었습니다. 전반적으로 무난하고 좋았던 수업이었습니다"
조형택,22년 1학기 수강자,100%,"전반 이건수 교수님
중반 조형택 교수님
후반 박종욱 교수님

6년만의 재수강

세분 모두 생명과학부 내에서 강의력이 훌륭하신 분들이라
이미 익숙한 내용임에도 불구하고 재미있게 들을 수 있었음

이건수 교수님 시험 스타일은 교과서를 열심히 읽으면 무난하게 고득점 받을 수 있는 기본에 충실한 시험

조형택 교수님 시험은 문항 수가 많고 그 중에 세부적으로 물어보는게 많기 때문에 꼼꼼히 공부하는 것이 좋음(되도록 교과서 위주로)

박종욱 교수님 시험은 전체 객관식 시험으로 부담은 덜하지만 지엽적인 것도 많이 물어보시기 때문에 짜잘한데서 안깎이려면 교과서 잘 읽는게 중요

결론: 교과서를 잘 읽읍시다."
조형택,19년 1학기 수강자,100%,강의의 2번째 부분을 맡아서 강의해 주심. 다양한 자료들을 보여주시면서 설명을 해 주시는데 꽤 이해를 잘 시켜주심. 사실 생물학 특성 상 이해랄 게 있겠냐마는 강의력이 굉장히 짱짱하심. 다만 시험문제에 빈칸채우기를 냄. 약간 힘든데 책 열심히 읽기를...
한미희,21년 1학기 수강자,100%,"강의에서 배울 것은 크게 없었지만, 학점도 나름 잘 주시고 괜찮았던 강의로 기억합니다. 19년 1학기 수강이에요!"
한미희,19년 1학기 수강자,100%,영어 수업이라 다들 그렇게 열심히 듣는 것 같지는 않은데 시험들은 잘 보더라구요.. 그래도 교수님이 학점은 되게 잘 주세요.
한미희,19년 1학기 수강자,80%,"생물학을 배우고자 하는 사람들에겐 절대 비추. 영어에 자신까지 없다면 더더욱. 로드가 중간 기말 2번 밖에 없는건 큰 장점.
학점도 전체 인원 중 5~60등 정도였는데 B+받았으니 잘 받은 편인 것 같고.
근데 안그래도 강의력이 ㅆㅎㅌㅊ인데 영어로까지 수업하니 더욱 이상함. 강의도 그냥 올려주신 ppt 읽는 수준 밖에 안됨. 내용도 고등학교 수준 생1 생2급이라 이걸 배운지 얼마 안된 새내기나 과외러에겐 개꿀. 2차 시험에선 서술형을 전부 알려주시기까지. 
다시 말하면 이걸 모두 영어로 배우는 거라, 사실상 생물학 시험이라기보단 영어 단어 시험이라고 보는게 타당함.
결론적으로 정말로 생물학에 대해 배우려는 비전공자들보단 이미 생물학에 대한 지식이 있는 전공자들에게 훨씬 적합한 강의."
한미희,18년 1학기 수강자,100%,영어로 진행되기는 하는데 피피티 내용 보면 다 이해가능이고 시험이 문제은행이나 책에 있는 써머리 안에서 나와서 공부하기 편해요. 과제도 하나도 없습니다. 마지막에 동영상시청 감상문 한페이지 작성해오면 가산점 십점 준거 빼고요.
John Andrew Eimes,17년 1학기 수강자,100%,시험은 무조건 족보에서 90% 똑같이 나오니까 평소에 공부안하다가 시험전날 족보만 보면서 밤새면 점수 잘나와여!!
김호연,24년 1학기 수강자,80%,생물학 노배인데 적당히 ppt 외웠더니 시험 전부 q2 최종성적 b+나옴. 생물학 좀 궁금해서 했는데 암기가 적성에 안맞아서 재미없었음
김호연,24년 1학기 수강자,100%,시험 직전에 중요한 용어들만 암기해도 시험 잘 볼 수 있음
김호연,24년 1학기 수강자,100%,수업 안듣고 피피티만 봐도 문제없음 암기량 많긴 하지만 그냥 아무생각없이 외우면 금방해요 성적 잘줌
김호연,24년 1학기 수강자,100%,"암기할게 많아요 생2 안하고 수강했는데 정말로, 여러분 상상 이상으로 암기 많아요 👍"
김호연,24년 1학기 수강자,100%,암기력 꽝이면 듣지 않으시길 바랍니다...엄청 많은 양을 3번이나 시험봐요...ㅠㅠ 그래도 성적은 너그럽게 주십니다. 하루 전 밤샘 벼락치기를 하면서 q3 조금 아래 3번 받았는데 A0네요
김호연,24년 1학기 수강자,80%,"과제가 아예 없고 교수님은 별로 소통이 없이 강의만 하셔서 수업때 혼자 공부해도 됩니다.
일반생물학 처음 배웠는데 혼자서 캠벨이랑 PPT 읽어보면 할만합니다. 다만 총 시험 3회/1회당 10챕터 정도로 공부할 분량이 많고 다소 지엽적인 사례들도 시험에 나옵니다...
그래도 학점은 개인적으로 예상보다 좋게 받았습니다."
김호연,24년 1학기 수강자,80%,과제는 없지만 시험은 3번 봅니다. 시험 1번에 캠벨 챕터 10장 정도씩 본다고 생각하면 됩니다. 시험공부량은 많지만 학점은 잘 주십니다.
김호연,24년 1학기 수강자,100%,시험 세 번 보는데 피피티 잘 외우면 에이쁠 주십니다. 완벽하게 공부하려고 하지 마시고 일단 1회독 한다는 마음으로 보세요. 저는 항상 출석하긴 했지만 출튀해도 전혀 모르는 구조에요.
김호연,24년 1학기 수강자,80%,"이미 켐벨을 공부했다면 꿀강, 아니라면 독학하셔야 합니다. 강의가 PPT를 읽는 거랑 다름이 없어서 혼자 공부해야하고 시험도 3번이라 개인적으로는 조금 힘들었습니다.

시험은 다소 지엽적인 물음도 있었으며 객, 단, 서 모두 있습니다.

과제는 없습니다.

성적은 적당히 잘라서 주시는 것 같습니다"
김호연,24년 1학기 수강자,100%,교수님 강의력은 슬프지만 캠벨 보고왔으면 상당히 꿀강일듯 합니다. 시험이 세번이라 생각보다 지엽적인 문항까지 나오지만 (그정도는 다같이 틀려서) 첫수업 빼고 절대 출석을 안부르셔서 전반적으로 과학 교양 치우기에 나쁘지 않은 것 같아요.
김호연,23년 1학기 수강자,100%,"영과고 출신에게는 개꿀강 무조건 들으셈
과제 없고 성적 잘주심"
김호연,23년 1학기 수강자,100%,"로드 없고 학점 잘주십니다.
나름 꿀강입니다."
김호연,23년 1학기 수강자,80%,강의력은 별로지만 ppt만 외우면 되고 과제가 하나도 없다는게 장점 개꿀은 아니고 어느정도 꿀강인듯
김호연,23년 1학기 수강자,100%,"q4 q3+5 로 에이쁠 받아갑니다~~
기말은 거의 포기했고 중간고사는 좀 공부했더니 만점 받았어요! 시험문제 되게 쉬우니까 열심히 하시면 좋은 성적 받을 수 있어요!!"
김호연,23년 1학기 수강자,80%,"수업은 심심할 때마다 가끔 들었는데요, 최악까지는 아니지만 굳이 이 수업을 들어야 할까.. 싶어서 그냥 안 듣는게 더 좋았습니다. + 출튀도 꽤 많이 했는데 별 상관 없었습니다.

시험은 중간(1-13장) 기말(14-28장)인데, 범위가 많아서 그런지 특정 단원이 아예 출제가 안되기도 하고 그런 문제점이 있습니다.  시험 문제가 큼직큼직한 대단원 이름 같은 건 절대 출제 안되고 책 안에 있는 강조되어 있는 예시 같은 게 많이 출제되므로 위주로 공부하시면 고득점 가능합니다.

밑에 시간 내서 이틀 밤새서 공부하면 100점 맞을 정도라고 되어 있는데 생2 안하셨으면 저 같은 감자들은 절대 못합니다^^,, 

성적은 중간 q3+6, 기말 q3+5로 A+ 나왔습니다"
김호연,23년 1학기 수강자,100%,엄마같은 분 사랑해요.. 수업 열심히 해주셔서 감사합니다.
김호연,23년 1학기 수강자,100%,"학점 잘 주시는 듯? 로드는 아예 없어요
단 생물학 특성상 시험 외울 게 많아요
캠벨을 보고 왔다면 되게 편해요"
김호연,22년 1학기 수강자,80%,강의력은 별로지만 수업 안 듣고 날로 먹을 수 있다는 점에서 나쁘지 않음. 단 시험범위에 온갖 잡다한게 다 들어가 시험기간엔 캠벨 다 외워야함.
김호연,22년 1학기 수강자,80%,강의력은 잘 모르겠지만 피피티 보고 혼자 공부하면 됩니다. 범위가 상당히 넓긴 하지만 이건 생물학 특성인 것 같네요. 성적은 그럭저럭 잘 주신 것 같습니다.
김호연,22년 1학기 수강자,100%,영과고에서 생물공부 했으면 이만한 꿀강이 없습니다. 과제는 하나도 없고 시험은 그냥 피피티 외우면 됩니다.
김호연,22년 1학기 수강자,100%,"강의력 하나빼고 다 만족할만함. 수업 안 듣고 그 시간에 딴 거 하면 됨. 교수님 착하시고, 시험 2번은 걍 교재랑 ppt로 공부하면 됨. 생물학 과목 특성상 공부할게 많긴 한데, 딱 2일동안 잠 거의 안자고 공부하면 100점 챙길 수 있는 정도. 생물학 자체가 힘든 강의라 그렇지, 그 중에서는 꿀강이라 생각(교수님 강의를 꼭 듣고 싶으면 비추)"
김호연,22년 1학기 수강자,100%,학점으로 미화되는 수업..ppt만 읽어주시긴 하지만 존버하시고 안놓으면 성적은 잘 주십니다.
김호연,22년 1학기 수강자,100%,"에타에서 말하는만큼 엄청 나쁜 강의는 아니었던것 같음.. 로드도 아예 없었고 성적도 재수강이라 에제임
다만 단점이 좀 두드러지긴 함
다른 생물학 교수님들은 어디어디 중요한곳을 강조해주시는데 이교수님은 목소리 톤이 일정하고 어디어디가 중요하다 이런말을 하시진 않음 그래서 집중이 잘 안될수도 있음 막상 집중하기만 하면 설명 알아들을수 있긴함...
강의에서 쓰는거랑 제공하는 피피티랑 좀 다름 교수님한테 말하면 올려주시긴 하는데 그럴거면 첨부터 수정된거 주시지 싶음.. 거기다 전부 영어임 난 분명 한국어수업 신청했는데 용어는 전부 영어로 쓰심 그래서 난 걍 캠벨 생물학 번역본 사서 그걸로 공부함
 피피티 양도 많음 캠벨 책에 있는내용 다 집어넣으셨음 그래서 시험범위가 많다고 느껴질수도... 
다만 교수님이 성격나쁘고 그러진않음 좋은분같음 수업 다 녹화해주셔서 피피티 수업에쓰는거 캡처할수도 있고 교수님한테 누가 말했는지 수업용 피피티도 올려주셨음 시험도 원래 영어로 내셨다는데 의견반영해서 한글로내주심 시험 지엽적이라는데 난 크게 못느꼈음 필라델피아 염색체가 지엽적이라는 평이 어딘가 있었던거 같은데 이번시험에도 나옴 그정도가 제일 지엽인듯? 캠벨 생물학만 잘 읽어도 공부하는데 무리없 다만 다 공부해야 하는게 문젠데 생물학이 원래 그런 과목이니까... 
성적도 잘주시긴 하는듯 q1q2q3은 안알려주는데 평균은 알려주심 내가 시험잘친편이라 그렇게 느끼는걸수도"
김호연,22년 1학기 수강자,100%,최고의 강의입니다 꼭 들으세요 안들으면 후회합니다
김호연,21년 1학기 수강자,100%,"로드 0 비대면 출튀 가능 학점 퍼줌
돌아보니 ㅆㅅㅌㅊ 꿀강이다"
김호연,21년 1학기 수강자,60%,사실 스랖 강의평이 개오바였어서 되게 고민했었는데 성적이 잘 나와서 뭐.. 걍 개이득일 뿐. 수업은 아예 안 듣고 출석만 했고(수업 들어봤자 별 다를건 없어보이긴 함) 2회독 정도(암기보단 그냥 읽어보는 수준) 하고 들어갔는데 중간기말 둘 다 잘 본 케이스였음. 그래서 학점을 잘 주시는진 잘 모름. 주관식은 별로 안 지엽적인데 시험이 다 영어로 나오니까 객관식 문제 읽는게 걍 개빡침. 개빡빡해서 읽다가 눈감고싶음 걍.
김호연,21년 1학기 수강자,40%,"강의는 수면유도 PPT읽기이고 강조하는 내용도 딱히 없이 모든 내용을 매우 일관된 톤으로 쭉 읽어주십니다. 시험 한 번 볼때마다 PPT 900장정도 봐야하고, 단답형 문제들은 대부분 그중 단 한 장 안에 띡 써 있는 지엽에서 나옵니다. (족보도 없고 강조점도 안 짚어 주시기에 정말 깡으로 외워야 합니다 물론 모두 영어로...) 덕분에 너도나도 시험은 던지게 되어 시험 조진거에 비해 학점은 나쁘지 않게 나올수도 있습니다."
김호연,21년 1학기 수강자,60%,"학점 생각보다 잘 주신 것도 많고, 외울 게 많지만 외우면 시험 잘 보는 것도 맞는데, 강의력에 기대하지는 않기를,,,"
김호연,21년 1학기 수강자,100%,공부할게 꽤 엄청 많긴 한데 하는것 이상으로 학점은 잘 주시는듯 그리고 친절하십니다
김호연,21년 1학기 수강자,20%,"최고의 교수님, 최고의 수업입니다. 꼭 들으십시오. 시험범위 ppt 900p 영어로 나옵니다. 3일동안 7시간씩 읽어도 한번씩도  못읽었습니다. 족보도 없습니다. 꼭 추천합니다. ㅎㅎ"
서영배,19년 1학기 수강자,80%,학점은 잘주시는거 같고 출결은 학점에 거의 반영안되서 안가도 피피티만 잘 공부하면 학점에 지장 없어요 강의력은 그냥 그렇고 진도가 빨라서 시험 범위가 많아요
서영배,19년 1학기 수강자,100%,"일단 교수님이 귀여우십니다
사실 강의력은..그닥...그냥 영어 ppt를 한국어로 읽어주시는 정도입니다. 그런데 시험도 ppt에서 내시고 ppt자료도 etl에 올려주시기 때문에 수업 안들어도 그냥 ppt로 공부하면  시험 점수 나옵니다.
하지만 ppt중 중간에 건너뛰시는 부분이 많아 시험 공부할 때 효율적으로 하고싶으신 분들은 수업을 들으시면 좋을 것 같습니다.
출석체크는 조교님이 좌석표 들고 거의 매번 하시는 것 같은데 교수님께서 출석은 학점 경계에 있는 학생의 학점을 올려줄 때 참고하는 용도로 쓰신다 하셨으니 그렇게 점수에 크게 작용하는 건 아닌 것 같습니다.
그런데 왠지 모르게 귀여운 분입니다. 가끔 끼고 오시는 주황색 흰색 안경이 매력포인트. 친구랑 얘기해봤을 때 생각보다 학점 잘 주시는 것 같으니 추천드려요"
서영배,19년 1학기 수강자,100%,"기말시험 못갔는데도 C제로 주셨습니다. 사랑해요.

그냥 전체적인 강의평은 음... 교수님 귀여우시고 수업은 많이 듣지는 않았는데 들으면 들으만하긴해요."
조대식,24년 1학기 수강자,80%,"강의력 뛰어나심.
다만 양이 어마어마하게 많으니 생각하고 수신할 것."
조대식,24년 1학기 수강자,80%,강의에 대한 열정이 남다르십니다. 다만 출석이 빡세고 시험이 어려워요. 성적도 딱딱 나누어 주십니다. 4등 했는데 A0 받았어요ㅜㅜㅜㅠㅠ 한 번 강의를 놓치면 따라가기 힘들지만 아마 영과고 학생들은 성적 받기 편하실 겁니다.
조대식,24년 여름 수강자,100%,"양이 엄청 많으니까 미리미리 공부하십쇼
고딩때 생2 안했으면 많이 빡셀지도..
계절은 드랍자가 많아서 그런가 굉장히 후하게 주셨습니다

드랍자 제외 q2, q1으로 A- 받고 갑니당
대.대.식"
조대식,24년 1학기 수강자,60%,"강의자료 ppt 내용이 잘 정리되어 있는 편이 아니고, 수업 속도도 굉장히 빠르고 양이 많기 때문에 독학이 필수입니다. 시험문제는 서술형 없이 전부 객관식입니다. 개인적으로는 수능 문제와 비슷하다고 느꼈습니다. 수업 따라가기가 좀 벅차지만 교수님은 좋으십니다."
조대식,24년 여름 수강자,100%,생물학을 진심으로 사랑한다면 굉장히 좋은 강의👍👍👍 예전에 몰랐던 원리 이런거를 굉장히 이해하기 쉽게 설명해주십니다 판서가 많고 공부량도 많지만 굉장히 훌륭한 강의입니다 교수님 쵝오!
조대식,24년 1학기 수강자,80%,"과제X 지정좌석제로 불시에 조교님께서 체크하심
저는 생2를 거의 안 배워서 따라가는게 힘들긴 했지만 영상강의도 올려주셔서 복습 잘 하면 괜찮았던 것 같습니다
개인적으로 교수님 강의력은 좋으신 편이라고 생각합니다"
조대식,24년 1학기 수강자,100%,"이런 평가를 받을 이유가 없는 과목..ㅠ 개인적으로는 상당히 좋은 강의라고 생각됩니다. 일단 생물학에 대한 지식이 있으면 충분히 잘 볼 수 있는 시험이고 기말고사때에는 무엇이 시험에 나오는지까지 알려주셨습니다. 출석이 깐깐한것은 사실이며, 출튀를 바랄 수 있는 수업은 아니긴 합니다만, 공부를 하실 자신이 있다면 충분히 좋은 학점 받을 수 있다고 생각됩니다. 수업 그리 열심히 듣지는 않았고 (멍때린적 많음) 중간 기말 이틀 정도 공부해서 3등/에이쁠 받아갑니다."
