Professor,Semester,Rating,Text
김연상,22년 2학기 수강자,100%,"출석은 한 학기에 한 4번 부르시는데 엄격하게 보시지는 않는 것 같습니다 ㅎㅎ 교수님이 워낙 천사라서...!! 학생들 입장에서 배려 많이 해주십니다

과제 거의 매주 하지만 잘 찾아보면 솔루션 있...

프로젝트 글은 열심히만 쓰면 될 것 같습니다. 이번 학기에는 기한 1주일 늘려주셨습니다.

Open book exam은 되도록이면 다 같이 풀어서 풀이 외우고 정확한 답 구하세요 ㅎㅎ 기말에 그대로 나옵니다. 이 또한 기한 늘려주셨습니다.

평가는 기말고사 시험 한 방입니다. 과제, 오픈 북 exam, 수업 중 예시 문제가 그대로 나오기 때문에 풀이방법과 답안을 달달 외우고 가시면 만점도 가능할 것 같습니다.

전 시험외에는 모두 정시 제출했으며 시험은 단 하루 공부해서 1문제 빼고는 모두 맞추어 에제 들고 갑니다 ㅎㅎ 공학개론 고민하지말고 빛연상 화생공개로...!!"
김연상,21년 2학기 수강자,80%,"- 교수님이 굉장히 친절하시고 인자하신 것 때문에 성적도 무조건 잘 받을 것으로 착각하면 안 됨. 기말 한방이고 숙제 혹은 연습문제에서 거의 비슷하게 내고, 특히 이번 학기는 타임어택이었어서 몇 개 틀린 본인은 바로 B로 추락.
-  난이도나 로드가 많다고 할 순 없지만 공부의욕 없는 떼워야 하는 과목임을 감안하면 거의 매주 나오는 숙제 등이 귀찮긴 함."
김연상,21년 2학기 수강자,60%,시험은 거의 대부분 숙제문제에서 나옴. 학점 칼같이 잘라서 줌
김연상,21년 2학기 수강자,80%,솔직히 쉬운 과목은 아니라고 생각한다.  시험 조져서 학점도 조졌긴했지만 교수님이 상당히 착하시다. 절대평가로 끊어서 주시는거 같은데 잘 주시는거 같긴 하다. 그래도 다른 공학개론 보다는 훨씬 나은듯?
김연상,21년 2학기 수강자,100%,"공학개론은 화생공개!
과제가 좀 있긴 하지만 오히려 복습이 돼서 좋아요
기말 한방인 걸 조심해야되는데 미리미리 공부해두시면 good"
김연상,21년 2학기 수강자,20%,화생공개 학생들이 다 후기를 썼나... 왜 화생공 학생들이 있는지 모르겠지만 상위권은 다 걔네인듯하고 시험은 과제 문제 그대로 나오네요. 등수도 교수님께서 알려주시는데 딱맞춰 주셔요ㅇㅇ
김연상,21년 2학기 수강자,100%,"원칙상으로 화생공은 못 듣지만, 저는 재수강을 이유로 교수님이 허락해주셨습니다. 강의 내용도 비전공자가 이해할 수 있게 설명을 해주시고, 과제 문제에 대한 솔루션을 제공해서 타 전공 학생에게 도움이 될 것 같습니다. 시험 문제 또한 70분 이내 8문제를 푸는 타임어택이지만, 거의 과제에서 출제하시기 때문에 시험 보기 전 한 번 과제를 풀 정도가 되면 만점도 쉽게 받을 수 있습니다. 전 전공자라서 로드가 거의 느껴지지 않았지만, 화학을 배우지 않은 학우의 경우 어려움을 겪을수도 있습니다. 하지만 성적은 잘 주는 편인 거 같으니 공학개론 치우기 좋을 것 같습니다. We trust in kim!"
김연상,21년 2학기 수강자,100%,"과제량이 좀 있어서 성가셨는데 학점 받고 모든 기억이 미화됐습니다...
빛 연 상"
김연상,21년 2학기 수강자,60%,진짜 뀰이고 녹강고 강추합니다! 교수님 로드도 빡세지 않고 학점도 나름 잘주십니다!
김연상,20년 2학기 수강자,100%,"수업도 들을만 하고 교수님도 좋으십니다
시험도 과제 난이도에서 크게 차이나지 않았습니다"
김연상,20년 2학기 수강자,100%,"어떤 공학개론은 들을지 고민하는 학우분들은 생각을 멈추시고 이거 들으시면 됩니다.
일단 내용이 어렵지않고 혼자 공부한다해도 타과생들도 충분히 따라갈수 있는 쉬운 난이도인데 강의 전달력도 좋으십니다.
시험 문제에 이상한걸 내는 공학개론 수업이 많은데 이 강의는 그런것도 없이 모든 문제가 책에서 나왔어요. 책 내용을 보면 이런것도 시험 공부를 해야되나 싶은 게 있는데(팀의 역할, 엑셀 등등) 그런 거에선 안내시는거 같습니다.
제가 실제로 뵌적은 한번도 없지만 첫강의부터 느꼈던게 굉장히 인자하신분 같습니다.
학점은 아마 비율대로 잘라서 주신거 같은데 잘 모르겠네요. 조금 잘주신거 같기도 하고?
프로젝트가 좀 힘든데요 (글쓰기 10페이지, 주제: 자기 전공과 화생공 연관 시켜보기) 저는 휘갈겨 쓰고 분량도 6페이지밖에 안써서 한참 모자랐는데도 성적에 별 영향이 없었습니다. (학점을 잘주신거일수도 있어요)
다른 공학개론 듣다 드랍하고 이 강의를 듣는 사람으로써 무조건 추천입니다!
(그리고 성적보면 이상하게 다른 분들이 별로 공부를 안하는거 같더라고요.. 그래서 조금만 공부해도 좋은 성적 얻어가실수 있을겁니다)"
김연상,20년 2학기 수강자,100%,울면서 신청했으나 수강하면서 울음을 멈추었고 웃으면서 종강하였다.. 다른 공학개론 수업들의 평을 들어봤을 때 공학개론 중 가장 나은 강의 아닌가 싶다.
김연상,20년 2학기 수강자,100%,"김연상! 김연상! 김연상! 김연상! 김연상! 김연상! 김연상! 김연상!
미친 암기과목들(건환 산공)과 정신나간 난이도(재료) 사이에서 유일하게 건질 갓과목입니다. 물2 화2 수준에서 화공과 관련된 내용(열역학 유체역학 화학양론 반응속도론...)을 커버하는데, 난이도도 평이하고 내주시는 과제가 복습용으로 아주 좋았습니다. 특히 교수님 사람이 유쾌하니 너무 좋으셔서 정말 즐겁게 들었네요. 유일한 단점은 학기말에 열 페이지 정도 자신의 학과와 화생공을 관련지어 10페이지 정도의 레포트를 써가야 한다는 점인데, 비중이 무척 작아서(10/140) 큰 부담 안 가지셔도 될 것 같습니다. 비대면이라 시험은 기말 한 번 봤는데, 과제 및 교재 연습문제에서 대부분 출제되어 크게 어려움 없었습니다. 대면이 되면 2회 시험을 볼 것 같네요."
안경현,19년 2학기 수강자,20%,"수업은 안들어서 모름 중간에 연사 한분이 무슨 스파이더맨 영화 틀어주면서 재밌게 강연하셨던거 같긴한데 그거도 딴짓해서 스파이더맨만 기억남
밑에 강의평처럼 꼰 기질이 다분하심 왜케 변리사 싫어하시고 안정적인거에 거품을 무시는지 도전해라 망해봐야된다 이런말 하시는데 본인이 그랬던 케이스라도 들고오면서 자랑식으로라도 말하셨으면 설득력은 있었을듯
자소서 그냥 주저리주저리 써가면됨
10장짜리 화생공과 자기전공 연계해서 레폿 그냥 논문하나 찾아서 리뷰도 아니고 거의 번역하는 수준으로 날먹했는데 상관없는듯
중간 사람인지 테스트
기말 원래 이 과목 기말도 사람인지 테스트해서 다맞으면 에쁠 인간미 보이면 나락이라 해서 꿀빨려고 들었는데 두세문제정도 통수 후려갈김 한문제는 지려버려서 눈물과 오줌방울만 똑똑 흘리고 한문제는 적당한 통찰을통해 개소리를 썼고 한문제는 피피티에서 혹시나 하고 슥 훑어봤던게 나와서 고민고민하다 어떻게 풀어낸거같긴한데
워낙 사람들이 방심했었는지 에제 받긴함 다른사람들 얘기들어보면 학점은 잘라준듯
어쨌든 문제들 전부 피피티에 있었던거긴 하니까 피피티를 잘보면 되는데 최악의 강의력과 배우는거 없음을 감수하고 꿀빨려 들었던 강의였지만 이제 그 명성은 조금 잃게 되지 않았나.. 이제는 자칫하면 수업도 열심히 들어야 되지 않을까.. 근데 건환공개 들으려다 초안지 안돼서 이거들었는데 소문들어보니 학생들 어마어마하게 짠 학점에 지려버리던데 거기보단 나은 선택이었던것 같음 아직도 꿀강의 성격은 유지하고 있기는 함"
안경현,19년 2학기 수강자,20%,"""꼰""
(좀더성의있는내용좀더성의있는내용)"
