Professor,Semester,Rating,Text
김성우,23년 1학기 수강자,20%,학점이 전공생한테 박하신듯. 여러 모로 귀찮은 것만 엄청 많음. 기말 문제 하나씩 만들라고 시키는 것도 좀 별로였음.
김성우,23년 1학기 수강자,80%,매주 과제 하나씩 나오고 다른 시험이랑 안겹치는 일정으로 시험 한번만 본다. 끝나고 프로젝트가 있는데 주제를 일찍 정해놓는게 마음이 편하다. 데이터 모으는게 힘들수도
김성우,22년 1학기 수강자,60%,"출석은 부른적이 없는듯? 근데 확인은 어떻게 하는 것 같고, 과제는 따로 피드백은 안 줌 그냥 따라오라니까 계속 냄....머신러닝 잘 몰랐는데 인문학적 내용(물론 틀렸다고 하지만 나름 이해하는데 도움 됨) 섞어줘서 잘 들었고 4시간 수업이지만 3시간만 수업해서 좋았음 마지막 프로젝트는 자기 하고 싶은 거 하는거였는데 잘은 모르지만 결과물이 나와서 새벽에 혼자 뿌듯해했던 기억이.....좋은 점도 이렇게 있지만 강의 제목이 좀 이상한 것 같기도 함 기초 수학을 잘 배우는 것도 아니고 머신러닝을 위한 프로그래밍을 심도있게 알려주지도 않음! 그냥 진짜 단순한 머신러닝 원리 정도 이해한다고 생각하면 될듯함. 강의에서 이해 안가는 거 있어도 그냥 넘기셈 스트레스 받지 말고 그냥 교양 듣듯 가볍게 듣기!"
김성우,22년 1학기 수강자,100%,"정리해드리면
성적: 미친 말도 안되는 꿀
과제: 매주 하나씩 나옴, 적당히 시간 투자하면 됨, 기말 프로젝트 존재(기말고사 끝나고 약 3주)
시험: 기말 한방, 5월 말에 본다. 교양이랑 겹칠 일은 없음
내용: 전문성은 떨어진다고 생각할 수 있다. 기존에 머신러닝을 알고 있는 학생들에게는 불만일 것 같고, 기존에 몰랐다면 여러 인문학적 내용이랑 엮여서 흥미롭게 들을 수 있을 것 같음. 끝"
김성우,22년 1학기 수강자,100%,성적 정말 잘 주십니다. 아래 강의평이 좀 너무 안 좋게 평가 한 것 같네요. 과제 많고 프로젝트도 힘듭니다. 그런데 머신러닝을 처음 배우는 입장에서 어찌저찌 따라갈 수 있었고 수업 내용도 복습하다보니 상당히 흥미로웠습니다. 강의력이 엄청 좋으시진 않지만 그렇다고 안 좋지는 않았습니다.  머신러닝에 흥미가 있으시면 들으셔도 나쁘지 않을 것 같네요.
김성우,22년 1학기 수강자,20%,"매주 과제 1개씩 나오는데 딱히 많다고 느낄 수준은 아니였음.
수업 퀄리티는 매우 안좋다고 생각함. 머신러닝을 배우고 싶은 사람들은 제발 다른 강의 듣거나 독학하세요.. 최소한의 ML 경험은 다른 곳에서 충분히 할 수 있을듯.. 어차피 강의에서 한학기 내내 하는게 머신러닝 책 100page면 합니다. 저는 전공으로 인정받을 생각이라서 끝까지 버텼고요. 조금 더 빨리 깨닫지 못하고 수강정정때 다른 강의로 안간걸 후회중입니다.
머신러닝 알고계시고 플젝해본거 재탕할 생각이면 개꿀 입니다. 학점은 진짜 잘주시긴합니다."
김성우,22년 1학기 수강자,60%,"수업 별로.
과제 매주 나옴. 난이도는 쏘쏘.
학점은 그럭저럭 잘 줌.
ML 이미 알고 있으면서 프로젝트 해보고 싶다면 꿀이고 기초부터 공부하려면 별로입니다."
김성우,22년 1학기 수강자,80%,"학점ㄹㅇ잘 주심 저는 솔직히 교수님이 인문학적 얘기 하실 땐 대충 흘려들었고 그래도 과제나 시험에는 전혀 지장없어요ㅋㅋ 해석 공부할 필요 없음; 매주 있는 실습과제 그리고 기말플젝을 하면서 최소한의 ml경험이라도 해볼 수 있다는 게 중요한 듯
+이건 그냥 일선 과목일텐데 본인과 그렇게 안 맞았다면서 수강취소 없이 굳이 끝까지 수강한 이유가 궁금하네요..."
김성우,22년 1학기 수강자,40%,"일단 로드가 너무 많은게 문제고
밑에 쓰신분 말이 구구절절 맞는듯
학점도 생각보다 그렇게 잘주는거같진 않음"
김성우,22년 1학기 수강자,20%,"어느정도 인공지능에 대한 지식이 있는사람은 절대로 듣지 마세요
아니 그냥 인공지능을 제대로 배워보려는 사람도 듣지 마세요
 교수님께서 열정이 있기는 하지만, 인문학적인 의미를 굳이 짬뽕시키려고 해서 오류 투성이고, 내가 원래 알던 공학적 지식에 지식이 덧붙어지는게 아니라 이미 알던 부분을 어떻게 지맘대로 해석해놓았는지를 공부해야됨. (솔직히 해석도 아니라 그냥 억지스러운게 많음)
 과장이 아니고 정말 과학동아가 이 수업보다는 훨씬 전문성 있는것 같음
 그냥 흥미로운 이야기 듣는걸 좋아하는 사람들이 강의평 좋게 남긴것 같은데 진짜 강의평에 속아서 이딴과목 들은 시간이 너무 아깝다..."
김성우,21년 1학기 수강자,80%,"과제는 매주 있고 가끔 꽤 생각해봐야하는 것들이 나옴.
시험은 한번인데 수업내용을 알아야만 하지만 수업내용을 알았다고 해서 잘 풀 수 있는 문제들은 아님(필요조건이지 충분조건은 아닌 느낌?)
대학원생분들이 꽤 많이 들어서 깜짝 놀람. 필자는 대학원생 분들이 아무래도 과제나 프로젝트 퀄리티가 다른 것 같다고 느낌.(학부 저학년이 플젝이나 과제에서 두드러지는 성과를 보이긴 쉽지 않은 듯)
플젝은 솔직히 시간 많이 걸리고 한학기 내내 로드는 꽤 많은 편이라 볼 수 있음.
교수님은 엄청 열정 넘치시고 강의력도 좋으신 편.
덕분에 머신러닝의 원리에 대해 이해할 수 있게 되었습니다!"
김성우,21년 1학기 수강자,100%,"기말고사 한 번 보고 프로젝트 한 번 있습니다
기말고사는 공부한다고 풀 수 있는게 아니긴 한데 공부 안하면 그마저도 풀 수 없으니 일단 공부를 하셔야 하긴 합니다
매주 과제 있고 전반적인 머신러닝에 대해 이해하기 좋았던 것 같습니다 프로젝트 비중이 가장 큰 듯 한데, 과제를 매 번 제출 하고 기말고사 Q2언저리였는데도 프로젝트를 스스로 생각하기에 좀 잘해서 내니 A+ 받았습니다 추천하는 강의입니다!"
김성우,21년 1학기 수강자,100%,과제는 보통 할 만하고 시험은 딱 한 번 보는데 비중은 작고 창의성을 요구합니다. 플젝이 중요하고 머신러닝에 대한 개요 및 수학 이론을 배우기에 전문적으로 머신러닝 코딩을 하고 싶은 분은 다른거 들으세요.
김성우,20년 1학기 수강자,100%,"킹성우 교수님 

저는 수학 지식이 전무한 문돌이 였으나, 
교수님의 뛰어난 문인지 감수성에 은혜를 입어 머신러닝의 원리를 배울 수 있었습니다. 
파이썬을 어느 정도 사용할 수 있는 상태로 수업을 들으시면 수월하게 과제를 진행할 수 있습니다. 
성적은 단과대 별 상대평가이며, 제가 속한 단과대 기준으로 시험을 평균점수 정도 받았을 때 A학점이 나왔습니다. 

논리적으로 넘어가는 부분이 거의 없이 잘 설명해 주십니다. 머신러닝에 대해 알고 싶은 학생들에게 추천합니다. 
프로젝트 진행하면서는 뿌듯했네요!"
